GAS_LINES_TIMESERIES_1,GAS_LINES_TIMESERIES_2,GAS_LINES_TIMESERIES_3,DispatchGl
KY,IN,20231218,1940205.4374881904
PA,NJ,20230103,5498778.360405548
PA,NJ,20230130,5090210.324006278
PA,NJ,20230213,5235319.282147059
PA,NJ,20230216,2538242.1577463876
PA,NJ,20230306,4636151.356725169
PA,NJ,20230315,7091884.503139045
PA,NJ,20230403,6493465.7231499255
PA,NJ,20230410,5699798.1562412325
PA,NJ,20230530,2066768.0352350066
PA,NJ,20230517,2341669.6618644176
PA,NJ,20230630,1402012.0453949699
PA,NJ,20230615,1677473.7040873368
PA,NJ,20230727,1428261.470607382
PA,NJ,20230710,1563115.0520940796
PA,NJ,20230803,2023795.9054442255
PA,NJ,20230831,2612299.1802453464
PA,NJ,20230906,3256771.8316798285
PA,NJ,20230912,3942636.097064733
PA,NJ,20231005,4407988.322809249
PA,NJ,20231020,5139944.142830618
PA,NJ,20231129,9849545.037964612
PA,NJ,20231121,8446130.286010137
PA,NJ,20231228,6027722.952441649
PA,NJ,20231218,4010438.688649842
CO,NM,20230103,0.0
CO,NM,20230130,0.0
CO,NM,20230213,934980.928299468
CO,NM,20230216,0.0
CO,NM,20230306,0.0
CO,NM,20230315,0.0
CO,NM,20230403,0.0
CO,NM,20230410,0.0
CO,NM,20230530,2065704.0
CO,NM,20230517,0.0
CO,NM,20230630,0.0
CO,NM,20230615,0.0
CO,NM,20230727,0.0
CO,NM,20230710,1199390.269921722
CO,NM,20230803,0.0
CO,NM,20230831,403473.5912753744
CO,NM,20230906,562733.7426925641
CO,NM,20230912,0.0
CO,NM,20231005,0.0
CO,NM,20231020,0.0
CO,NM,20231129,0.0
CO,NM,20231121,0.0
CO,NM,20231228,0.0
CO,NM,20231218,0.0
CO,AZ,20230103,0.0
CO,AZ,20230130,0.0
CO,AZ,20230213,0.0
CO,AZ,20230216,0.0
CO,AZ,20230306,0.0
CO,AZ,20230315,0.0
CO,AZ,20230403,0.0
CO,AZ,20230410,0.0
CO,AZ,20230530,0.0
CO,AZ,20230517,0.0
CO,AZ,20230630,0.0
CO,AZ,20230615,0.0
CO,AZ,20230727,0.0
CO,AZ,20230710,0.0
CO,AZ,20230803,0.0
CO,AZ,20230831,0.0
CO,AZ,20230906,0.0
CO,AZ,20230912,0.0
CO,AZ,20231005,0.0
CO,AZ,20231020,0.0
CO,AZ,20231129,0.0
CO,AZ,20231121,0.0
CO,AZ,20231228,0.0
CO,AZ,20231218,0.0
MD,PA,20230103,0.0
MD,PA,20230130,0.0
MD,PA,20230213,0.0
MD,PA,20230216,0.0
MD,PA,20230306,0.0
MD,PA,20230315,0.0
MD,PA,20230403,0.0
MD,PA,20230410,0.0
MD,PA,20230530,0.0
MD,PA,20230517,0.0
MD,PA,20230630,0.0
MD,PA,20230615,0.0
MD,PA,20230727,0.0
MD,PA,20230710,0.0
MD,PA,20230803,0.0
MD,PA,20230831,0.0
MD,PA,20230906,0.0
MD,PA,20230912,0.0
MD,PA,20231005,0.0
MD,PA,20231020,0.0
MD,PA,20231129,0.0
MD,PA,20231121,0.0
MD,PA,20231228,0.0
MD,PA,20231218,0.0
IA,SD,20230103,97478.0
IA,SD,20230130,97478.0
IA,SD,20230213,0.0
IA,SD,20230216,0.0
IA,SD,20230306,0.0
IA,SD,20230315,0.0
IA,SD,20230403,97478.0
IA,SD,20230410,0.0
IA,SD,20230530,0.0
IA,SD,20230517,0.0
IA,SD,20230630,0.0
IA,SD,20230615,0.0
IA,SD,20230727,0.0
IA,SD,20230710,0.0
IA,SD,20230803,0.0
IA,SD,20230831,0.0
IA,SD,20230906,0.0
IA,SD,20230912,0.0
IA,SD,20231005,0.0
IA,SD,20231020,0.0
IA,SD,20231129,0.0
IA,SD,20231121,0.0
IA,SD,20231228,0.0
IA,SD,20231218,0.0
VA,DC,20230103,42381.7598
VA,DC,20230130,46190.1427
VA,DC,20230213,68564.31270000001
VA,DC,20230216,0.0
VA,DC,20230306,15794.91601
VA,DC,20230315,82406.0956
VA,DC,20230403,19752.838900000002
VA,DC,20230410,7889.6572000000015
VA,DC,20230530,0.0
VA,DC,20230517,0.0
VA,DC,20230630,0.0
VA,DC,20230615,0.0
VA,DC,20230727,0.0
VA,DC,20230710,0.0
VA,DC,20230803,0.0
VA,DC,20230831,0.0
VA,DC,20230906,0.0
VA,DC,20230912,0.0
VA,DC,20231005,0.0
VA,DC,20231020,0.0
VA,DC,20231129,76376.08530000006
VA,DC,20231121,17393.747939999997
VA,DC,20231228,13871.703419999998
VA,DC,20231218,8360.393689999997
SD,WY,20230103,0.0
SD,WY,20230130,0.0
SD,WY,20230213,0.0
SD,WY,20230216,0.0
SD,WY,20230306,0.0
SD,WY,20230315,0.0
SD,WY,20230403,0.0
SD,WY,20230410,0.0
SD,WY,20230530,0.0
SD,WY,20230517,0.0
SD,WY,20230630,0.0
SD,WY,20230615,0.0
SD,WY,20230727,0.0
SD,WY,20230710,0.0
SD,WY,20230803,0.0
SD,WY,20230831,0.0
SD,WY,20230906,0.0
SD,WY,20230912,0.0
SD,WY,20231005,0.0
SD,WY,20231020,0.0
SD,WY,20231129,0.0
SD,WY,20231121,0.0
SD,WY,20231228,0.0
SD,WY,20231218,0.0
NY,MA,20230103,1212253.0
NY,MA,20230130,1212253.0
NY,MA,20230213,1212253.0
NY,MA,20230216,1212253.0
NY,MA,20230306,1212253.0
NY,MA,20230315,1212253.0
NY,MA,20230403,1212253.0
NY,MA,20230410,1212253.0
NY,MA,20230530,1212253.0
NY,MA,20230517,1168074.0677613164
NY,MA,20230630,1056266.6346296356
NY,MA,20230615,1114459.398476262
NY,MA,20230727,909353.3584001358
NY,MA,20230710,978226.8448693192
NY,MA,20230803,1212253.0
NY,MA,20230831,1212253.0
NY,MA,20230906,1212253.0
NY,MA,20230912,1212253.0
NY,MA,20231005,1212253.0
NY,MA,20231020,1212253.0
NY,MA,20231129,1212253.0
NY,MA,20231121,1212253.0
NY,MA,20231228,1212253.0
NY,MA,20231218,1212253.0
UT,CO,20230103,0.0
UT,CO,20230130,0.0
UT,CO,20230213,0.0
UT,CO,20230216,0.0
UT,CO,20230306,0.0
UT,CO,20230315,0.0
UT,CO,20230403,0.0
UT,CO,20230410,0.0
UT,CO,20230530,0.0
UT,CO,20230517,0.0
UT,CO,20230630,0.0
UT,CO,20230615,0.0
UT,CO,20230727,0.0
UT,CO,20230710,0.0
UT,CO,20230803,0.0
UT,CO,20230831,0.0
UT,CO,20230906,0.0
UT,CO,20230912,0.0
UT,CO,20231005,0.0
UT,CO,20231020,0.0
UT,CO,20231129,0.0
UT,CO,20231121,0.0
UT,CO,20231228,0.0
UT,CO,20231218,0.0
MS,LA,20230103,0.0
MS,LA,20230130,0.0
MS,LA,20230213,0.0
MS,LA,20230216,0.0
MS,LA,20230306,0.0
MS,LA,20230315,0.0
MS,LA,20230403,0.0
MS,LA,20230410,0.0
MS,LA,20230530,0.0
MS,LA,20230517,0.0
MS,LA,20230630,0.0
MS,LA,20230615,0.0
MS,LA,20230727,0.0
MS,LA,20230710,0.0
MS,LA,20230803,0.0
MS,LA,20230831,0.0
MS,LA,20230906,0.0
MS,LA,20230912,0.0
MS,LA,20231005,0.0
MS,LA,20231020,0.0
MS,LA,20231129,0.0
MS,LA,20231121,0.0
MS,LA,20231228,0.0
MS,LA,20231218,0.0
NE,CO,20230103,0.0
NE,CO,20230130,0.0
NE,CO,20230213,0.0
NE,CO,20230216,0.0
NE,CO,20230306,0.0
NE,CO,20230315,0.0
NE,CO,20230403,0.0
NE,CO,20230410,0.0
NE,CO,20230530,0.0
NE,CO,20230517,0.0
NE,CO,20230630,0.0
NE,CO,20230615,0.0
NE,CO,20230727,0.0
NE,CO,20230710,0.0
NE,CO,20230803,0.0
NE,CO,20230831,0.0
NE,CO,20230906,0.0
NE,CO,20230912,0.0
NE,CO,20231005,0.0
NE,CO,20231020,0.0
NE,CO,20231129,0.0
NE,CO,20231121,0.0
NE,CO,20231228,0.0
NE,CO,20231218,0.0
NY,CT,20230103,2275043.182624858
NY,CT,20230130,1957612.4648084268
NY,CT,20230213,1853766.5844807636
NY,CT,20230216,1350719.3153822513
NY,CT,20230306,2012137.6848210283
NY,CT,20230315,2182658.5249956017
NY,CT,20230403,2320079.1634164043
NY,CT,20230410,2061260.7424531386
NY,CT,20230530,1103602.900807897
NY,CT,20230517,1075808.2795161745
NY,CT,20230630,877048.0841299996
NY,CT,20230615,886148.7347399996
NY,CT,20230727,874041.7272099996
NY,CT,20230710,874507.4539399996
NY,CT,20230803,962635.9173511617
NY,CT,20230831,1163373.0735799156
NY,CT,20230906,1422789.8050713516
NY,CT,20230912,1674424.8962766363
NY,CT,20231005,1876900.259956826
NY,CT,20231020,2109250.0131408507
NY,CT,20231129,3025966.0
NY,CT,20231121,3025966.0
NY,CT,20231228,2340288.95845862
NY,CT,20231218,1818319.0924147994
CO,UT,20230103,0.0
CO,UT,20230130,0.0
CO,UT,20230213,289385.6247778542
CO,UT,20230216,0.0
CO,UT,20230306,0.0
CO,UT,20230315,0.0
CO,UT,20230403,0.0
CO,UT,20230410,0.0
CO,UT,20230530,0.0
CO,UT,20230517,0.0
CO,UT,20230630,0.0
CO,UT,20230615,0.0
CO,UT,20230727,0.0
CO,UT,20230710,0.0
CO,UT,20230803,0.0
CO,UT,20230831,0.0
CO,UT,20230906,0.0
CO,UT,20230912,0.0
CO,UT,20231005,0.0
CO,UT,20231020,0.0
CO,UT,20231129,0.0
CO,UT,20231121,0.0
CO,UT,20231228,583831.0
CO,UT,20231218,0.0
DE,MD,20230103,37332.0
DE,MD,20230130,37332.0
DE,MD,20230213,37332.0
DE,MD,20230216,0.0
DE,MD,20230306,0.0
DE,MD,20230315,37332.0
DE,MD,20230403,37332.0
DE,MD,20230410,37332.0
DE,MD,20230530,0.0
DE,MD,20230517,0.0
DE,MD,20230630,0.0
DE,MD,20230615,0.0
DE,MD,20230727,0.0
DE,MD,20230710,0.0
DE,MD,20230803,0.0
DE,MD,20230831,0.0
DE,MD,20230906,37332.0
DE,MD,20230912,37332.0
DE,MD,20231005,37332.0
DE,MD,20231020,37332.0
DE,MD,20231129,37332.0
DE,MD,20231121,37332.0
DE,MD,20231228,37332.0
DE,MD,20231218,37332.0
NE,KS,20230103,0.0
NE,KS,20230130,0.0
NE,KS,20230213,0.0
NE,KS,20230216,0.0
NE,KS,20230306,0.0
NE,KS,20230315,0.0
NE,KS,20230403,0.0
NE,KS,20230410,0.0
NE,KS,20230530,0.0
NE,KS,20230517,0.0
NE,KS,20230630,0.0
NE,KS,20230615,0.0
NE,KS,20230727,0.0
NE,KS,20230710,0.0
NE,KS,20230803,0.0
NE,KS,20230831,0.0
NE,KS,20230906,0.0
NE,KS,20230912,0.0
NE,KS,20231005,0.0
NE,KS,20231020,0.0
NE,KS,20231129,0.0
NE,KS,20231121,0.0
NE,KS,20231228,0.0
NE,KS,20231218,0.0
IL,IA,20230103,0.0
IL,IA,20230130,0.0
IL,IA,20230213,0.0
IL,IA,20230216,0.0
IL,IA,20230306,0.0
IL,IA,20230315,0.0
IL,IA,20230403,0.0
IL,IA,20230410,0.0
IL,IA,20230530,0.0
IL,IA,20230517,0.0
IL,IA,20230630,0.0
IL,IA,20230615,0.0
IL,IA,20230727,0.0
IL,IA,20230710,0.0
IL,IA,20230803,0.0
IL,IA,20230831,0.0
IL,IA,20230906,0.0
IL,IA,20230912,0.0
IL,IA,20231005,0.0
IL,IA,20231020,0.0
IL,IA,20231129,0.0
IL,IA,20231121,0.0
IL,IA,20231228,0.0
IL,IA,20231218,0.0
PA,OH,20230103,2462875.0
PA,OH,20230130,2462875.0
PA,OH,20230213,2462875.0
PA,OH,20230216,2462875.0
PA,OH,20230306,2462875.0
PA,OH,20230315,2462875.0
PA,OH,20230403,2462875.0
PA,OH,20230410,2462875.0
PA,OH,20230530,2462875.0
PA,OH,20230517,2462875.0
PA,OH,20230630,2462875.0
PA,OH,20230615,2462875.0
PA,OH,20230727,2462875.0
PA,OH,20230710,2462875.0
PA,OH,20230803,2462875.0
PA,OH,20230831,2462875.0
PA,OH,20230906,2462875.0
PA,OH,20230912,2462875.0
PA,OH,20231005,2462875.0
PA,OH,20231020,2462875.0
PA,OH,20231129,2462875.0
PA,OH,20231121,2462875.0
PA,OH,20231228,2462875.0
PA,OH,20231218,2462875.0
WV,VA,20230103,2754272.0
WV,VA,20230130,2754272.0
WV,VA,20230213,2754272.0
WV,VA,20230216,2754272.0
WV,VA,20230306,2754272.0
WV,VA,20230315,2754272.0
WV,VA,20230403,2754272.0
WV,VA,20230410,2754272.0
WV,VA,20230530,2754272.0
WV,VA,20230517,2754272.0
WV,VA,20230630,2754272.0
WV,VA,20230615,2754272.0
WV,VA,20230727,2754272.0
WV,VA,20230710,2754272.0
WV,VA,20230803,2754272.0
WV,VA,20230831,2754272.0
WV,VA,20230906,2754272.0
WV,VA,20230912,2754272.0
WV,VA,20231005,2754272.0
WV,VA,20231020,2754272.0
WV,VA,20231129,2754272.0
WV,VA,20231121,2754272.0
WV,VA,20231228,2754272.0
WV,VA,20231218,2754272.0
AR,LA,20230103,0.0
AR,LA,20230130,0.0
AR,LA,20230213,0.0
AR,LA,20230216,0.0
AR,LA,20230306,0.0
AR,LA,20230315,0.0
AR,LA,20230403,0.0
AR,LA,20230410,0.0
AR,LA,20230530,0.0
AR,LA,20230517,0.0
AR,LA,20230630,0.0
AR,LA,20230615,0.0
AR,LA,20230727,0.0
AR,LA,20230710,0.0
AR,LA,20230803,0.0
AR,LA,20230831,0.0
AR,LA,20230906,0.0
AR,LA,20230912,0.0
AR,LA,20231005,0.0
AR,LA,20231020,0.0
AR,LA,20231129,0.0
AR,LA,20231121,0.0
AR,LA,20231228,0.0
AR,LA,20231218,0.0
UT,NM,20230103,0.0
UT,NM,20230130,0.0
UT,NM,20230213,0.0
UT,NM,20230216,0.0
UT,NM,20230306,0.0
UT,NM,20230315,0.0
UT,NM,20230403,0.0
UT,NM,20230410,0.0
UT,NM,20230530,0.0
UT,NM,20230517,0.0
UT,NM,20230630,0.0
UT,NM,20230615,0.0
UT,NM,20230727,0.0
UT,NM,20230710,0.0
UT,NM,20230803,0.0
UT,NM,20230831,0.0
UT,NM,20230906,0.0
UT,NM,20230912,0.0
UT,NM,20231005,0.0
UT,NM,20231020,0.0
UT,NM,20231129,0.0
UT,NM,20231121,0.0
UT,NM,20231228,0.0
UT,NM,20231218,0.0
MO,IA,20230103,0.0
MO,IA,20230130,0.0
MO,IA,20230213,0.0
MO,IA,20230216,705160.0
MO,IA,20230306,0.0
MO,IA,20230315,0.0
MO,IA,20230403,0.0
MO,IA,20230410,65651.93315602814
MO,IA,20230530,705160.0
MO,IA,20230517,0.0
MO,IA,20230630,705160.0
MO,IA,20230615,705160.0
MO,IA,20230727,0.0
MO,IA,20230710,0.0
MO,IA,20230803,0.0
MO,IA,20230831,0.0
MO,IA,20230906,0.0
MO,IA,20230912,0.0
MO,IA,20231005,0.0
MO,IA,20231020,0.0
MO,IA,20231129,0.0
MO,IA,20231121,0.0
MO,IA,20231228,0.0
MO,IA,20231218,0.0
NY,NJ,20230103,0.0
NY,NJ,20230130,0.0
NY,NJ,20230213,0.0
NY,NJ,20230216,0.0
NY,NJ,20230306,0.0
NY,NJ,20230315,0.0
NY,NJ,20230403,0.0
NY,NJ,20230410,0.0
NY,NJ,20230530,0.0
NY,NJ,20230517,0.0
NY,NJ,20230630,0.0
NY,NJ,20230615,0.0
NY,NJ,20230727,0.0
NY,NJ,20230710,0.0
NY,NJ,20230803,0.0
NY,NJ,20230831,0.0
NY,NJ,20230906,0.0
NY,NJ,20230912,0.0
NY,NJ,20231005,0.0
NY,NJ,20231020,0.0
NY,NJ,20231129,0.0
NY,NJ,20231121,0.0
NY,NJ,20231228,0.0
NY,NJ,20231218,0.0
UT,ID,20230103,0.0
UT,ID,20230130,0.0
UT,ID,20230213,0.0
UT,ID,20230216,0.0
UT,ID,20230306,0.0
UT,ID,20230315,0.0
UT,ID,20230403,0.0
UT,ID,20230410,0.0
UT,ID,20230530,0.0
UT,ID,20230517,0.0
UT,ID,20230630,0.0
UT,ID,20230615,0.0
UT,ID,20230727,0.0
UT,ID,20230710,0.0
UT,ID,20230803,0.0
UT,ID,20230831,0.0
UT,ID,20230906,0.0
UT,ID,20230912,0.0
UT,ID,20231005,0.0
UT,ID,20231020,0.0
UT,ID,20231129,0.0
UT,ID,20231121,0.0
UT,ID,20231228,0.0
UT,ID,20231218,0.0
UT,AZ,20230103,0.0
UT,AZ,20230130,0.0
UT,AZ,20230213,0.0
UT,AZ,20230216,0.0
UT,AZ,20230306,0.0
UT,AZ,20230315,0.0
UT,AZ,20230403,0.0
UT,AZ,20230410,0.0
UT,AZ,20230530,0.0
UT,AZ,20230517,0.0
UT,AZ,20230630,0.0
UT,AZ,20230615,0.0
UT,AZ,20230727,0.0
UT,AZ,20230710,0.0
UT,AZ,20230803,0.0
UT,AZ,20230831,0.0
UT,AZ,20230906,0.0
UT,AZ,20230912,0.0
UT,AZ,20231005,0.0
UT,AZ,20231020,0.0
UT,AZ,20231129,0.0
UT,AZ,20231121,0.0
UT,AZ,20231228,0.0
UT,AZ,20231218,0.0
WV,OH,20230103,9835945.0
WV,OH,20230130,9835945.0
WV,OH,20230213,9835945.0
WV,OH,20230216,9835945.0
WV,OH,20230306,9835945.0
WV,OH,20230315,9835945.0
WV,OH,20230403,9835945.0
WV,OH,20230410,9835945.0
WV,OH,20230530,9835945.0
WV,OH,20230517,9835945.0
WV,OH,20230630,9835945.0
WV,OH,20230615,9835945.0
WV,OH,20230727,9835945.0
WV,OH,20230710,9835945.0
WV,OH,20230803,9835945.0
WV,OH,20230831,9835945.0
WV,OH,20230906,9835945.0
WV,OH,20230912,9835945.0
WV,OH,20231005,9835945.0
WV,OH,20231020,9835945.0
WV,OH,20231129,9835945.0
WV,OH,20231121,9835945.0
WV,OH,20231228,9835945.0
WV,OH,20231218,9835945.0
KS,OK,20230103,0.0
KS,OK,20230130,0.0
KS,OK,20230213,0.0
KS,OK,20230216,0.0
KS,OK,20230306,0.0
KS,OK,20230315,0.0
KS,OK,20230403,0.0
KS,OK,20230410,0.0
KS,OK,20230530,0.0
KS,OK,20230517,0.0
KS,OK,20230630,0.0
KS,OK,20230615,0.0
KS,OK,20230727,0.0
KS,OK,20230710,0.0
KS,OK,20230803,0.0
KS,OK,20230831,0.0
KS,OK,20230906,0.0
KS,OK,20230912,0.0
KS,OK,20231005,0.0
KS,OK,20231020,0.0
KS,OK,20231129,0.0
KS,OK,20231121,0.0
KS,OK,20231228,0.0
KS,OK,20231218,0.0
SD,IA,20230103,0.0
SD,IA,20230130,0.0
SD,IA,20230213,0.0
SD,IA,20230216,0.0
SD,IA,20230306,0.0
SD,IA,20230315,0.0
SD,IA,20230403,0.0
SD,IA,20230410,0.0
SD,IA,20230530,0.0
SD,IA,20230517,0.0
SD,IA,20230630,0.0
SD,IA,20230615,0.0
SD,IA,20230727,0.0
SD,IA,20230710,0.0
SD,IA,20230803,0.0
SD,IA,20230831,0.0
SD,IA,20230906,0.0
SD,IA,20230912,0.0
SD,IA,20231005,0.0
SD,IA,20231020,0.0
SD,IA,20231129,0.0
SD,IA,20231121,0.0
SD,IA,20231228,0.0
SD,IA,20231218,0.0
WY,NE,20230103,2035978.8616709202
WY,NE,20230130,2558474.480074564
WY,NE,20230213,2078016.4960244475
WY,NE,20230216,1712074.624330274
WY,NE,20230306,1145472.7067798835
WY,NE,20230315,2626877.04388732
WY,NE,20230403,2135142.316816699
WY,NE,20230410,2161288.1348544466
WY,NE,20230530,1206684.415504451
WY,NE,20230517,1199273.630044451
WY,NE,20230630,1124661.7475153473
WY,NE,20230615,540629.3217221847
WY,NE,20230727,1239077.8784344504
WY,NE,20230710,1236869.7611844498
WY,NE,20230803,1239876.549568856
WY,NE,20230831,1231536.5225962894
WY,NE,20230906,1219531.1417032438
WY,NE,20230912,1209646.3475044498
WY,NE,20231005,1933015.8064673604
WY,NE,20231020,1299881.1928190617
WY,NE,20231129,1026664.632324446
WY,NE,20231121,1097496.75125273
WY,NE,20231228,980391.0154664023
WY,NE,20231218,549939.4455545424
UT,WY,20230103,0.0
UT,WY,20230130,0.0
UT,WY,20230213,0.0
UT,WY,20230216,0.0
UT,WY,20230306,0.0
UT,WY,20230315,1500260.4126528695
UT,WY,20230403,0.0
UT,WY,20230410,0.0
UT,WY,20230530,0.0
UT,WY,20230517,0.0
UT,WY,20230630,0.0
UT,WY,20230615,0.0
UT,WY,20230727,0.0
UT,WY,20230710,0.0
UT,WY,20230803,0.0
UT,WY,20230831,0.0
UT,WY,20230906,0.0
UT,WY,20230912,0.0
UT,WY,20231005,0.0
UT,WY,20231020,0.0
UT,WY,20231129,0.0
UT,WY,20231121,0.0
UT,WY,20231228,0.0
UT,WY,20231218,0.0
AZ,NV,20230103,0.0
AZ,NV,20230130,0.0
AZ,NV,20230213,0.0
AZ,NV,20230216,0.0
AZ,NV,20230306,0.0
AZ,NV,20230315,0.0
AZ,NV,20230403,0.0
AZ,NV,20230410,0.0
AZ,NV,20230530,0.0
AZ,NV,20230517,0.0
AZ,NV,20230630,0.0
AZ,NV,20230615,0.0
AZ,NV,20230727,0.0
AZ,NV,20230710,0.0
AZ,NV,20230803,0.0
AZ,NV,20230831,0.0
AZ,NV,20230906,0.0
AZ,NV,20230912,0.0
AZ,NV,20231005,0.0
AZ,NV,20231020,0.0
AZ,NV,20231129,0.0
AZ,NV,20231121,0.0
AZ,NV,20231228,0.0
AZ,NV,20231218,0.0
NE,WY,20230103,0.0
NE,WY,20230130,0.0
NE,WY,20230213,0.0
NE,WY,20230216,0.0
NE,WY,20230306,0.0
NE,WY,20230315,0.0
NE,WY,20230403,0.0
NE,WY,20230410,0.0
NE,WY,20230530,0.0
NE,WY,20230517,0.0
NE,WY,20230630,0.0
NE,WY,20230615,0.0
NE,WY,20230727,0.0
NE,WY,20230710,0.0
NE,WY,20230803,0.0
NE,WY,20230831,0.0
NE,WY,20230906,0.0
NE,WY,20230912,0.0
NE,WY,20231005,0.0
NE,WY,20231020,0.0
NE,WY,20231129,0.0
NE,WY,20231121,0.0
NE,WY,20231228,0.0
NE,WY,20231218,0.0
OK,AR,20230103,122416.86059089145
OK,AR,20230130,0.0
OK,AR,20230213,0.0
OK,AR,20230216,0.0
OK,AR,20230306,2238883.0
OK,AR,20230315,2238883.0
OK,AR,20230403,2238883.0
OK,AR,20230410,2238883.0
OK,AR,20230530,718983.5967059117
OK,AR,20230517,1176197.6268164897
OK,AR,20230630,567270.0875847122
OK,AR,20230615,511460.3602949116
OK,AR,20230727,2238883.0
OK,AR,20230710,1114295.2795867939
OK,AR,20230803,2238883.0
OK,AR,20230831,2238883.0
OK,AR,20230906,2238883.0
OK,AR,20230912,2238883.0
OK,AR,20231005,2238883.0
OK,AR,20231020,2238883.0
OK,AR,20231129,2238883.0
OK,AR,20231121,2238883.0
OK,AR,20231228,2238883.0
OK,AR,20231218,2238883.0
NC,GA,20230103,0.0
NC,GA,20230130,0.0
NC,GA,20230213,0.0
NC,GA,20230216,0.0
NC,GA,20230306,0.0
NC,GA,20230315,0.0
NC,GA,20230403,0.0
NC,GA,20230410,0.0
NC,GA,20230530,0.0
NC,GA,20230517,0.0
NC,GA,20230630,0.0
NC,GA,20230615,0.0
NC,GA,20230727,0.0
NC,GA,20230710,0.0
NC,GA,20230803,0.0
NC,GA,20230831,0.0
NC,GA,20230906,0.0
NC,GA,20230912,0.0
NC,GA,20231005,0.0
NC,GA,20231020,0.0
NC,GA,20231129,0.0
NC,GA,20231121,0.0
NC,GA,20231228,0.0
NC,GA,20231218,0.0
KS,NE,20230103,0.0
KS,NE,20230130,0.0
KS,NE,20230213,0.0
KS,NE,20230216,229218.4640114127
KS,NE,20230306,0.0
KS,NE,20230315,0.0
KS,NE,20230403,0.0
KS,NE,20230410,0.0
KS,NE,20230530,0.0
KS,NE,20230517,0.0
KS,NE,20230630,0.0
KS,NE,20230615,0.0
KS,NE,20230727,0.0
KS,NE,20230710,0.0
KS,NE,20230803,0.0
KS,NE,20230831,0.0
KS,NE,20230906,0.0
KS,NE,20230912,409114.94160443125
KS,NE,20231005,0.0
KS,NE,20231020,517168.00332515826
KS,NE,20231129,0.0
KS,NE,20231121,242390.26976069645
KS,NE,20231228,445237.83973359736
KS,NE,20231218,2526511.8677433264
KY,TN,20230103,0.0
KY,TN,20230130,0.0
KY,TN,20230213,637162.4391108234
KY,TN,20230216,0.0
KY,TN,20230306,0.0
KY,TN,20230315,820461.6511139381
KY,TN,20230403,797063.955810206
KY,TN,20230410,1327942.339133567
KY,TN,20230530,0.0
KY,TN,20230517,0.0
KY,TN,20230630,0.0
KY,TN,20230615,0.0
KY,TN,20230727,1492292.9164059453
KY,TN,20230710,1289887.9214395464
KY,TN,20230803,1349910.962159752
KY,TN,20230831,1405382.1940709287
KY,TN,20230906,1442930.6495900615
KY,TN,20230912,1494270.8711303254
KY,TN,20231005,1495235.6276206607
KY,TN,20231020,1491000.2839384761
KY,TN,20231129,0.0
KY,TN,20231121,214373.69119806495
KY,TN,20231228,495918.31658750866
KY,TN,20231218,0.0
OH,WV,20230103,0.0
OH,WV,20230130,0.0
OH,WV,20230213,0.0
OH,WV,20230216,0.0
OH,WV,20230306,0.0
OH,WV,20230315,0.0
OH,WV,20230403,0.0
OH,WV,20230410,0.0
OH,WV,20230530,0.0
OH,WV,20230517,0.0
OH,WV,20230630,0.0
OH,WV,20230615,0.0
OH,WV,20230727,0.0
OH,WV,20230710,0.0
OH,WV,20230803,0.0
OH,WV,20230831,0.0
OH,WV,20230906,0.0
OH,WV,20230912,0.0
OH,WV,20231005,0.0
OH,WV,20231020,0.0
OH,WV,20231129,0.0
OH,WV,20231121,0.0
OH,WV,20231228,0.0
OH,WV,20231218,0.0
OH,MI,20230103,5197444.0
OH,MI,20230130,5197444.0
OH,MI,20230213,5197444.0
OH,MI,20230216,5197444.0
OH,MI,20230306,5197444.0
OH,MI,20230315,5197444.0
OH,MI,20230403,5197444.0
OH,MI,20230410,5197444.0
OH,MI,20230530,5197444.0
OH,MI,20230517,5197444.0
OH,MI,20230630,5197444.0
OH,MI,20230615,5197444.0
OH,MI,20230727,5197444.0
OH,MI,20230710,5197444.0
OH,MI,20230803,5197444.0
OH,MI,20230831,5197444.0
OH,MI,20230906,5197444.0
OH,MI,20230912,5197444.0
OH,MI,20231005,5197444.0
OH,MI,20231020,5099777.473555913
OH,MI,20231129,4458945.05071081
OH,MI,20231121,5197444.0
OH,MI,20231228,5197444.0
OH,MI,20231218,5197444.0
CT,RI,20230103,858642.7553748591
CT,RI,20230130,566960.5261184277
CT,RI,20230213,432879.70500076463
CT,RI,20230216,151572.47508621108
CT,RI,20230306,658229.8753831983
CT,RI,20230315,745870.4141360468
CT,RI,20230403,926249.9802221551
CT,RI,20230410,759635.2212631395
CT,RI,20230530,159369.4892484067
CT,RI,20230517,157008.4555861749
CT,RI,20230630,0.0
CT,RI,20230615,0.0
CT,RI,20230727,0.0
CT,RI,20230710,0.0
CT,RI,20230803,89642.83851116209
CT,RI,20230831,223321.3969585737
CT,RI,20230906,420628.0828613519
CT,RI,20230912,671254.6875266363
CT,RI,20231005,856669.885016826
CT,RI,20231020,1038520.4329008523
CT,RI,20231129,1280695.0
CT,RI,20231121,1280695.0
CT,RI,20231228,1019583.707388621
CT,RI,20231218,581152.2622148003
NH,MA,20230103,0.0
NH,MA,20230130,0.0
NH,MA,20230213,0.0
NH,MA,20230216,0.0
NH,MA,20230306,0.0
NH,MA,20230315,0.0
NH,MA,20230403,0.0
NH,MA,20230410,0.0
NH,MA,20230530,0.0
NH,MA,20230517,0.0
