load_zone,timestamp,UnservedLoad,ZoneTotalCentralDispatch,ZoneTotalDistributedDispatch,TXPowerNet,zone_demand_mw,StorageNetCharge
BASN,202322,0,6608.32,0,4465.68,11074,0
BASN,202322,0,7335.25,0,3724.75,11060,0
BASN,202322,0,6517.32,0,4465.68,10983,0
BASN,202322,0,6458.32,0,4465.68,10924,0
BASN,202322,0,7166.85,0,3736.15,10903,0
BASN,202322,0,8292.51,0,2546.49,10839,0
BASN,202322,0,7551.71,0,3215.29,10767,0
BASN,202322,0,9850.82,0,903.182,10754,0
BASN,202322,0,10832.6,0,164.409,10997,0
BASN,202322,0,11448.9,0,335.082,11784,0
BASN,202322,0,11481.9,0,834.07,12316,0
BASN,202322,0,11434.7,0,761.34,12196,0
BASN,202322,0,10943.4,0,1800.01,12021,722.445
BASN,202322,0,9699.33,0,1933.67,11633,0
BASN,202323,0,11464.1,0,-388.137,11076,0
BASN,202323,0,11418.4,0,-889.415,10529,0
BASN,202323,0,11458.5,0,-1429.46,10029,0
BASN,202323,0,9080.59,0,600.413,9681,0
BASN,202323,0,6623.97,0,2933.03,9557,0
BASN,202323,0,7213.9,0,2304.1,9518,0
BASN,202323,0,11270.5,0,-1630.53,9640,0
BASN,202323,0,10221.4,0,-273.423,9948,0
BASN,202323,0,10086.4,0,393.56,10480,0
BASN,202323,0,11549.4,0,-510.43,11039,0
BASN,202323,0,7587.68,0,3580.32,11168,0
BASN,202323,0,8573.29,0,2606.71,11180,0
BASN,202323,0,7130.55,0,4024.45,11155,0
BASN,202323,0,7512.08,0,3636.92,11149,0
BASN,202323,0,7687.21,0,3303.79,10991,0
BASN,202323,0,6788.12,0,4024.88,10813,0
BASN,202323,0,6780.9,0,3924.1,10705,0
BASN,202323,0,7888.88,0,2786.12,10675,0
BASN,202323,0,12326.2,0,-1457.2,10869,0
BASN,202323,0,9688.28,0,1893.72,11582,0
BASN,202323,0,9696.23,0,2515.77,12212,0
BASN,202323,0,9805.23,0,2279.77,12085,0
BASN,202323,0,9854.2,0,2055.8,11910,0
BASN,202323,0,9286.37,0,2274.63,11561,0
CANO,202300,0,13326.3,0,-2521.34,10805,0
CANO,202300,0,13450.2,0,-3491.25,9959,0
CANO,202300,0,9090,0,0,9090,0
CANO,202300,0,8538,0,0,8538,0
CANO,202300,0,8267,0,0,8267,0
CANO,202300,0,8146,0,0,8146,0
CANO,202300,0,8176,0,0,8176,0
CANO,202300,0,8491,0,0,8491,0
CANO,202300,0,11200.5,0,-2024.49,9176,0
CANO,202300,0,12302.3,0,-2025.33,10277,0
CANO,202300,0,10661,0,0,10661,0
CANO,202300,0,10899,0,0,10899,0
CANO,202300,0,11035,0,0,11035,0
CANO,202300,0,11276,0,0,11276,0
CANO,202300,0,11235,0,0,11235,0
CANO,202300,0,11165,0,0,11165,0
CANO,202300,0,11161,0,0,11161,0
CANO,202300,0,11104,0,0,11104,0
CANO,202300,0,12735.1,0,-1763.12,10972,0
CANO,202300,0,14476.2,0,-3281.2,11195,0
CANO,202300,0,15709,0,-3326.96,12382,0
CANO,202300,0,16012.2,0,-3491.25,12521,0
CANO,202300,0,15678.2,0,-3491.25,12187,0
CANO,202300,0,15241.2,0,-3491.25,11750,0
CANO,202301,0,11089.8,0,-791.813,10298,0
CANO,202301,0,12728.2,0,-3243.21,9485,0
CANO,202301,0,8839,0,0,8839,0
CANO,202301,0,8395,0,0,8395,0
CANO,202301,0,8193,0,0,8193,0
CANO,202301,0,8158,0,0,8158,0
CANO,202301,0,8305,0,0,8305,0
CANO,202301,0,8719,0,0,8719,0
CANO,202301,0,12383.2,0,-2847.2,9536,0
CANO,202301,0,11065.9,0,-251.873,10814,0
CANO,202301,0,11155,0,0,11155,0
CANO,202301,0,11283,0,0,11283,0
CANO,202301,0,11275,0,0,11275,0
CANO,202301,0,11366,0,0,11366,0
CANO,202301,0,11226,0,0,11226,0
CANO,202301,0,11141,0,0,11141,0
CANO,202301,0,11075,0,0,11075,0
CANO,202301,0,10963,0,0,10963,0
CANO,202301,0,11401.6,0,-491.559,10910,0
CANO,202301,0,12972.2,0,-2006.21,10966,0
CANO,202301,0,15387.3,0,-3491.25,11896,0
CANO,202301,0,15802.2,0,-3491.25,12311,0
CANO,202301,0,15535.2,0,-3491.25,12044,0
CANO,202301,0,13257.6,0,-1672.61,11585,0
CANO,202302,0,11110,0,-690.001,10420,0
CANO,202302,0,11122.1,0,-1299.11,9823,0
CANO,202302,0,9188,0,0,9188,0
CANO,202302,0,8520,0,0,8520,0
CANO,202302,0,8334,0,0,8334,0
CANO,202302,0,8306,0,0,8306,0
CANO,202302,0,8403,0,0,8403,0
CANO,202302,0,8737,0,0,8737,0
CANO,202302,0,9446,0,0,9446,0
CANO,202302,0,10554,0,0,10554,0
CANO,202302,0,10964,0,0,10964,0
CANO,202302,0,11383,0,0,11383,0
CANO,202302,0,11630,0,0,11630,0
CANO,202302,0,11920,0,0,11920,0
CANO,202302,0,11663,0,0,11663,0
CANO,202302,0,11438,0,0,11438,0
CANO,202302,0,11276,0,0,11276,0
CANO,202302,0,11077,0,0,11077,0
CANO,202302,0,10992,0,0,10992,0
CANO,202302,0,12807.1,0,-1695.13,11112,0
CANO,202302,0,15374.2,0,-3491.25,11883,0
CANO,202302,0,16024.2,0,-3491.25,12533,0
CANO,202302,0,15846.2,0,-3491.25,12355,0
CANO,202302,0,14297.2,0,-2301.23,11996,0
CANO,202303,0,15147.2,0,-3491.25,11656,0
CANO,202303,0,14257.2,0,-3491.25,10766,0
CANO,202303,0,12308.9,0,-2306.89,10002,0
CANO,202303,0,9556,0,0,9556,0
CANO,202303,0,9363,0,0,9363,0
CANO,202303,0,9296,0,0,9296,0
CANO,202303,0,9369,0,0,9369,0
CANO,202303,0,9705,0,0,9705,0
CANO,202303,0,10949.1,0,-519.128,10430,0
CANO,202303,0,11631,0,0,11631,0
CANO,202303,0,11759,0,0,11759,0
CANO,202303,0,11756,0,0,11756,0
CANO,202303,0,11616,0,0,11616,0
CANO,202303,0,11626,0,0,11626,0
CANO,202303,0,11261,0,0,11261,0
CANO,202303,0,10522.6,0,443.369,10966,0
CANO,202303,0,10670.9,0,195.063,10866,0
CANO,202303,0,10725,0,0,10725,0
CANO,202303,0,10655,0,0,10655,0
CANO,202303,0,13865.8,0,-3131.79,10734,0
CANO,202303,0,14812.2,0,-3491.25,11321,0
CANO,202303,0,15277.4,0,-3097.4,12180,0
CANO,202303,0,15484.2,0,-3491.25,11993,0
CANO,202303,0,14905.1,0,-3223.08,11682,0
CANO,202304,0,12013.3,0,-1751.27,10262,0
CANO,202304,0,11998.1,0,-2559.13,9439,0
CANO,202304,0,8686,0,0,8686,0
CANO,202304,0,8306,0,0,8306,0
CANO,202304,0,8063,0,0,8063,0
CANO,202304,0,7942,0,0,7942,0
CANO,202304,0,8011,0,0,8011,0
CANO,202304,0,8328,0,0,8328,0
CANO,202304,0,9103,0,0,9103,0
CANO,202304,0,10024,0,0,10024,0
CANO,202304,0,10515,0,0,10515,0
CANO,202304,0,10857,0,0,10857,0
CANO,202304,0,10928,0,0,10928,0
CANO,202304,0,11153,0,0,11153,0
CANO,202304,0,11243,0,0,11243,0
CANO,202304,0,11110,0,168.951,11279,0
CANO,202304,0,11348,0,0,11348,0
CANO,202304,0,11313,0,0,11313,0
CANO,202304,0,11275,0,0,11275,0
CANO,202304,0,14726.2,0,-3491.25,11235,0
CANO,202304,0,14965.2,0,-3491.25,11474,0
CANO,202304,0,15828.2,0,-3491.25,12337,0
CANO,202304,0,15669.2,0,-3491.25,12178,0
CANO,202304,0,12455.9,0,-746.932,11709,0
CANO,202305,0,13085.1,0,-1441.06,11644,0
CANO,202305,0,12075.9,0,-1292.94,10783,0
CANO,202305,0,9897,0,0,9897,0
CANO,202305,0,9308,0,0,9308,0
CANO,202305,0,9053,0,0,9053,0
CANO,202305,0,8926,0,0,8926,0
CANO,202305,0,8980,0,0,8980,0
CANO,202305,0,9267,0,0,9267,0
CANO,202305,0,9881,0,0,9881,0
CANO,202305,0,11062,0,0,11062,0
CANO,202305,0,11380,0,0,11380,0
CANO,202305,0,11454,0,0,11454,0
CANO,202305,0,11448,0,0,11448,0
CANO,202305,0,11566,0,0,11566,0
CANO,202305,0,11417,0,0,11417,0
CANO,202305,0,11345,0,0,11345,0
CANO,202305,0,11288,0,0,11288,0
CANO,202305,0,11184,0,0,11184,0
CANO,202305,0,11165,0,0,11165,0
CANO,202305,0,14532,0,-3478.99,11053,0
CANO,202305,0,14601.2,0,-3491.25,11110,0
CANO,202305,0,14765.2,0,-3491.25,11274,0
CANO,202305,0,15428.2,0,-3491.25,11937,0
CANO,202305,0,13806.7,0,-1953.68,11853,0
CANO,202306,0,13996.2,0,-3491.25,10505,0
CANO,202306,0,12901.9,0,-3043.93,9858,0
CANO,202306,0,9139,0,0,9139,0
CANO,202306,0,8833,0,0,8833,0
CANO,202306,0,8533,0,0,8533,0
CANO,202306,0,8640,0,0,8640,0
CANO,202306,0,8759,0,0,8759,0
CANO,202306,0,9154,0,0,9154,0
CANO,202306,0,9673,0,0,9673,0
CANO,202306,0,10709,0,0,10709,0
CANO,202306,0,10887,0,0,10887,0
CANO,202306,0,11061,0,0,11061,0
CANO,202306,0,11129,0,0,11129,0
CANO,202306,0,11286,0,0,11286,0
CANO,202306,0,11075,0,0,11075,0
CANO,202306,0,10974,0,0,10974,0
CANO,202306,0,10957,0,0,10957,0
CANO,202306,0,10845,0,0,10845,0
CANO,202306,0,10751,0,0,10751,0
CANO,202306,0,14211.2,0,-3491.25,10720,0
CANO,202306,0,14228.2,0,-3491.25,10737,0
CANO,202306,0,14259.2,0,-3491.25,10768,0
CANO,202306,0,14887.2,0,-3491.25,11396,0
CANO,202306,0,12952.6,0,-1326.59,11626,0
CANO,202307,0,11234.9,0,-863.878,10371,0
CANO,202307,0,11152.4,0,-1501.4,9651,0
CANO,202307,0,8913,0,0,8913,0
CANO,202307,0,8493,0,0,8493,0
CANO,202307,0,8211,0,0,8211,0
CANO,202307,0,8110,0,0,8110,0
CANO,202307,0,8230,0,0,8230,0
CANO,202307,0,8562,0,0,8562,0
CANO,202307,0,9099,0,0,9099,0
CANO,202307,0,10049,0,0,10049,0
CANO,202307,0,10472,0,0,10472,0
CANO,202307,0,10888,0,0,10888,0
CANO,202307,0,11116,0,0,11116,0
CANO,202307,0,11350,0,0,11350,0
CANO,202307,0,11391,0,0,11391,0
CANO,202307,0,11094.3,0,271.72,11366,0
CANO,202307,0,11440.2,0,7.8031,11448,0
CANO,202307,0,11378,0,0,11378,0
CANO,202307,0,11321,0,0,11321,0
CANO,202307,0,14752.2,0,-3491.25,11261,0
CANO,202307,0,14697.2,0,-3491.25,11206,0
CANO,202307,0,14517.2,0,-3491.25,11026,0
CANO,202307,0,14994.2,0,-3491.25,11503,0
CANO,202307,0,14013.6,0,-2156.6,11857,0
CANO,202308,0,15800.2,0,-3491.25,12309,0
CANO,202308,0,13087.8,0,-1890.8,11197,0
CANO,202308,0,10077,0,0,10077,0
CANO,202308,0,9403,0,0,9403,0
CANO,202308,0,9027,0,0,9027,0
CANO,202308,0,8756,0,0,8756,0
CANO,202308,0,8642,0,0,8642,0
CANO,202308,0,8831,0,0,8831,0
CANO,202308,0,9291,0,0,9291,0
CANO,202308,0,10118,0,0,10118,0
CANO,202308,0,10924,0,0,10924,0
CANO,202308,0,11336,0,0,11336,0
CANO,202308,0,11696,0,0,11696,0
CANO,202308,0,12206,0,0,12206,0
CANO,202308,0,12544,0,0,12544,0
CANO,202308,0,12755,0,0,12755,0
CANO,202308,0,13163,0,0,13163,0
CANO,202308,0,13509,0,0,13509,0
CANO,202308,0,13824,0,0,13824,0
CANO,202308,0,17395.3,0,-3356.29,14039,0
CANO,202308,0,17512.2,0,-3491.25,14021,0
CANO,202308,0,17156.2,0,-3491.25,13665,0
CANO,202308,0,16804.2,0,-3491.25,13313,0
CANO,202308,0,17000.2,0,-3491.25,13509,0
CANO,202309,0,11595.8,0,-113.81,11482,0
CANO,202309,0,14058.2,0,-3491.25,10567,0
CANO,202309,0,9668,0,0,9668,0
CANO,202309,0,9082,0,0,9082,0
CANO,202309,0,8734,0,0,8734,0
CANO,202309,0,8521,0,0,8521,0
CANO,202309,0,8466,0,0,8466,0
CANO,202309,0,8705,0,0,8705,0
CANO,202309,0,9111,0,0,9111,0
CANO,202309,0,9882,0,0,9882,0
CANO,202309,0,10715,0,0,10715,0
CANO,202309,0,11226,0,0,11226,0
CANO,202309,0,11584,0,0,11584,0
CANO,202309,0,11920,0,0,11920,0
CANO,202309,0,12214,0,0,12214,0
CANO,202309,0,12335,0,0,12335,0
CANO,202309,0,12594,0,0,12594,0
CANO,202309,0,12835,0,0,12835,0
CANO,202309,0,13033,0,0,13033,0
CANO,202309,0,16569.2,0,-3491.25,13078,0
CANO,202309,0,16586.2,0,-3491.25,13095,0
CANO,202309,0,16352.2,0,-3491.25,12861,0
CANO,202309,0,16013.2,0,-3491.25,12522,0
CANO,202309,0,16271.2,0,-3491.25,12780,0
CANO,202310,0,16684.2,0,-3586.25,13098,0
CANO,202310,0,14626,0,-2624.96,12001,0
CANO,202310,0,13611.4,0,-2742.4,10869,0
CANO,202310,0,10051,0,0,10051,0
CANO,202310,0,9570,0,0,9570,0
CANO,202310,0,9266,0,0,9266,0
CANO,202310,0,9135,0,0,9135,0
CANO,202310,0,9243,0,0,9243,0
CANO,202310,0,9699,0,0,9699,0
CANO,202310,0,10341,0,0,10341,0
CANO,202310,0,11077,0,0,11077,0
CANO,202310,0,11679,0,0,11679,0
CANO,202310,0,12129,0,0,12129,0
CANO,202310,0,12588,0,0,12588,0
CANO,202310,0,12958,0,0,12958,0
CANO,202310,0,13172,0,0,13172,0
CANO,202310,0,13538,0,0,13538,0
CANO,202310,0,13805,0,0,13805,0
CANO,202310,0,17688.2,0,-3586.25,14102,0
CANO,202310,0,17734.2,0,-3491.25,14243,0
CANO,202310,0,17637.2,0,-3491.25,14146,0
CANO,202310,0,17391.2,0,-3586.25,13805,0
CANO,202310,0,16919.2,0,-3586.25,13333,0
CANO,202310,0,16903.2,0,-3586.25,13317,0
CANO,202311,0,13786.7,0,-439.658,13347,0
CANO,202311,0,14768.8,0,-2506.81,12262,0
CANO,202311,0,14367.2,0,-3257.17,11110,0
CANO,202311,0,11729.6,0,-1458.57,10271,0
CANO,202311,0,9826,0,0,9826,0
CANO,202311,0,9476,0,0,9476,0
CANO,202311,0,9295,0,0,9295,0
CANO,202311,0,9405,0,0,9405,0
CANO,202311,0,9757,0,0,9757,0
CANO,202311,0,10253,0,0,10253,0
CANO,202311,0,10947,0,0,10947,0
CANO,202311,0,11612,0,0,11612,0
CANO,202311,0,12219,0,0,12219,0
CANO,202311,0,12816,0,0,12816,0
CANO,202311,0,13185,0,0,13185,0
CANO,202311,0,13388,0,0,13388,0
CANO,202311,0,13715,0,0,13715,0
CANO,202311,0,14557.3,0,-501.281,14056,0
CANO,202311,0,18002.3,0,-3586.25,14416,0
CANO,202311,0,18231.2,0,-3586.25,14645,0
CANO,202311,0,18187.3,0,-3586.25,14601,0
CANO,202311,0,17763.2,0,-3586.25,14177,0
CANO,202311,0,17127.2,0,-3586.25,13541,0
CANO,202311,0,16972.2,0,-3586.25,13386,0
CANO,202312,0,14681.8,0,-1583.83,13098,0
CANO,202312,0,15657.2,0,-3586.25,12071,0
CANO,202312,0,13446.9,0,-2641.91,10805,0
CANO,202312,0,10079,0,0,10079,0
CANO,202312,0,9588,0,0,9588,0
CANO,202312,0,9218,0,0,9218,0
CANO,202312,0,9071,0,0,9071,0
CANO,202312,0,9223,0,0,9223,0
CANO,202312,0,9674,0,0,9674,0
CANO,202312,0,10169,0,0,10169,0
CANO,202312,0,11007,0,0,11007,0
CANO,202312,0,11829,0,0,11829,0
CANO,202312,0,12485,0,0,12485,0
CANO,202312,0,13268,0,0,13268,0
CANO,202312,0,13957,0,0,13957,0
CANO,202312,0,14523,0,0,14523,0
CANO,202312,0,15281,0,-95,15186,0
CANO,202312,0,19320.2,0,-3586.25,15734,0
CANO,202312,0,19871.2,0,-3586.25,16285,0
CANO,202312,0,20215.2,0,-3586.25,16629,0
CANO,202312,0,20204.2,0,-3586.25,16618,0
CANO,202312,0,19724.2,0,-3586.25,16138,0
CANO,202312,0,19072.2,0,-3586.25,15486,0
CANO,202312,0,18695.2,0,-3586.25,15109,0
CANO,202313,0,13863.7,0,-439.658,13424,0
CANO,202313,0,14245.9,0,-2045.91,12200,0
CANO,202313,0,13565.9,0,-2515.94,11050,0
CANO,202313,0,12669.8,0,-2387.83,10282,0
CANO,202313,0,9947,0,0,9947,0
CANO,202313,0,9564,0,0,9564,0
CANO,202313,0,9366,0,0,9366,0
CANO,202313,0,9483,0,0,9483,0
CANO,202313,0,9790,0,0,9790,0
CANO,202313,0,10348,0,0,10348,0
CANO,202313,0,11007,0,0,11007,0
CANO,202313,0,11675,0,0,11675,0
CANO,202313,0,12194,0,0,12194,0
CANO,202313,0,12746,0,0,12746,0
CANO,202313,0,13173,0,0,13173,0
CANO,202313,0,13476,0,0,13476,0
CANO,202313,0,13818,0,0,13818,0
CANO,202313,0,17743.2,0,-3586.25,14157,0
CANO,202313,0,18151.2,0,-3586.25,14565,0
CANO,202313,0,17301.9,0,-2499.85,14802,0
CANO,202313,0,18297.2,0,-3586.25,14711,0
CANO,202313,0,17857.2,0,-3586.25,14271,0
CANO,202313,0,17291.2,0,-3586.25,13705,0
CANO,202313,0,17287.2,0,-3586.25,13701,0
CANO,202314,0,14964.7,0,-439.658,14525,0
CANO,202314,0,16757.2,0,-3586.25,13171,0
CANO,202314,0,14952.4,0,-3080.42,11872,0
CANO,202314,0,11752.4,0,-754.378,10998,0
CANO,202314,0,10348,0,0,10348,0
CANO,202314,0,9892,0,0,9892,0
CANO,202314,0,9691,0,0,9691,0
CANO,202314,0,9808.33,0,-64.3314,9744,0
CANO,202314,0,10100,0,0,10100,0
CANO,202314,0,10697,0,0,10697,0
CANO,202314,0,11490,0,0,11490,0
CANO,202314,0,12333,0,0,12333,0
CANO,202314,0,13113,0,0,13113,0
CANO,202314,0,13943,0,0,13943,0
CANO,202314,0,15756.6,0,-1205.58,14551,0
CANO,202314,0,16469.5,0,-1465.54,15004,0
CANO,202314,0,18493.7,0,-2862.72,15631,0
CANO,202314,0,19843.2,0,-3586.25,16257,0
CANO,202314,0,20333.2,0,-3586.25,16747,0
CANO,202314,0,20592.2,0,-3586.25,17006,0
CANO,202314,0,20423.2,0,-3586.25,16837,0
CANO,202314,0,19804.2,0,-3586.25,16218,0
CANO,202314,0,19056.2,0,-3586.25,15470,0
CANO,202314,0,18905.2,0,-3586.25,15319,0
CANO,202315,0,19145.2,0,-3586.25,15559,0
CANO,202315,0,14454.7,0,-466.659,13988,0
CANO,202315,0,16009.2,0,-3491.25,12518,0
CANO,202315,0,12538.2,0,-965.16,11573,0
CANO,202315,0,10911,0,0,10911,0
CANO,202315,0,10520,0,0,10520,0
CANO,202315,0,10916.8,0,-644.813,10272,0
CANO,202315,0,11406.5,0,-1049.45,10357,0
CANO,202315,0,12179.4,0,-1354.38,10825,0
CANO,202315,0,11682,0,0,11682,0
CANO,202315,0,12452,0,0,12452,0
CANO,202315,0,13227,0,0,13227,0
CANO,202315,0,14116,0,0,14116,0
CANO,202315,0,15303.7,0,-289.695,15014,0
CANO,202315,0,17518.9,0,-1782.95,15736,0
CANO,202315,0,19861.2,0,-3491.25,16370,0
CANO,202315,0,20502.2,0,-3491.25,17011,0
CANO,202315,0,20967.2,0,-3586.25,17381,0
CANO,202315,0,21129.2,0,-3586.25,17543,0
CANO,202315,0,17904.7,0,-439.658,17465,0
CANO,202315,0,20699.2,0,-3586.25,17113,0
CANO,202315,0,19983.2,0,-3586.25,16397,0
CANO,202315,0,19575.2,0,-3586.25,15989,0
CANO,202315,0,19468.2,0,-3586.25,15882,0
CANO,202316,0,15084.7,0,-439.658,14645,0
CANO,202316,0,16580.2,0,-3491.25,13089,0
CANO,202316,0,15194.2,0,-3491.25,11703,0
CANO,202316,0,10963.5,0,-250.46,10713,0
CANO,202316,0,10308,0,0,10308,0
CANO,202316,0,9964,0,0,9964,0
CANO,202316,0,9778,0,0,9778,0
CANO,202316,0,9911,0,0,9911,0
CANO,202316,0,11543.8,0,-1051.78,10492,0
CANO,202316,0,11380,0,0,11380,0
CANO,202316,0,12090,0,0,12090,0
CANO,202316,0,12648,0,0,12648,0
CANO,202316,0,13107,0,0,13107,0
CANO,202316,0,13646,0,0,13646,0
CANO,202316,0,14000,0,0,14000,0
CANO,202316,0,14330.9,0,-87.9256,14243,0
CANO,202316,0,15272,0,-731.018,14541,0
CANO,202316,0,18384.2,0,-3491.25,14893,0
CANO,202316,0,17499.1,0,-2337.08,15162,0
CANO,202316,0,18846.2,0,-3586.25,15260,0
CANO,202316,0,18612.2,0,-3586.25,15026,0
CANO,202316,0,18154.2,0,-3586.25,14568,0
CANO,202316,0,18303.2,0,-3586.25,14717,0
CANO,202316,0,18339.2,0,-3586.25,14753,0
CANO,202317,0,15062.7,0,-439.658,14623,0
CANO,202317,0,16671.2,0,-3491.25,13180,0
CANO,202317,0,14835.6,0,-2896.58,11939,0
CANO,202317,0,10857,0,0,10857,0
CANO,202317,0,10374,0,0,10374,0
CANO,202317,0,10106,0,0,10106,0
CANO,202317,0,9945,0,0,9945,0
CANO,202317,0,10126.9,0,-70.9305,10056,0
CANO,202317,0,10800.7,0,-129.67,10671,0
CANO,202317,0,11535,0,0,11535,0
CANO,202317,0,12213,0,0,12213,0
CANO,202317,0,12836,0,0,12836,0
CANO,202317,0,13391,0,0,13391,0
CANO,202317,0,13974,0,0,13974,0
CANO,202317,0,14468,0,0,14468,0
CANO,202317,0,14821,0,0,14821,0
CANO,202317,0,15192,0,0,15192,0
CANO,202317,0,16052.7,0,-500.695,15552,0
CANO,202317,0,19338.2,0,-3491.25,15847,0
CANO,202317,0,16298.7,0,-344.658,15954,0
CANO,202317,0,19165.2,0,-3491.25,15674,0
CANO,202317,0,18560.2,0,-3491.25,15069,0
CANO,202317,0,18522.2,0,-3491.25,15031,0
CANO,202317,0,18250.2,0,-3491.25,14759,0
CANO,202318,0,13735.7,0,-344.658,13391,0
CANO,202318,0,13722.9,0,-1712.87,12010,0
CANO,202318,0,10731,0,0,10731,0
CANO,202318,0,9919,0,0,9919,0
CANO,202318,0,9525,0,0,9525,0
CANO,202318,0,9331,0,0,9331,0
CANO,202318,0,9064,0,0,9064,0
CANO,202318,0,9212,0,0,9212,0
CANO,202318,0,9608,0,0,9608,0
CANO,202318,0,10577,0,0,10577,0
CANO,202318,0,11000,0,0,11000,0
CANO,202318,0,11339,0,0,11339,0
CANO,202318,0,11746,0,0,11746,0
CANO,202318,0,12251,0,0,12251,0
CANO,202318,0,12646,0,0,12646,0
CANO,202318,0,12898,0,0,12898,0
CANO,202318,0,13271,0,0,13271,0
CANO,202318,0,13569,0,0,13569,0
CANO,202318,0,17297.2,0,-3491.25,13806,0
CANO,202318,0,17329.2,0,-3491.25,13838,0
CANO,202318,0,17060.2,0,-3491.25,13569,0
CANO,202318,0,16848.2,0,-3491.25,13357,0
CANO,202318,0,16686.8,0,-3008.85,13678,0
CANO,202318,0,16742.2,0,-3491.25,13251,0
CANO,202319,0,12766.2,0,-310.154,12456,0
CANO,202319,0,13320.8,0,-1906.75,11414,0
CANO,202319,0,11935.7,0,-1538.68,10397,0
CANO,202319,0,9710,0,0,9710,0
CANO,202319,0,9213,0,0,9213,0
CANO,202319,0,8965,0,0,8965,0
CANO,202319,0,8842,0,0,8842,0
CANO,202319,0,9003,0,0,9003,0
CANO,202319,0,9602,0,0,9602,0
CANO,202319,0,10602,0,0,10602,0
CANO,202319,0,11190,0,0,11190,0
CANO,202319,0,11474,0,0,11474,0
CANO,202319,0,11914,0,0,11914,0
CANO,202319,0,12390,0,0,12390,0
CANO,202319,0,12623,0,0,12623,0
CANO,202319,0,12770,0,0,12770,0
CANO,202319,0,12993,0,0,12993,0
CANO,202319,0,13151,0,0,13151,0
CANO,202319,0,15613.2,0,-2409.2,13204,0
CANO,202319,0,16622.3,0,-3491.25,13131,0
CANO,202319,0,16313.2,0,-3491.25,12822,0
CANO,202319,0,15788,0,-2903.03,12885,0
CANO,202319,0,16293.3,0,-3491.25,12802,0
CANO,202319,0,15693.7,0,-3391.71,12302,0
CANO,202320,0,11101.9,0,-17.9254,11084,0
CANO,202320,0,11065.2,0,-758.154,10307,0
CANO,202320,0,9603,0,0,9603,0
CANO,202320,0,8924,0,0,8924,0
CANO,202320,0,8580,0,0,8580,0
CANO,202320,0,8504,0,0,8504,0
CANO,202320,0,8570,0,0,8570,0
CANO,202320,0,8832,0,0,8832,0
CANO,202320,0,9714.89,0,-275.893,9439,0
CANO,202320,0,10450,0,0,10450,0
CANO,202320,0,10698,0,0,10698,0
CANO,202320,0,10990,0,0,10990,0
CANO,202320,0,11138,0,0,11138,0
CANO,202320,0,11364,0,0,11364,0
CANO,202320,0,11396,0,0,11396,0
CANO,202320,0,11379,0,0,11379,0
CANO,202320,0,11403,0,0,11403,0
CANO,202320,0,11380,0,0,11380,0
CANO,202320,0,12973,0,-1622.98,11350,0
CANO,202320,0,12596.2,0,-960.245,11636,0
CANO,202320,0,15810.7,0,-3198.74,12612,0
CANO,202320,0,15990.2,0,-3491.25,12499,0
CANO,202320,0,15613.2,0,-3491.25,12122,0
CANO,202320,0,14071.3,0,-2380.34,11691,0
CANO,202321,0,14809.3,0,-3340.33,11469,0
CANO,202321,0,11988.1,0,-1473.11,10515,0
CANO,202321,0,9605,0,0,9605,0
CANO,202321,0,9094,0,0,9094,0
CANO,202321,0,5649.41,0,3146.59,8796,0
CANO,202321,0,8856,0,0,8856,0
CANO,202321,0,8905,0,0,8905,0
CANO,202321,0,9138,0,0,9138,0
CANO,202321,0,11129.1,0,-1414.14,9715,0
CANO,202321,0,12217,0,-1302.05,10915,0
CANO,202321,0,11257,0,0,11257,0
CANO,202321,0,11461,0,0,11461,0
CANO,202321,0,11626,0,0,11626,0
CANO,202321,0,11803,0,0,11803,0
CANO,202321,0,11732,0,0,11732,0
CANO,202321,0,11631,0,0,11631,0
CANO,202321,0,11585,0,0,11585,0
CANO,202321,0,11465,0,0,11465,0
CANO,202321,0,14111.1,0,-2628.07,11483,0
CANO,202321,0,13038.5,0,-1148.48,11890,0
CANO,202321,0,16219.6,0,-3301.57,12918,0
CANO,202321,0,16400.2,0,-3491.25,12909,0
CANO,202321,0,16058.2,0,-3491.25,12567,0
CANO,202321,0,15624.2,0,-3491.25,12133,0
CANO,202322,0,11765.3,0,-111.277,11654,0
CANO,202322,0,14215.2,0,-3491.25,10724,0
CANO,202322,0,10535.5,0,-647.494,9888,0
CANO,202322,0,9315,0,0,9315,0
CANO,202322,0,9087,0,0,9087,0
CANO,202322,0,9117,0,0,9117,0
CANO,202322,0,9200,0,0,9200,0
CANO,202322,0,9523,0,0,9523,0
CANO,202322,0,12454.4,0,-2433.36,10021,0
CANO,202322,0,14219.5,0,-3068.52,11151,0
CANO,202322,0,11435.1,0,-20.0921,11415,0
CANO,202322,0,11643,0,0,11643,0
CANO,202322,0,11784,0,0,11784,0
CANO,202322,0,11906,0,0,11906,0
CANO,202322,0,11641,0,0,11641,0
CANO,202322,0,11458,0,0,11458,0
CANO,202322,0,11341,0,0,11341,0
CANO,202322,0,11244,0,0,11244,0
CANO,202322,0,12021.9,0,-710.948,11311,0
CANO,202322,0,12586.2,0,-756.187,11830,0
CANO,202322,0,16494.6,0,-3389.57,13105,0
CANO,202322,0,15287,0,-2083.03,13204,0
CANO,202322,0,16380.2,0,-3491.25,12889,0
CANO,202322,0,14725.6,0,-2234.63,12491,0
