LNG_ROUTE_TIMESERIES_1,LNG_ROUTE_TIMESERIES_2,LNG_ROUTE_TIMESERIES_3,LNGShipped
PA,NY,20231129,0.0
PA,NY,20231121,0.0
PA,NY,20231228,0.0
PA,NY,20231218,0.0
CO,DE,20230103,0.0
CO,DE,20230130,0.0
CO,DE,20230213,0.0
CO,DE,20230216,0.0
CO,DE,20230306,0.0
CO,DE,20230315,0.0
CO,DE,20230403,0.0
CO,DE,20230410,0.0
CO,DE,20230530,0.0
CO,DE,20230517,0.0
CO,DE,20230630,0.0
CO,DE,20230615,0.0
CO,DE,20230727,0.0
CO,DE,20230710,0.0
CO,DE,20230803,0.0
CO,DE,20230831,0.0
CO,DE,20230906,0.0
CO,DE,20230912,0.0
CO,DE,20231005,0.0
CO,DE,20231020,0.0
CO,DE,20231129,0.0
CO,DE,20231121,0.0
CO,DE,20231228,0.0
CO,DE,20231218,0.0
KY,MS,20230103,0.0
KY,MS,20230130,0.0
KY,MS,20230213,0.0
KY,MS,20230216,0.0
KY,MS,20230306,0.0
KY,MS,20230315,0.0
KY,MS,20230403,0.0
KY,MS,20230410,0.0
KY,MS,20230530,0.0
KY,MS,20230517,0.0
KY,MS,20230630,0.0
KY,MS,20230615,0.0
KY,MS,20230727,0.0
KY,MS,20230710,0.0
KY,MS,20230803,0.0
KY,MS,20230831,0.0
KY,MS,20230906,0.0
KY,MS,20230912,0.0
KY,MS,20231005,0.0
KY,MS,20231020,0.0
KY,MS,20231129,0.0
KY,MS,20231121,0.0
KY,MS,20231228,0.0
KY,MS,20231218,0.0
IA,OR,20230103,0.0
IA,OR,20230130,0.0
IA,OR,20230213,0.0
IA,OR,20230216,0.0
IA,OR,20230306,0.0
IA,OR,20230315,0.0
IA,OR,20230403,0.0
IA,OR,20230410,0.0
IA,OR,20230530,0.0
IA,OR,20230517,0.0
IA,OR,20230630,0.0
IA,OR,20230615,0.0
IA,OR,20230727,0.0
IA,OR,20230710,0.0
IA,OR,20230803,0.0
IA,OR,20230831,0.0
IA,OR,20230906,0.0
IA,OR,20230912,0.0
IA,OR,20231005,0.0
IA,OR,20231020,0.0
IA,OR,20231129,0.0
IA,OR,20231121,0.0
IA,OR,20231228,0.0
IA,OR,20231218,0.0
ID,NV,20230103,0.0
ID,NV,20230130,0.0
ID,NV,20230213,0.0
ID,NV,20230216,0.0
ID,NV,20230306,0.0
ID,NV,20230315,0.0
ID,NV,20230403,0.0
ID,NV,20230410,0.0
ID,NV,20230530,0.0
ID,NV,20230517,0.0
ID,NV,20230630,0.0
ID,NV,20230615,0.0
ID,NV,20230727,0.0
ID,NV,20230710,0.0
ID,NV,20230803,0.0
ID,NV,20230831,0.0
ID,NV,20230906,0.0
ID,NV,20230912,0.0
ID,NV,20231005,0.0
ID,NV,20231020,0.0
ID,NV,20231129,0.0
ID,NV,20231121,0.0
ID,NV,20231228,0.0
ID,NV,20231218,0.0
IN,NV,20230103,0.0
IN,NV,20230130,0.0
IN,NV,20230213,0.0
IN,NV,20230216,0.0
IN,NV,20230306,0.0
IN,NV,20230315,0.0
IN,NV,20230403,0.0
IN,NV,20230410,0.0
IN,NV,20230530,0.0
IN,NV,20230517,0.0
IN,NV,20230630,0.0
IN,NV,20230615,0.0
IN,NV,20230727,0.0
IN,NV,20230710,0.0
IN,NV,20230803,0.0
IN,NV,20230831,0.0
IN,NV,20230906,0.0
IN,NV,20230912,0.0
IN,NV,20231005,0.0
IN,NV,20231020,0.0
IN,NV,20231129,0.0
IN,NV,20231121,0.0
IN,NV,20231228,0.0
IN,NV,20231218,0.0
AR,NJ,20230103,0.0
AR,NJ,20230130,0.0
AR,NJ,20230213,0.0
AR,NJ,20230216,0.0
AR,NJ,20230306,0.0
AR,NJ,20230315,0.0
AR,NJ,20230403,0.0
AR,NJ,20230410,0.0
AR,NJ,20230530,0.0
AR,NJ,20230517,0.0
AR,NJ,20230630,0.0
AR,NJ,20230615,0.0
AR,NJ,20230727,0.0
AR,NJ,20230710,0.0
AR,NJ,20230803,0.0
AR,NJ,20230831,0.0
AR,NJ,20230906,0.0
AR,NJ,20230912,0.0
AR,NJ,20231005,0.0
AR,NJ,20231020,0.0
AR,NJ,20231129,0.0
AR,NJ,20231121,0.0
AR,NJ,20231228,0.0
AR,NJ,20231218,0.0
WA,MT,20230103,0.0
WA,MT,20230130,0.0
WA,MT,20230213,0.0
WA,MT,20230216,0.0
WA,MT,20230306,0.0
WA,MT,20230315,0.0
WA,MT,20230403,0.0
WA,MT,20230410,0.0
WA,MT,20230530,0.0
WA,MT,20230517,0.0
WA,MT,20230630,0.0
WA,MT,20230615,0.0
WA,MT,20230727,0.0
WA,MT,20230710,0.0
WA,MT,20230803,0.0
WA,MT,20230831,0.0
WA,MT,20230906,0.0
WA,MT,20230912,0.0
WA,MT,20231005,0.0
WA,MT,20231020,0.0
WA,MT,20231129,0.0
WA,MT,20231121,0.0
WA,MT,20231228,0.0
WA,MT,20231218,0.0
WY,AL,20230103,0.0
WY,AL,20230130,0.0
WY,AL,20230213,0.0
WY,AL,20230216,0.0
WY,AL,20230306,0.0
WY,AL,20230315,0.0
WY,AL,20230403,0.0
WY,AL,20230410,0.0
WY,AL,20230530,0.0
WY,AL,20230517,0.0
WY,AL,20230630,0.0
WY,AL,20230615,0.0
WY,AL,20230727,0.0
WY,AL,20230710,0.0
WY,AL,20230803,0.0
WY,AL,20230831,0.0
WY,AL,20230906,0.0
WY,AL,20230912,0.0
WY,AL,20231005,0.0
WY,AL,20231020,0.0
WY,AL,20231129,0.0
WY,AL,20231121,0.0
WY,AL,20231228,0.0
WY,AL,20231218,0.0
OH,VT,20230103,0.0
OH,VT,20230130,0.0
OH,VT,20230213,0.0
OH,VT,20230216,0.0
OH,VT,20230306,0.0
OH,VT,20230315,0.0
OH,VT,20230403,0.0
OH,VT,20230410,0.0
OH,VT,20230530,0.0
OH,VT,20230517,0.0
OH,VT,20230630,0.0
OH,VT,20230615,0.0
OH,VT,20230727,0.0
OH,VT,20230710,0.0
OH,VT,20230803,0.0
OH,VT,20230831,0.0
OH,VT,20230906,0.0
OH,VT,20230912,0.0
OH,VT,20231005,0.0
OH,VT,20231020,0.0
OH,VT,20231129,0.0
OH,VT,20231121,0.0
OH,VT,20231228,0.0
OH,VT,20231218,0.0
WY,AR,20230103,0.0
WY,AR,20230130,0.0
WY,AR,20230213,0.0
WY,AR,20230216,0.0
WY,AR,20230306,0.0
WY,AR,20230315,0.0
WY,AR,20230403,0.0
WY,AR,20230410,0.0
WY,AR,20230530,0.0
WY,AR,20230517,0.0
WY,AR,20230630,0.0
WY,AR,20230615,0.0
WY,AR,20230727,0.0
WY,AR,20230710,0.0
WY,AR,20230803,0.0
WY,AR,20230831,0.0
WY,AR,20230906,0.0
WY,AR,20230912,0.0
WY,AR,20231005,0.0
WY,AR,20231020,0.0
WY,AR,20231129,0.0
WY,AR,20231121,0.0
WY,AR,20231228,0.0
WY,AR,20231218,0.0
WA,ND,20230103,0.0
WA,ND,20230130,0.0
WA,ND,20230213,0.0
WA,ND,20230216,0.0
WA,ND,20230306,0.0
WA,ND,20230315,0.0
WA,ND,20230403,0.0
WA,ND,20230410,0.0
WA,ND,20230530,0.0
WA,ND,20230517,0.0
WA,ND,20230630,0.0
WA,ND,20230615,0.0
WA,ND,20230727,0.0
WA,ND,20230710,0.0
WA,ND,20230803,0.0
WA,ND,20230831,0.0
WA,ND,20230906,0.0
WA,ND,20230912,0.0
WA,ND,20231005,0.0
WA,ND,20231020,0.0
WA,ND,20231129,0.0
WA,ND,20231121,0.0
WA,ND,20231228,0.0
WA,ND,20231218,0.0
TX,DC,20230103,0.0
TX,DC,20230130,0.0
TX,DC,20230213,0.0
TX,DC,20230216,0.0
TX,DC,20230306,0.0
TX,DC,20230315,0.0
TX,DC,20230403,0.0
TX,DC,20230410,0.0
TX,DC,20230530,0.0
TX,DC,20230517,0.0
TX,DC,20230630,0.0
TX,DC,20230615,0.0
TX,DC,20230727,0.0
TX,DC,20230710,0.0
TX,DC,20230803,0.0
TX,DC,20230831,0.0
TX,DC,20230906,0.0
TX,DC,20230912,0.0
TX,DC,20231005,0.0
TX,DC,20231020,0.0
TX,DC,20231129,0.0
TX,DC,20231121,0.0
TX,DC,20231228,0.0
TX,DC,20231218,0.0
VA,MT,20230103,0.0
VA,MT,20230130,0.0
VA,MT,20230213,0.0
VA,MT,20230216,0.0
VA,MT,20230306,0.0
VA,MT,20230315,0.0
VA,MT,20230403,0.0
VA,MT,20230410,0.0
VA,MT,20230530,0.0
VA,MT,20230517,0.0
VA,MT,20230630,0.0
VA,MT,20230615,0.0
VA,MT,20230727,0.0
VA,MT,20230710,0.0
VA,MT,20230803,0.0
VA,MT,20230831,0.0
VA,MT,20230906,0.0
VA,MT,20230912,0.0
VA,MT,20231005,0.0
VA,MT,20231020,0.0
VA,MT,20231129,0.0
VA,MT,20231121,0.0
VA,MT,20231228,0.0
VA,MT,20231218,0.0
VA,ND,20230103,0.0
VA,ND,20230130,0.0
VA,ND,20230213,0.0
VA,ND,20230216,0.0
VA,ND,20230306,0.0
VA,ND,20230315,0.0
VA,ND,20230403,0.0
VA,ND,20230410,0.0
VA,ND,20230530,0.0
VA,ND,20230517,0.0
VA,ND,20230630,0.0
VA,ND,20230615,0.0
VA,ND,20230727,0.0
VA,ND,20230710,0.0
VA,ND,20230803,0.0
VA,ND,20230831,0.0
VA,ND,20230906,0.0
VA,ND,20230912,0.0
VA,ND,20231005,0.0
VA,ND,20231020,0.0
VA,ND,20231129,0.0
VA,ND,20231121,0.0
VA,ND,20231228,0.0
VA,ND,20231218,0.0
NC,MD,20230103,0.0
NC,MD,20230130,0.0
NC,MD,20230213,0.0
NC,MD,20230216,0.0
NC,MD,20230306,0.0
NC,MD,20230315,0.0
NC,MD,20230403,0.0
NC,MD,20230410,0.0
NC,MD,20230530,0.0
NC,MD,20230517,0.0
NC,MD,20230630,0.0
NC,MD,20230615,0.0
NC,MD,20230727,0.0
NC,MD,20230710,0.0
NC,MD,20230803,0.0
NC,MD,20230831,0.0
NC,MD,20230906,0.0
NC,MD,20230912,0.0
NC,MD,20231005,0.0
NC,MD,20231020,0.0
NC,MD,20231129,0.0
NC,MD,20231121,0.0
NC,MD,20231228,0.0
NC,MD,20231218,0.0
MI,FL,20230103,0.0
MI,FL,20230130,0.0
MI,FL,20230213,0.0
MI,FL,20230216,0.0
MI,FL,20230306,0.0
MI,FL,20230315,0.0
MI,FL,20230403,0.0
MI,FL,20230410,0.0
MI,FL,20230530,0.0
MI,FL,20230517,0.0
MI,FL,20230630,0.0
MI,FL,20230615,0.0
MI,FL,20230727,0.0
MI,FL,20230710,0.0
MI,FL,20230803,0.0
MI,FL,20230831,0.0
MI,FL,20230906,0.0
MI,FL,20230912,0.0
MI,FL,20231005,0.0
MI,FL,20231020,0.0
MI,FL,20231129,0.0
MI,FL,20231121,0.0
MI,FL,20231228,0.0
MI,FL,20231218,0.0
TN,MT,20230103,0.0
TN,MT,20230130,0.0
TN,MT,20230213,0.0
TN,MT,20230216,0.0
TN,MT,20230306,0.0
TN,MT,20230315,0.0
TN,MT,20230403,0.0
TN,MT,20230410,0.0
TN,MT,20230530,0.0
TN,MT,20230517,0.0
TN,MT,20230630,0.0
TN,MT,20230615,0.0
TN,MT,20230727,0.0
TN,MT,20230710,0.0
TN,MT,20230803,0.0
TN,MT,20230831,0.0
TN,MT,20230906,0.0
TN,MT,20230912,0.0
TN,MT,20231005,0.0
TN,MT,20231020,0.0
TN,MT,20231129,0.0
TN,MT,20231121,0.0
TN,MT,20231228,0.0
TN,MT,20231218,0.0
KY,NE,20230103,0.0
KY,NE,20230130,0.0
KY,NE,20230213,0.0
KY,NE,20230216,0.0
KY,NE,20230306,0.0
KY,NE,20230315,0.0
KY,NE,20230403,0.0
KY,NE,20230410,0.0
KY,NE,20230530,0.0
KY,NE,20230517,0.0
KY,NE,20230630,0.0
KY,NE,20230615,0.0
KY,NE,20230727,0.0
KY,NE,20230710,0.0
KY,NE,20230803,0.0
KY,NE,20230831,0.0
KY,NE,20230906,0.0
KY,NE,20230912,0.0
KY,NE,20231005,0.0
KY,NE,20231020,0.0
KY,NE,20231129,0.0
KY,NE,20231121,0.0
KY,NE,20231228,0.0
KY,NE,20231218,0.0
SD,RI,20230103,0.0
SD,RI,20230130,0.0
SD,RI,20230213,0.0
SD,RI,20230216,0.0
SD,RI,20230306,0.0
SD,RI,20230315,0.0
SD,RI,20230403,0.0
SD,RI,20230410,0.0
SD,RI,20230530,0.0
SD,RI,20230517,0.0
SD,RI,20230630,0.0
SD,RI,20230615,0.0
SD,RI,20230727,0.0
SD,RI,20230710,0.0
SD,RI,20230803,0.0
SD,RI,20230831,0.0
SD,RI,20230906,0.0
SD,RI,20230912,0.0
SD,RI,20231005,0.0
SD,RI,20231020,0.0
SD,RI,20231129,0.0
SD,RI,20231121,0.0
SD,RI,20231228,0.0
SD,RI,20231218,0.0
WI,OH,20230103,0.0
WI,OH,20230130,0.0
WI,OH,20230213,0.0
WI,OH,20230216,0.0
WI,OH,20230306,0.0
WI,OH,20230315,0.0
WI,OH,20230403,0.0
WI,OH,20230410,0.0
WI,OH,20230530,0.0
WI,OH,20230517,0.0
WI,OH,20230630,0.0
WI,OH,20230615,0.0
WI,OH,20230727,0.0
WI,OH,20230710,0.0
WI,OH,20230803,0.0
WI,OH,20230831,0.0
WI,OH,20230906,0.0
WI,OH,20230912,0.0
WI,OH,20231005,0.0
WI,OH,20231020,0.0
WI,OH,20231129,0.0
WI,OH,20231121,0.0
WI,OH,20231228,0.0
WI,OH,20231218,0.0
MT,FL,20230103,0.0
MT,FL,20230130,0.0
MT,FL,20230213,0.0
MT,FL,20230216,0.0
MT,FL,20230306,0.0
MT,FL,20230315,0.0
MT,FL,20230403,0.0
MT,FL,20230410,0.0
MT,FL,20230530,0.0
MT,FL,20230517,0.0
MT,FL,20230630,0.0
MT,FL,20230615,0.0
MT,FL,20230727,0.0
MT,FL,20230710,0.0
MT,FL,20230803,0.0
MT,FL,20230831,0.0
MT,FL,20230906,0.0
MT,FL,20230912,0.0
MT,FL,20231005,0.0
MT,FL,20231020,0.0
MT,FL,20231129,0.0
MT,FL,20231121,0.0
MT,FL,20231228,0.0
MT,FL,20231218,0.0
DE,TN,20230103,0.0
DE,TN,20230130,0.0
DE,TN,20230213,0.0
DE,TN,20230216,0.0
DE,TN,20230306,0.0
DE,TN,20230315,0.0
DE,TN,20230403,0.0
DE,TN,20230410,0.0
DE,TN,20230530,0.0
DE,TN,20230517,0.0
DE,TN,20230630,0.0
DE,TN,20230615,0.0
DE,TN,20230727,0.0
DE,TN,20230710,0.0
DE,TN,20230803,0.0
DE,TN,20230831,0.0
DE,TN,20230906,0.0
DE,TN,20230912,0.0
DE,TN,20231005,0.0
DE,TN,20231020,0.0
DE,TN,20231129,0.0
DE,TN,20231121,0.0
DE,TN,20231228,0.0
DE,TN,20231218,0.0
OH,SD,20230103,0.0
OH,SD,20230130,0.0
OH,SD,20230213,0.0
OH,SD,20230216,0.0
OH,SD,20230306,0.0
OH,SD,20230315,0.0
OH,SD,20230403,0.0
OH,SD,20230410,0.0
OH,SD,20230530,0.0
OH,SD,20230517,0.0
OH,SD,20230630,0.0
OH,SD,20230615,0.0
OH,SD,20230727,0.0
OH,SD,20230710,0.0
OH,SD,20230803,0.0
OH,SD,20230831,0.0
OH,SD,20230906,0.0
OH,SD,20230912,0.0
OH,SD,20231005,0.0
OH,SD,20231020,0.0
OH,SD,20231129,0.0
OH,SD,20231121,0.0
OH,SD,20231228,0.0
OH,SD,20231218,0.0
OK,RI,20230103,0.0
OK,RI,20230130,0.0
OK,RI,20230213,0.0
OK,RI,20230216,0.0
OK,RI,20230306,0.0
OK,RI,20230315,0.0
OK,RI,20230403,0.0
OK,RI,20230410,0.0
OK,RI,20230530,0.0
OK,RI,20230517,0.0
OK,RI,20230630,0.0
OK,RI,20230615,0.0
OK,RI,20230727,0.0
OK,RI,20230710,0.0
OK,RI,20230803,0.0
OK,RI,20230831,0.0
OK,RI,20230906,0.0
OK,RI,20230912,0.0
OK,RI,20231005,0.0
OK,RI,20231020,0.0
OK,RI,20231129,0.0
OK,RI,20231121,0.0
OK,RI,20231228,0.0
OK,RI,20231218,0.0
IL,AL,20230103,0.0
IL,AL,20230130,0.0
IL,AL,20230213,0.0
IL,AL,20230216,0.0
IL,AL,20230306,0.0
IL,AL,20230315,0.0
IL,AL,20230403,0.0
IL,AL,20230410,0.0
IL,AL,20230530,0.0
IL,AL,20230517,0.0
IL,AL,20230630,0.0
IL,AL,20230615,0.0
IL,AL,20230727,0.0
IL,AL,20230710,0.0
IL,AL,20230803,0.0
IL,AL,20230831,0.0
IL,AL,20230906,0.0
IL,AL,20230912,0.0
IL,AL,20231005,0.0
IL,AL,20231020,0.0
IL,AL,20231129,0.0
IL,AL,20231121,0.0
IL,AL,20231228,0.0
IL,AL,20231218,0.0
IL,AR,20230103,0.0
IL,AR,20230130,0.0
IL,AR,20230213,0.0
IL,AR,20230216,0.0
IL,AR,20230306,0.0
IL,AR,20230315,0.0
IL,AR,20230403,0.0
IL,AR,20230410,0.0
IL,AR,20230530,0.0
IL,AR,20230517,0.0
IL,AR,20230630,0.0
IL,AR,20230615,0.0
IL,AR,20230727,0.0
IL,AR,20230710,0.0
IL,AR,20230803,0.0
IL,AR,20230831,0.0
IL,AR,20230906,0.0
IL,AR,20230912,0.0
IL,AR,20231005,0.0
IL,AR,20231020,0.0
IL,AR,20231129,0.0
IL,AR,20231121,0.0
IL,AR,20231228,0.0
IL,AR,20231218,0.0
MI,CT,20230103,0.0
MI,CT,20230130,0.0
MI,CT,20230213,0.0
MI,CT,20230216,0.0
MI,CT,20230306,0.0
MI,CT,20230315,0.0
MI,CT,20230403,0.0
MI,CT,20230410,0.0
MI,CT,20230530,0.0
MI,CT,20230517,0.0
MI,CT,20230630,0.0
MI,CT,20230615,0.0
MI,CT,20230727,0.0
MI,CT,20230710,0.0
MI,CT,20230803,0.0
MI,CT,20230831,0.0
MI,CT,20230906,0.0
MI,CT,20230912,0.0
MI,CT,20231005,0.0
MI,CT,20231020,0.0
MI,CT,20231129,0.0
MI,CT,20231121,0.0
MI,CT,20231228,0.0
MI,CT,20231218,0.0
AR,DC,20230103,0.0
AR,DC,20230130,0.0
AR,DC,20230213,0.0
AR,DC,20230216,0.0
AR,DC,20230306,0.0
AR,DC,20230315,0.0
AR,DC,20230403,0.0
AR,DC,20230410,0.0
AR,DC,20230530,0.0
AR,DC,20230517,0.0
AR,DC,20230630,0.0
AR,DC,20230615,0.0
AR,DC,20230727,0.0
AR,DC,20230710,0.0
AR,DC,20230803,0.0
AR,DC,20230831,0.0
AR,DC,20230906,0.0
AR,DC,20230912,0.0
AR,DC,20231005,0.0
AR,DC,20231020,0.0
AR,DC,20231129,0.0
AR,DC,20231121,0.0
AR,DC,20231228,0.0
AR,DC,20231218,0.0
NJ,NC,20230103,0.0
NJ,NC,20230130,0.0
NJ,NC,20230213,0.0
NJ,NC,20230216,0.0
NJ,NC,20230306,0.0
NJ,NC,20230315,0.0
NJ,NC,20230403,0.0
NJ,NC,20230410,0.0
NJ,NC,20230530,0.0
NJ,NC,20230517,0.0
NJ,NC,20230630,0.0
NJ,NC,20230615,0.0
NJ,NC,20230727,0.0
NJ,NC,20230710,0.0
NJ,NC,20230803,0.0
NJ,NC,20230831,0.0
NJ,NC,20230906,0.0
NJ,NC,20230912,0.0
NJ,NC,20231005,0.0
NJ,NC,20231020,0.0
NJ,NC,20231129,0.0
NJ,NC,20231121,0.0
NJ,NC,20231228,0.0
NJ,NC,20231218,0.0
PA,ND,20230103,0.0
PA,ND,20230130,0.0
PA,ND,20230213,0.0
PA,ND,20230216,0.0
PA,ND,20230306,0.0
PA,ND,20230315,0.0
PA,ND,20230403,0.0
PA,ND,20230410,0.0
PA,ND,20230530,0.0
PA,ND,20230517,0.0
PA,ND,20230630,0.0
PA,ND,20230615,0.0
PA,ND,20230727,0.0
PA,ND,20230710,0.0
PA,ND,20230803,0.0
PA,ND,20230831,0.0
PA,ND,20230906,0.0
PA,ND,20230912,0.0
PA,ND,20231005,0.0
PA,ND,20231020,0.0
PA,ND,20231129,0.0
PA,ND,20231121,0.0
PA,ND,20231228,0.0
PA,ND,20231218,0.0
MI,GA,20230103,0.0
MI,GA,20230130,0.0
MI,GA,20230213,0.0
MI,GA,20230216,0.0
MI,GA,20230306,0.0
MI,GA,20230315,0.0
MI,GA,20230403,0.0
MI,GA,20230410,0.0
MI,GA,20230530,0.0
MI,GA,20230517,0.0
MI,GA,20230630,0.0
MI,GA,20230615,0.0
MI,GA,20230727,0.0
MI,GA,20230710,0.0
MI,GA,20230803,0.0
MI,GA,20230831,0.0
MI,GA,20230906,0.0
MI,GA,20230912,0.0
MI,GA,20231005,0.0
MI,GA,20231020,0.0
MI,GA,20231129,0.0
MI,GA,20231121,0.0
MI,GA,20231228,0.0
MI,GA,20231218,0.0
PA,MS,20230103,0.0
PA,MS,20230130,0.0
PA,MS,20230213,0.0
PA,MS,20230216,0.0
PA,MS,20230306,0.0
PA,MS,20230315,0.0
PA,MS,20230403,0.0
PA,MS,20230410,0.0
PA,MS,20230530,0.0
PA,MS,20230517,0.0
PA,MS,20230630,0.0
PA,MS,20230615,0.0
PA,MS,20230727,0.0
PA,MS,20230710,0.0
PA,MS,20230803,0.0
PA,MS,20230831,0.0
PA,MS,20230906,0.0
PA,MS,20230912,0.0
PA,MS,20231005,0.0
PA,MS,20231020,0.0
PA,MS,20231129,0.0
PA,MS,20231121,0.0
PA,MS,20231228,0.0
PA,MS,20231218,0.0
FL,NY,20230103,0.0
FL,NY,20230130,0.0
FL,NY,20230213,0.0
FL,NY,20230216,0.0
FL,NY,20230306,0.0
FL,NY,20230315,0.0
FL,NY,20230403,0.0
FL,NY,20230410,0.0
FL,NY,20230530,0.0
FL,NY,20230517,0.0
FL,NY,20230630,0.0
FL,NY,20230615,0.0
FL,NY,20230727,0.0
FL,NY,20230710,0.0
FL,NY,20230803,0.0
FL,NY,20230831,0.0
FL,NY,20230906,0.0
FL,NY,20230912,0.0
FL,NY,20231005,0.0
FL,NY,20231020,0.0
FL,NY,20231129,0.0
FL,NY,20231121,0.0
FL,NY,20231228,0.0
FL,NY,20231218,0.0
VT,NY,20230103,0.0
VT,NY,20230130,0.0
VT,NY,20230213,0.0
VT,NY,20230216,0.0
VT,NY,20230306,0.0
VT,NY,20230315,0.0
VT,NY,20230403,0.0
VT,NY,20230410,0.0
VT,NY,20230530,0.0
VT,NY,20230517,0.0
VT,NY,20230630,0.0
VT,NY,20230615,0.0
VT,NY,20230727,0.0
VT,NY,20230710,0.0
VT,NY,20230803,0.0
VT,NY,20230831,0.0
VT,NY,20230906,0.0
VT,NY,20230912,0.0
VT,NY,20231005,0.0
VT,NY,20231020,0.0
VT,NY,20231129,0.0
VT,NY,20231121,0.0
VT,NY,20231228,0.0
VT,NY,20231218,0.0
KY,IL,20230103,0.0
KY,IL,20230130,0.0
KY,IL,20230213,0.0
KY,IL,20230216,0.0
KY,IL,20230306,0.0
KY,IL,20230315,0.0
KY,IL,20230403,0.0
KY,IL,20230410,0.0
KY,IL,20230530,0.0
KY,IL,20230517,0.0
KY,IL,20230630,0.0
KY,IL,20230615,0.0
KY,IL,20230727,0.0
KY,IL,20230710,0.0
KY,IL,20230803,0.0
KY,IL,20230831,0.0
KY,IL,20230906,0.0
KY,IL,20230912,0.0
KY,IL,20231005,0.0
KY,IL,20231020,0.0
KY,IL,20231129,0.0
KY,IL,20231121,0.0
KY,IL,20231228,0.0
KY,IL,20231218,0.0
MT,CT,20230103,0.0
MT,CT,20230130,0.0
MT,CT,20230213,0.0
MT,CT,20230216,0.0
MT,CT,20230306,0.0
MT,CT,20230315,0.0
MT,CT,20230403,0.0
MT,CT,20230410,0.0
MT,CT,20230530,0.0
MT,CT,20230517,0.0
MT,CT,20230630,0.0
MT,CT,20230615,0.0
MT,CT,20230727,0.0
MT,CT,20230710,0.0
MT,CT,20230803,0.0
MT,CT,20230831,0.0
MT,CT,20230906,0.0
MT,CT,20230912,0.0
MT,CT,20231005,0.0
MT,CT,20231020,0.0
MT,CT,20231129,0.0
MT,CT,20231121,0.0
MT,CT,20231228,0.0
MT,CT,20231218,0.0
MS,SD,20230103,0.0
MS,SD,20230130,0.0
MS,SD,20230213,0.0
MS,SD,20230216,0.0
MS,SD,20230306,0.0
MS,SD,20230315,0.0
MS,SD,20230403,0.0
MS,SD,20230410,0.0
MS,SD,20230530,0.0
MS,SD,20230517,0.0
MS,SD,20230630,0.0
MS,SD,20230615,0.0
MS,SD,20230727,0.0
MS,SD,20230710,0.0
MS,SD,20230803,0.0
MS,SD,20230831,0.0
MS,SD,20230906,0.0
MS,SD,20230912,0.0
MS,SD,20231005,0.0
MS,SD,20231020,0.0
MS,SD,20231129,0.0
MS,SD,20231121,0.0
MS,SD,20231228,0.0
MS,SD,20231218,0.0
TX,MS,20230103,0.0
TX,MS,20230130,0.0
TX,MS,20230213,0.0
TX,MS,20230216,0.0
TX,MS,20230306,0.0
TX,MS,20230315,0.0
TX,MS,20230403,0.0
TX,MS,20230410,0.0
TX,MS,20230530,0.0
TX,MS,20230517,0.0
TX,MS,20230630,0.0
TX,MS,20230615,0.0
TX,MS,20230727,0.0
TX,MS,20230710,0.0
TX,MS,20230803,0.0
TX,MS,20230831,0.0
TX,MS,20230906,0.0
TX,MS,20230912,0.0
TX,MS,20231005,0.0
TX,MS,20231020,0.0
TX,MS,20231129,0.0
TX,MS,20231121,0.0
TX,MS,20231228,0.0
TX,MS,20231218,0.0
LA,UT,20230103,0.0
LA,UT,20230130,0.0
LA,UT,20230213,0.0
LA,UT,20230216,0.0
LA,UT,20230306,0.0
LA,UT,20230315,0.0
LA,UT,20230403,0.0
LA,UT,20230410,0.0
LA,UT,20230530,0.0
LA,UT,20230517,0.0
LA,UT,20230630,0.0
LA,UT,20230615,0.0
LA,UT,20230727,0.0
LA,UT,20230710,0.0
LA,UT,20230803,0.0
LA,UT,20230831,0.0
LA,UT,20230906,0.0
LA,UT,20230912,0.0
LA,UT,20231005,0.0
LA,UT,20231020,0.0
LA,UT,20231129,0.0
LA,UT,20231121,0.0
LA,UT,20231228,0.0
LA,UT,20231218,0.0
NY,IA,20230103,0.0
NY,IA,20230130,0.0
NY,IA,20230213,0.0
NY,IA,20230216,0.0
NY,IA,20230306,0.0
NY,IA,20230315,0.0
NY,IA,20230403,0.0
NY,IA,20230410,0.0
NY,IA,20230530,0.0
NY,IA,20230517,0.0
NY,IA,20230630,0.0
NY,IA,20230615,0.0
NY,IA,20230727,0.0
NY,IA,20230710,0.0
NY,IA,20230803,0.0
NY,IA,20230831,0.0
NY,IA,20230906,0.0
NY,IA,20230912,0.0
NY,IA,20231005,0.0
NY,IA,20231020,0.0
NY,IA,20231129,0.0
NY,IA,20231121,0.0
NY,IA,20231228,0.0
NY,IA,20231218,0.0
GA,FL,20230103,0.0
GA,FL,20230130,0.0
GA,FL,20230213,0.0
GA,FL,20230216,0.0
GA,FL,20230306,0.0
GA,FL,20230315,0.0
GA,FL,20230403,0.0
GA,FL,20230410,0.0
GA,FL,20230530,0.0
GA,FL,20230517,0.0
GA,FL,20230630,0.0
GA,FL,20230615,0.0
GA,FL,20230727,0.0
GA,FL,20230710,0.0
GA,FL,20230803,0.0
GA,FL,20230831,0.0
GA,FL,20230906,0.0
GA,FL,20230912,0.0
GA,FL,20231005,0.0
GA,FL,20231020,0.0
GA,FL,20231129,0.0
GA,FL,20231121,0.0
GA,FL,20231228,0.0
GA,FL,20231218,0.0
NC,OH,20230103,0.0
NC,OH,20230130,0.0
NC,OH,20230213,0.0
