generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
MISW_mt_natural_gas_internal_combustion_engine_1,MISW_mt_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,24.199438821685554,242187.98372742903,19388.7355805674,18.2,0.0,436800.0,28.058005341800555,0.15178516421911326,,
MISW_nd_natural_gas_fired_combustion_turbine_1,MISW_nd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,0.0,0.0,0.0,101.0,0.0,1104031.0,0.0,0.0,,
MISW_nd_natural_gas_fired_combustion_turbine_2,MISW_nd_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,645.6432070000001,4390373.8076,330930.62392263726,101.0,0.0,1104031.0,8.509970751694132,0.729737442296867,,
MISW_nuclear_1,MISW_nuclear_1,Nuclear,MISW,Uranium,2023,25650.184109759997,63355954.75110718,0.0,2928.1,0.0,663273621.934,28.328435132308535,1.0,,
MISW_onshore_wind_turbine_1,MISW_onshore_wind_turbine_1,Onshore Wind Turbine,MISW,Wind,2023,55711.6399123451,0.0,0.0,23540.999999999996,0.0,713292300.0,12.803290319981087,0.2701571418415246,,
MISW_petroleum_liquids_1,MISW_petroleum_liquids_1,Petroleum Liquids,MISW,Distillate,2023,0.0,0.0,0.0,1668.0999999999997,0.0,40034400.0,0.0,0.0,,
MISW_sd_natural_gas_fired_combustion_turbine_1,MISW_sd_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,1829.9197355999854,12443454.2020799,1152815.3603225139,386.0,0.0,3538848.0,8.733881541989982,0.541178026063682,,
MISW_small_hydroelectric_1,MISW_small_hydroelectric_1,Small Hydroelectric,MISW,Water,2023,4652.441098559999,0.0,0.0,531.0999999999999,0.0,24987192.799999993,5.370770369932014,1.0,,
MISW_solar_photovoltaic_1,MISW_solar_photovoltaic_1,Solar Photovoltaic,MISW,Solar,2023,6300.29562212881,0.0,0.0,2948.1,0.0,66414796.8,10.54153658547836,0.24395747798027714,,
MISW_wi_natural_gas_fired_combined_cycle_1,MISW_wi_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,2876.9684825008912,13093083.56386156,1477060.245766168,453.2,0.0,7474174.4,7.148934056442236,0.7246705642831529,,
MISW_wi_natural_gas_fired_combined_cycle_2,MISW_wi_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,MISW,Naturalgas,2023,28291.805151962304,101539288.69039273,10192898.001455586,3314.2999999999997,0.0,35895201.3486,4.857749065526148,0.974460544616552,,
MISW_wi_natural_gas_fired_combustion_turbine_1,MISW_wi_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,7916.496327976654,53832175.03024125,5645462.526983211,3208.8999999999996,0.0,31008845.753200006,10.716991111789657,0.28162567737097594,,
MISW_wi_natural_gas_fired_combustion_turbine_2,MISW_wi_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,MISW,Naturalgas,2023,1218.3098344480427,8284506.8742466895,785935.9139206562,281.7,0.0,3778160.4,9.901149061734117,0.49370363048364263,,
MISW_wi_natural_gas_internal_combustion_engine_1,MISW_wi_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,MISW,Naturalgas,2023,1091.8908529017287,6533874.863763947,523101.6940256854,153.5,0.0,3684000.0,9.357963606536014,0.8120191396414891,,
MISW_wi_natural_gas_steam_turbine_1,MISW_wi_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,MISW,Naturalgas,2023,50.2763884,53091.8661504,24569.196201921837,7.0,0.0,359121.0,8.198935509663617,0.8199010649486047,,
NWPP_batteries_1,NWPP_batteries_1,Batteries,NWPP,Electricity,2023,0.0,0.0,0.0,41.0,0.0,306516.0,0.0,0.0,0.0,0.0
NWPP_biomass_1,NWPP_biomass_1,Biomass,NWPP,Waste_biomass,2023,441.59733994176,4057396.3593848906,0.0,187.4,0.0,29463028.0,75.90721530117398,0.269,,
NWPP_biomass_2,NWPP_biomass_2,Biomass,NWPP,Waste_biomass,2023,808.2598057632002,3384183.8067305186,0.0,343.00000000000006,0.0,53926460.0,70.90621530117394,0.2690000000000001,,
NWPP_conventional_hydroelectric_1,NWPP_conventional_hydroelectric_1,Conventional Hydroelectric,NWPP,Water,2023,140351.67744168697,0.0,0.0,31942.499999999993,0.0,1502830739.9999995,10.707607970160474,0.5015845168126307,,
NWPP_conventional_steam_coal_1,NWPP_conventional_steam_coal_1,Conventional Steam Coal,NWPP,Coal,2023,0.0,0.0,0.0,2151.5,0.0,131087796.84,0.0,0.0,,
NWPP_conventional_steam_coal_2,NWPP_conventional_steam_coal_2,Conventional Steam Coal,NWPP,Coal,2023,0.0,0.0,0.0,147.5,0.0,10763897.017500002,0.0,0.0,,
NWPP_distributed_generation_1,NWPP_distributed_generation_1,distributed_generation,NWPP,Solar,2023,1279.8307119216,0.0,0.0,697.0,0.0,0.0,0.0,0.20961152974078934,,
NWPP_geothermal_1,NWPP_geothermal_1,Geothermal,NWPP,Heat,2023,189.40542356735997,0.0,0.0,30.8,0.0,6440310.8,34.00277921666574,0.7019999999999998,,
NWPP_hydroelectric_pumped_storage_1,NWPP_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,NWPP,Electricity,2023,0.0,0.0,0.0,314.0,0.0,14773072.0,0.0,0.0,0.0,0.0
NWPP_id_natural_gas_fired_combined_cycle_1,NWPP_id_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NWPP,Naturalgas,2023,2470.3227071999995,11242438.640467199,920804.142979325,282.0,0.0,4650744.0,6.433646338652413,1.0,,
NWPP_id_natural_gas_fired_combustion_turbine_1,NWPP_id_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,87.5,0.0,956462.5,0.0,0.0,,
NWPP_id_natural_gas_fired_combustion_turbine_2,NWPP_id_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,87.5,0.0,956462.5,0.0,0.0,,
NWPP_mt_natural_gas_fired_combustion_turbine_1,NWPP_mt_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,144.3,0.0,1577343.3,0.0,0.0,,
NWPP_mt_natural_gas_internal_combustion_engine_1,NWPP_mt_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,NWPP,Naturalgas,2023,0.0,0.0,0.0,54.0,0.0,1296000.0,0.0,0.0,,
NWPP_nuclear_1,NWPP_nuclear_1,Nuclear,NWPP,Uranium,2023,10266.731251199999,25358826.190464,0.0,1172.0,0.0,322500412.0,33.88218018756509,1.0,,
NWPP_onshore_wind_turbine_1,NWPP_onshore_wind_turbine_1,Onshore Wind Turbine,NWPP,Wind,2023,20805.5543339019,0.0,0.0,8432.699999999999,0.0,255510810.0,12.280894125644823,0.2816488997971665,,
NWPP_or_natural_gas_fired_combined_cycle_1,NWPP_or_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NWPP,Naturalgas,2023,16769.62395221121,68973463.31544471,6779357.605164065,3697.8,0.0,49431402.7686,7.060675088568821,0.5176966130966575,,
NWPP_or_natural_gas_fired_combustion_turbine_1,NWPP_or_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,115.2,0.0,1259251.2,0.0,0.0,,
NWPP_or_natural_gas_fired_combustion_turbine_2,NWPP_or_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,24.0,0.0,321888.0,0.0,0.0,,
NWPP_or_natural_gas_internal_combustion_engine_1,NWPP_or_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,NWPP,Naturalgas,2023,172.81698335999997,995253.0071702399,79675.255132102,229.2,0.0,5500800.0,37.58920495468971,0.08607305635829439,,
NWPP_petroleum_liquids_1,NWPP_petroleum_liquids_1,Petroleum Liquids,NWPP,Distillate,2023,0.0,0.0,0.0,21.3,0.0,511200.0,0.0,0.0,,
NWPP_small_hydroelectric_1,NWPP_small_hydroelectric_1,Small Hydroelectric,NWPP,Water,2023,4063.7789654515186,0.0,0.0,770.6000000000001,0.0,36255188.79999999,8.921545465003348,0.6019999999999996,,
NWPP_solar_photovoltaic_1,NWPP_solar_photovoltaic_1,Solar Photovoltaic,NWPP,Solar,2023,3282.102800546271,0.0,0.0,1525.7,0.0,34370969.599999994,10.472240416808186,0.24557177615045073,,
NWPP_wa_natural_gas_fired_combined_cycle_1,NWPP_wa_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NWPP,Naturalgas,2023,6430.521646883616,26840997.35409222,2656951.487730842,2935.4,0.0,40525536.5138,10.476060507554568,0.25007733498100226,,
NWPP_wa_natural_gas_fired_combustion_turbine_1,NWPP_wa_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,398.4,0.0,4538504.275199999,0.0,0.0,,
NWPP_wa_natural_gas_fired_combustion_turbine_2,NWPP_wa_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,NWPP,Naturalgas,2023,0.0,0.0,0.0,486.0,0.0,4698942.029999999,0.0,0.0,,
NWPP_wa_natural_gas_internal_combustion_engine_1,NWPP_wa_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,NWPP,Naturalgas,2023,19.296489275956787,117052.50394795387,9370.47399042971,26.599999999999998,0.0,638400.0,39.14973823187824,0.08281177313636147,,
NWPP_wa_natural_gas_steam_turbine_1,NWPP_wa_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,NWPP,Naturalgas,2023,2.1900024,2312.6425344,1070.21606683824,3.0,0.0,153909.0,71.33400517478884,0.08333333333333333,,
NYCW_batteries_1,NYCW_batteries_1,Batteries,NYCW,Electricity,2023,-6.0332503671076365,4986.858506562412,0.0,19.3,0.0,144286.8,4.490010844807218,0.19664091929550967,39.27897374419039,33.245723377082754
NYCW_biomass_1,NYCW_biomass_1,Biomass,NYCW,Waste_biomass,2023,92.78426968128001,816965.4945436706,0.0,25.4,0.0,3993388.0,51.844493803395196,0.41700000000000015,,
NYCW_biomass_2,NYCW_biomass_2,Biomass,NYCW,Waste_biomass,2023,362.7353535177599,2292124.698878725,0.0,99.3,0.0,15611946.0,49.35849380339521,0.4169999999999999,,
NYCW_distributed_generation_1,NYCW_distributed_generation_1,distributed_generation,NYCW,Solar,2023,1518.4932781485,0.0,0.0,849.0,0.0,0.0,0.0,0.20417407721790626,,
NYCW_nj_natural_gas_fired_combined_cycle_1,NYCW_nj_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NYCW,Naturalgas,2023,7251.840786379668,26186397.079616986,3615802.769961493,991.4000000000001,0.0,9702831.8,4.948981911878673,0.8350159360414632,,
NYCW_nj_natural_gas_fired_combustion_turbine_1,NYCW_nj_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NYCW,Naturalgas,2023,1461.8901414125921,9940852.961605627,793984.9312867129,623.4,0.0,5715331.2,10.709549040721626,0.2676969094476307,,
NYCW_ny_natural_gas_fired_combined_cycle_1,NYCW_ny_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NYCW,Naturalgas,2023,29272.448079359994,118085055.55213822,11923886.422012389,3341.5999999999995,0.0,42792583.0656,5.495872370550828,1.0,,
NYCW_ny_natural_gas_fired_combustion_turbine_1,NYCW_ny_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,NYCW,Naturalgas,2023,4702.549453329977,31977336.28264384,2525114.812816128,1471.8,0.0,18095232.018600002,10.647962089114529,0.3647371419720247,,
NYCW_ny_natural_gas_fired_combustion_turbine_3,NYCW_ny_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,NYCW,Naturalgas,2023,26.83859612,182502.453616,24529.36305194102,18.8,0.0,252145.6,16.194887827687168,0.16296613419236436,,
NYCW_ny_natural_gas_internal_combustion_engine_1,NYCW_ny_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,NYCW,Naturalgas,2023,298.36103981314875,1706923.5087710242,136653.5094200963,37.4,0.0,897600.0,8.729435687722935,0.9106802701954209,,
NYCW_ny_natural_gas_steam_turbine_1,NYCW_ny_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,NYCW,Naturalgas,2023,2092.091306358965,2209248.4195150677,1142921.5311098273,396.5,0.0,10603996.0,6.124610517986898,0.6023277345893797,,
NYCW_petroleum_liquids_1,NYCW_petroleum_liquids_1,Petroleum Liquids,NYCW,Distillate,2023,767.4544664382186,5828049.218131833,643244.0331722524,634.6999999999998,0.0,15232800.0,27.442473969662235,0.13803192271348666,,
NYCW_solar_photovoltaic_1,NYCW_solar_photovoltaic_1,Solar Photovoltaic,NYCW,Solar,2023,316.9444163626017,0.0,0.0,157.29999999999998,0.0,3543654.3999999994,11.180680955571292,0.2300116325337645,,
NYUP_batteries_1,NYUP_batteries_1,Batteries,NYUP,Electricity,2023,-8.70219433064073,7192.907501420226,0.0,170.0,0.0,1270920.0,26.65360788907113,0.032200284800745396,56.65491100677556,47.95271667613484
NYUP_biomass_1,NYUP_biomass_1,Biomass,NYUP,Waste_biomass,2023,663.6697153084801,2734319.227070939,0.0,154.29999999999998,0.0,24259046.0,40.67288984931935,0.49100000000000016,,
NYUP_biomass_2,NYUP_biomass_2,Biomass,NYUP,Waste_biomass,2023,647.3252893967999,4579826.42248236,0.0,150.5,0.0,23661610.0,43.62788984931936,0.4909999999999999,,
NYUP_conventional_hydroelectric_1,NYUP_conventional_hydroelectric_1,Conventional Hydroelectric,NYUP,Water,2023,18651.286291521435,0.0,0.0,3540.6,0.0,166578148.80000004,8.931188240658969,0.6013500359875682,,
NYUP_distributed_generation_1,NYUP_distributed_generation_1,distributed_generation,NYUP,Solar,2023,1126.797132195,0.0,0.0,630.0,0.0,0.0,0.0,0.20417407721790626,,
NYUP_hydroelectric_pumped_storage_1,NYUP_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,NYUP,Electricity,2023,0.0,0.0,0.0,1406.7,0.0,66182421.6,0.0,0.0,0.0,0.0
NYUP_nuclear_1,NYUP_nuclear_1,Nuclear,NYUP,Uranium,2023,29418.74023967999,72664288.3920096,0.0,3358.3,0.0,865585386.1215,31.892924947479518,0.9999999999999998,,
NYUP_ny_natural_gas_fired_combined_cycle_1,NYUP_ny_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,NYUP,Naturalgas,2023,44394.92647953963,159067021.5761905,16887259.11406235,6565.9,0.0,73231078.21370001,5.2325370985117,0.7718528195388838,,
NYUP_ny_natural_gas_fired_combined_cycle_2,NYUP_ny_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,NYUP,Naturalgas,2023,676.8586799664309,3080383.8525272273,330553.57482920936,1836.7,0.0,30290856.4,49.30311339758882,0.04206832249298529,,
NYUP_ny_natural_gas_fired_combustion_turbine_2,NYUP_ny_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,NYUP,Naturalgas,2023,0.0,0.0,0.0,57.6,0.0,772531.2000000001,0.0,0.0,,
NYUP_ny_natural_gas_internal_combustion_engine_1,NYUP_ny_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,NYUP,Naturalgas,2023,26.136528600000002,140745.206511,11267.7841860675,19.5,0.0,468000.0,23.290973940242385,0.1530060880298579,,
NYUP_ny_natural_gas_steam_turbine_1,NYUP_ny_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,NYUP,Naturalgas,2023,0.0,0.0,0.0,1838.4,0.0,50374472.707200006,0.0,0.0,,
NYUP_onshore_wind_turbine_1,NYUP_onshore_wind_turbine_1,Onshore Wind Turbine,NYUP,Wind,2023,5083.384900156829,0.0,0.0,2746.3,0.0,83212890.0,16.36958279461246,0.2113004566097884,,
NYUP_petroleum_liquids_1,NYUP_petroleum_liquids_1,Petroleum Liquids,NYUP,Distillate,2023,0.0,0.0,0.0,75.49999999999999,0.0,1812000.0,0.0,0.0,,
NYUP_small_hydroelectric_1,NYUP_small_hydroelectric_1,Small Hydroelectric,NYUP,Water,2023,4576.773011636161,0.0,0.0,736.9,0.0,34669671.199999996,7.5751345133032615,0.7090000000000003,,
NYUP_solar_photovoltaic_1,NYUP_solar_photovoltaic_1,Solar Photovoltaic,NYUP,Solar,2023,2983.841551390597,0.0,0.0,1467.9,0.0,33068851.2,11.082643173391197,0.23204633039206732,,
PJMC_batteries_1,PJMC_batteries_1,Batteries,PJMC,Electricity,2023,-23.803838868937866,19675.360565106468,0.0,95.8,0.0,716200.8,5.610134753033365,0.15630085352770012,154.972909302981,131.16907043404314
PJMC_biomass_1,PJMC_biomass_1,Biomass,PJMC,Waste_biomass,2023,127.42660364544004,968951.894119926,0.0,26.4,0.0,4150608.0,40.17653886754227,0.5510000000000003,,
PJMC_biomass_2,PJMC_biomass_2,Biomass,PJMC,Waste_biomass,2023,139.01084034048003,535330.7461511887,0.0,28.8,0.0,4527936.0,36.42353886754228,0.5510000000000002,,
PJMC_conventional_hydroelectric_1,PJMC_conventional_hydroelectric_1,Conventional Hydroelectric,PJMC,Water,2023,7.00800768,0.0,0.0,0.8,0.0,37638.4,5.370770369932014,1.0000000000000002,,
PJMC_conventional_steam_coal_1,PJMC_conventional_steam_coal_1,Conventional Steam Coal,PJMC,Coal,2023,0.0,0.0,0.0,1538.0,0.0,87895931.0,0.0,0.0,,
PJMC_conventional_steam_coal_2,PJMC_conventional_steam_coal_2,Conventional Steam Coal,PJMC,Coal,2023,0.0,0.0,0.0,1108.0,0.0,67528722.0,0.0,0.0,,
PJMC_distributed_generation_1,PJMC_distributed_generation_1,distributed_generation,PJMC,Solar,2023,513.5184958276,0.0,0.0,316.0,0.0,0.0,0.0,0.1855087614401701,,
PJMC_il_natural_gas_fired_combined_cycle_1,PJMC_il_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,2023,41415.52326137192,147936249.08962053,14993594.793166798,4843.4,0.0,56658688.9382,4.9400544027085935,0.9761312875080126,,
PJMC_il_natural_gas_fired_combined_cycle_2,PJMC_il_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJMC,Naturalgas,2023,213.497747314895,971628.2480300872,147447.7271904287,195.0,0.0,3215940.0,19.614109753831276,0.12498390899485855,,
PJMC_il_natural_gas_fired_combustion_turbine_1,PJMC_il_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,2023,557.79807736128,3793026.9260567036,314080.8806305864,101.8,0.0,1365341.5999999999,9.247734503601887,0.6254961672502105,,
PJMC_il_natural_gas_fired_combustion_turbine_2,PJMC_il_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMC,Naturalgas,2023,16925.992058568674,115096745.998267,11032176.114902101,8523.9,0.0,78478558.5276,11.436570681118258,0.22667895643997465,,
PJMC_il_natural_gas_internal_combustion_engine_1,PJMC_il_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJMC,Naturalgas,2023,800.6461268999999,4743828.3018825,379791.6144302271,118.5,0.0,2844000.0,9.477131090687477,0.7712899538374934,,
PJMC_il_natural_gas_steam_turbine_1,PJMC_il_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMC,Naturalgas,2023,0.0,0.0,0.0,44.199999999999996,0.0,2267592.5999999996,0.0,0.0,,
PJMC_nuclear_1,PJMC_nuclear_1,Nuclear,PJMC,Uranium,2023,95467.46062176,235804627.73574728,0.0,10898.1,0.0,2106330277.5,24.53333198538961,1.0,,
PJMC_onshore_wind_turbine_1,PJMC_onshore_wind_turbine_1,Onshore Wind Turbine,PJMC,Wind,2023,9609.737160872135,0.0,0.0,4488.800000000001,0.0,136010640.0,14.153419362372686,0.24438619604594947,,
PJMC_petroleum_liquids_1,PJMC_petroleum_liquids_1,Petroleum Liquids,PJMC,Distillate,2023,0.0,0.0,0.0,55.3,0.0,1327200.0,0.0,0.0,,
PJMC_small_hydroelectric_1,PJMC_small_hydroelectric_1,Small Hydroelectric,PJMC,Water,2023,93.52711849535997,0.0,0.0,25.3,0.0,1190314.4,12.726944004578236,0.4219999999999999,,
PJMC_solar_photovoltaic_1,PJMC_solar_photovoltaic_1,Solar Photovoltaic,PJMC,Solar,2023,686.9639914561269,0.0,0.0,309.1,0.0,6963404.8,10.13649170350251,0.2537057943372573,,
PJMD_batteries_1,PJMD_batteries_1,Batteries,PJMD,Electricity,2023,-10.145332056259505,8385.751027752,0.0,40.5,0.0,302778.0,5.565937087769114,0.1575763729240267,66.05033890793949,55.905006851679985
PJMD_biomass_1,PJMD_biomass_1,Biomass,PJMD,Waste_biomass,2023,966.0030506323196,4128697.038402534,0.0,515.3,0.0,81015466.0,88.14067717764395,0.21399999999999994,,
PJMD_biomass_2,PJMD_biomass_2,Biomass,PJMD,Waste_biomass,2023,550.0199787609599,4117999.580983307,0.0,293.40000000000003,0.0,46128348.0,91.35367717764395,0.21399999999999997,,
PJMD_conventional_hydroelectric_1,PJMD_conventional_hydroelectric_1,Conventional Hydroelectric,PJMD,Water,2023,585.710123483914,0.0,0.0,613.1,0.0,28845128.8,49.2481308474297,0.10905531392796647,,
PJMD_conventional_steam_coal_1,PJMD_conventional_steam_coal_1,Conventional Steam Coal,PJMD,Coal,2023,0.0,0.0,0.0,32.5,0.0,2508366.25,0.0,0.0,,
PJMD_conventional_steam_coal_2,PJMD_conventional_steam_coal_2,Conventional Steam Coal,PJMD,Coal,2023,0.0,0.0,0.0,881.0,0.0,55528440.637,0.0,0.0,,
PJMD_distributed_generation_1,PJMD_distributed_generation_1,distributed_generation,PJMD,Solar,2023,615.9528986193,0.0,0.0,363.0,0.0,0.0,0.0,0.19370297734605224,,
PJMD_hydroelectric_pumped_storage_1,PJMD_hydroelectric_pumped_storage_1,Hydroelectric Pumped Storage,PJMD,Electricity,2023,-1185.2622174524827,0.0,0.0,3003.0,0.0,141285144.0,39.743188969254334,0.13513687525394322,4740.214592041733,3554.95237458925
PJMD_nuclear_1,PJMD_nuclear_1,Nuclear,PJMD,Uranium,2023,32482.115596800006,80230825.524096,0.0,3708.0,0.0,716663700.0,24.5333319853896,1.0000000000000002,,
PJMD_onshore_wind_turbine_1,PJMD_onshore_wind_turbine_1,Onshore Wind Turbine,PJMD,Wind,2023,358.59129835775997,0.0,0.0,208.0,0.0,6302400.0,17.5754404216251,0.1968030522158332,,
PJMD_petroleum_liquids_1,PJMD_petroleum_liquids_1,Petroleum Liquids,PJMD,Distillate,2023,0.0,0.0,0.0,319.2999999999999,0.0,7663200.0,0.0,0.0,,
PJMD_small_hydroelectric_1,PJMD_small_hydroelectric_1,Small Hydroelectric,PJMD,Water,2023,39.890455715519984,0.0,0.0,12.9,0.0,606919.2,15.214646940317326,0.3529999999999999,,
PJMD_solar_photovoltaic_1,PJMD_solar_photovoltaic_1,Solar Photovoltaic,PJMD,Solar,2023,10355.249839364951,0.0,0.0,4533.6,0.0,102132940.80000001,9.862914211084204,0.2607430850954775,,
PJMD_va_natural_gas_fired_combined_cycle_1,PJMD_va_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,2023,59980.39029090952,214669816.85116524,22478417.810906265,6969.3,0.0,78842310.9786,4.8934681219346645,0.9824615117142094,,
PJMD_va_natural_gas_fired_combined_cycle_2,PJMD_va_natural_gas_fired_combined_cycle_2,Natural Gas Fired Combined Cycle,PJMD,Naturalgas,2023,6785.1257049879405,30879107.08340012,2816786.8557497086,932.0,0.0,15370544.0,6.816329290612947,0.8310696137880303,,
PJMD_va_natural_gas_fired_combustion_turbine_1,PJMD_va_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2023,1867.5634494114895,12699431.45599813,1186043.1190938847,1874.0,0.0,17180832.0,15.999597478422519,0.11376304213198982,,
PJMD_va_natural_gas_fired_combustion_turbine_2,PJMD_va_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2023,268.2546372160857,1824131.5330693834,137496.48954962203,59.5,0.0,798014.0,9.774837670213994,0.5146662507937594,,
PJMD_va_natural_gas_fired_combustion_turbine_3,PJMD_va_natural_gas_fired_combustion_turbine_3,Natural Gas Fired Combustion Turbine,PJMD,Naturalgas,2023,6249.538754353655,42496863.52960486,3466551.9020029763,2627.0,0.0,24084336.0,10.653778166144178,0.27157094944628263,,
PJMD_va_natural_gas_internal_combustion_engine_1,PJMD_va_natural_gas_internal_combustion_engine_1,Natural Gas Internal Combustion Engine,PJMD,Naturalgas,2023,16.0858343,86992.1918944,6964.677242537279,2.3,0.0,55200.0,8.839590738193792,0.798382800859031,,
PJMD_va_natural_gas_steam_turbine_1,PJMD_va_natural_gas_steam_turbine_1,Natural Gas Steam Turbine,PJMD,Naturalgas,2023,127.21685605999997,134340.99999935998,62168.663983226565,20.299999999999997,0.0,1041450.8999999999,9.24242224194579,0.7153919329038179,,
PJME_batteries_1,PJME_batteries_1,Batteries,PJME,Electricity,2023,-22.835601143771388,18875.051570398544,0.0,107.00000000000001,0.0,799932.0000000001,6.507058127892916,0.13424821750973123,148.6692782797617,125.83367713599031
PJME_biomass_1,PJME_biomass_1,Biomass,PJME,Waste_biomass,2023,848.0968254201595,3696005.965181055,0.0,263.8,0.0,41474636.0,53.26118505726378,0.3669999999999998,,
PJME_biomass_2,PJME_biomass_2,Biomass,PJME,Waste_biomass,2023,1672.7247091209595,11787691.025175402,0.0,520.3,0.0,81801566.0,55.95018505726378,0.36699999999999994,,
PJME_conventional_hydroelectric_1,PJME_conventional_hydroelectric_1,Conventional Hydroelectric,PJME,Water,2023,3602.510362382226,0.0,0.0,1213.9000000000003,0.0,57111567.2,15.853269374701792,0.3387799855657875,,
PJME_conventional_steam_coal_1,PJME_conventional_steam_coal_1,Conventional Steam Coal,PJME,Coal,2023,98.843808365585,185727.51591893425,102799.71154147843,8109.0,0.0,489880794.474,4957.9890748174375,0.0013914819832595096,,
PJME_conventional_steam_coal_2,PJME_conventional_steam_coal_2,Conventional Steam Coal,PJME,Coal,2023,0.0,0.0,0.0,1315.0,0.0,99455814.37,0.0,0.0,,
PJME_dc_natural_gas_fired_combustion_turbine_1,PJME_dc_natural_gas_fired_combustion_turbine_1,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,14.291915639999997,97185.02635199999,7325.458563672146,10.2,0.0,136802.4,16.37201283900106,0.1599505324743023,,
PJME_dc_natural_gas_fired_combustion_turbine_2,PJME_dc_natural_gas_fired_combustion_turbine_2,Natural Gas Fired Combustion Turbine,PJME,Naturalgas,2023,9.085009999999999,61778.068,5594.197568113001,10.0,0.0,134120.0,21.562779567661458,0.10371004616250648,,
PJME_de_natural_gas_fired_combined_cycle_1,PJME_de_natural_gas_fired_combined_cycle_1,Natural Gas Fired Combined Cycle,PJME,Naturalgas,2023,2381.725934945981,10839234.729939163,1085808.6567059448,388.0,0.0,6398896.0,7.237663442721059,0.700737691486086,,
