gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Natural Gas Steam Turbine,SPPN,Naturalgas,2023,1243.3798832424388,1313009.1567040156,731048.21331413,231.2,0.0,11861253.6,10.595525095957539,0.6139194951868359,0.0,0.0
Natural Gas Steam Turbine,SPPS,Naturalgas,2023,4642.277252030031,4902244.778143714,3102904.90351725,4447.200000000001,0.0,178110577.3968,39.42307023883885,0.11916256179580853,0.0,0.0
Natural Gas Steam Turbine,SRCA,Naturalgas,2023,2391.2323299154846,2525141.340390752,1241666.737464129,565.7,0.0,29022107.1,13.192883035964035,0.48253743682611194,0.0,0.0
Natural Gas Steam Turbine,SRCE,Naturalgas,2023,367.7283431348886,388321.13035044225,179702.44281684954,63.8,0.0,3273131.4,9.956949467469695,0.6579635636216293,0.0,0.0
Natural Gas Steam Turbine,SRSE,Naturalgas,2023,34.85551314999999,36807.4218864,17033.28279047619,800.6,0.0,26719639.612899996,767.6388788092308,0.004969941914599898,0.0,0.0
Natural Gas Steam Turbine,SRSG,Naturalgas,2023,135.46246968341455,143048.36798568576,82406.10691975901,524.0,0.0,26882772.0,199.5078078167846,0.02951094522978225,0.0,0.0
Natural Gas Steam Turbine,TRE,Naturalgas,2023,2678.0792182832756,2828051.654507139,1988673.872092938,4869.2,0.0,165402137.2136,62.81748042387911,0.06278576988177756,0.0,0.0
Nuclear,CANO,Uranium,2023,19622.421504,48467381.114879996,0.0,2240.0,0.0,432936000.0,24.53333198538961,1.0,0.0,0.0
Nuclear,FRCC,Uranium,2023,32736.155875200002,80858305.011744,0.0,3737.0,0.0,722268675.0,24.5333319853896,1.0000000000000002,0.0,0.0
Nuclear,ISNE,Uranium,2023,29394.21221279999,72603704.16561599,0.0,3355.5,0.0,751018916.595,28.01989094989121,0.9999999999999998,0.0,0.0
Nuclear,MISC,Uranium,2023,20787.502780799998,51345131.868576005,0.0,2373.0,0.0,652980783.0,33.8821801875651,0.9999999999999998,0.0,0.0
Nuclear,MISE,Uranium,2023,10170.371145599998,25120816.729632,0.0,1161.0,0.0,319473531.0,33.8821801875651,1.0,0.0,0.0
Nuclear,MISS,Uranium,2023,47531.8120896,117403575.861312,0.0,5426.0,0.0,1341242663.1560001,30.68778939602989,1.0,0.0,0.0
Nuclear,MISW,Uranium,2023,25650.184109759997,63355954.75110718,0.0,2928.1,0.0,663273621.934,28.328435132308535,1.0,0.0,0.0
Nuclear,NWPP,Uranium,2023,10266.731251199999,25358826.190464,0.0,1172.0,0.0,322500412.0,33.88218018756509,1.0,0.0,0.0
Nuclear,NYUP,Uranium,2023,29418.74023967999,72664288.3920096,0.0,3358.3,0.0,865585386.1215,31.892924947479518,0.9999999999999998,0.0,0.0
Nuclear,PJMC,Uranium,2023,95467.46062176,235804627.73574728,0.0,10898.1,0.0,2106330277.5,24.53333198538961,1.0,0.0,0.0
Nuclear,PJMD,Uranium,2023,32482.115596800006,80230825.524096,0.0,3708.0,0.0,716663700.0,24.5333319853896,1.0000000000000002,0.0,0.0
Nuclear,PJME,Uranium,2023,112385.66716223999,277592597.8907328,0.0,12829.400000000001,0.0,2575584401.9186,25.387374314292995,0.9999999999999999,0.0,0.0
Nuclear,PJMW,Uranium,2023,55415.8207296,136877077.202112,0.0,6326.0,0.0,1400863347.36,27.74912298178303,1.0,0.0,0.0
Nuclear,SPPC,Uranium,2023,10920.0831609681,26972605.40759121,0.0,1255.0,0.0,345339605.0,34.094265118635285,0.9932936012813398,0.0,0.0
Nuclear,SPPN,Uranium,2023,6745.207391999999,16660662.258240001,0.0,770.0,0.0,264852280.0,41.73525377323787,1.0,0.0,0.0
Nuclear,SRCA,Uranium,2023,106054.80822431999,261955376.31407043,0.0,12106.7,0.0,2623449625.1076994,27.20673442093031,1.0,0.0,0.0
Nuclear,SRCE,Uranium,2023,73858.26894048002,182429924.28298566,0.0,8431.300000000001,0.0,1629559507.5,24.533331985389598,1.0000000000000002,0.0,0.0
Nuclear,SRSE,Uranium,2023,61022.226873600004,145721077.77415678,0.0,6966.0,0.0,1346353650.0,24.451331985389604,1.0000000000000002,0.0,0.0
Nuclear,SRSG,Uranium,2023,35066.3184288,86613806.51913601,0.0,4003.0,0.0,773679825.0,24.53333198538961,0.9999999999999999,0.0,0.0
Nuclear,TRE,Uranium,2023,44851.24915199998,110782585.40544,0.0,5120.0,0.0,989568000.0,24.53333198538962,0.9999999999999997,0.0,0.0
Offshore Wind Turbine,ISNE,Wind,2023,122.14092999184898,0.0,0.0,29.3,0.0,3268766.6,26.762254063548884,0.4758707596541903,0.0,0.0
Onshore Wind Turbine,BASN,Wind,2023,3032.3205934438774,0.0,0.0,1510.1,0.0,45756030.0,15.089443411401895,0.22922650125051885,0.0,0.0
Onshore Wind Turbine,CANO,Wind,2023,3096.1794180911998,0.0,0.0,1442.0,0.0,43692600.0,14.111779099331578,0.24510731741663844,0.0,0.0
Onshore Wind Turbine,CASO,Wind,2023,15095.732953928984,0.0,0.0,4089.0,0.0,123896700.0,8.207398764811433,0.42143685449318097,0.0,0.0
Onshore Wind Turbine,ISNE,Wind,2023,3424.4665283317145,0.0,0.0,1547.1,0.0,46877130.0,13.68888544016138,0.25267947008055114,0.0,0.0
Onshore Wind Turbine,MISC,Wind,2023,13444.00094725086,0.0,0.0,6382.599999999999,0.0,193392780.0,14.38506146784723,0.24045085429384577,0.0,0.0
Onshore Wind Turbine,MISE,Wind,2023,8148.238168438481,0.0,0.0,3676.9,0.0,111410070.0,13.672902987978135,0.2529748307330622,0.0,0.0
Onshore Wind Turbine,MISW,Wind,2023,55711.6399123451,0.0,0.0,23540.999999999996,0.0,713292300.0,12.803290319981087,0.2701571418415246,0.0,0.0
Onshore Wind Turbine,NWPP,Wind,2023,20805.5543339019,0.0,0.0,8432.699999999999,0.0,255510810.0,12.280894125644823,0.2816488997971665,0.0,0.0
Onshore Wind Turbine,NYUP,Wind,2023,5083.384900156829,0.0,0.0,2746.3,0.0,83212890.0,16.36958279461246,0.2113004566097884,0.0,0.0
Onshore Wind Turbine,PJMC,Wind,2023,9609.737160872135,0.0,0.0,4488.800000000001,0.0,136010640.0,14.153419362372686,0.24438619604594947,0.0,0.0
Onshore Wind Turbine,PJMD,Wind,2023,358.59129835775997,0.0,0.0,208.0,0.0,6302400.0,17.5754404216251,0.1968030522158332,0.0,0.0
Onshore Wind Turbine,PJME,Wind,2023,2796.9719825079073,0.0,0.0,1314.4,0.0,39826320.0,14.239084355893224,0.24291592300187415,0.0,0.0
Onshore Wind Turbine,PJMW,Wind,2023,7951.913446238337,0.0,0.0,4304.000000000001,0.0,130411200.0,16.399977298758348,0.21090884798207762,0.0,0.0
Onshore Wind Turbine,RMRG,Wind,2023,25872.71524468455,0.0,0.0,8172.8,0.0,247635840.0,9.571312390603294,0.3613820318318259,0.0,0.0
Onshore Wind Turbine,SPPC,Wind,2023,24640.874675085088,0.0,0.0,8379.7,0.0,253904910.0,10.304216605457137,0.3356781453120373,0.0,0.0
Onshore Wind Turbine,SPPN,Wind,2023,19064.96039994699,0.0,0.0,7510.5,0.0,227568150.0,11.936460670573055,0.2897760411962461,0.0,0.0
Onshore Wind Turbine,SPPS,Wind,2023,56341.29152505939,0.0,0.0,19005.000000000004,0.0,575851500.0,10.220772091173552,0.33841869167598243,0.0,0.0
Onshore Wind Turbine,SRCE,Wind,2023,16.215250483622995,0.0,0.0,29.1,0.0,881730.0,54.37658831669148,0.06361010181198887,0.0,0.0
Onshore Wind Turbine,SRSG,Wind,2023,12729.445743621782,0.0,0.0,4444.1,0.0,134656230.0,10.578326245466805,0.32697992468284975,0.0,0.0
Onshore Wind Turbine,TRE,Wind,2023,30999.477956676383,0.0,0.0,12327.8,0.0,373532340.0,12.049633239696284,0.2870544065705134,0.0,0.0
Onshore Wind Turbine,TREW,Wind,2023,77452.36424987332,0.0,0.0,25634.7,0.0,776731410.0,10.02850484323686,0.34490688024606214,0.0,0.0
Petroleum Liquids,BASN,Distillate,2023,0.0,0.0,0.0,39.8,0.0,955200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,CANO,Distillate,2023,0.0,0.0,0.0,177.29999999999998,0.0,4255200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,CASO,Distillate,2023,0.0,0.0,0.0,17.2,0.0,412800.0,0.0,0.0,0.0,0.0
Petroleum Liquids,FRCC,Distillate,2023,0.0,0.0,0.0,455.59999999999997,0.0,10934400.0,0.0,0.0,0.0,0.0
Petroleum Liquids,ISNE,Distillate,2023,0.0,0.0,0.0,1103.2000000000005,0.0,26476800.0,0.0,0.0,0.0,0.0
Petroleum Liquids,MISC,Distillate,2023,0.0,0.0,0.0,450.50000000000006,0.0,10812000.0,0.0,0.0,0.0,0.0
Petroleum Liquids,MISE,Distillate,2023,0.0,0.0,0.0,59.900000000000006,0.0,1437600.0,0.0,0.0,0.0,0.0
Petroleum Liquids,MISS,Distillate,2023,0.0,0.0,0.0,40.9,0.0,981600.0000000001,0.0,0.0,0.0,0.0
Petroleum Liquids,MISW,Distillate,2023,0.0,0.0,0.0,1668.0999999999997,0.0,40034400.0,0.0,0.0,0.0,0.0
Petroleum Liquids,NWPP,Distillate,2023,0.0,0.0,0.0,21.3,0.0,511200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,NYCW,Distillate,2023,767.4544664382186,5828049.218131833,643244.0331722524,634.6999999999998,0.0,15232800.0,27.442473969662235,0.13803192271348666,0.0,0.0
Petroleum Liquids,NYUP,Distillate,2023,0.0,0.0,0.0,75.49999999999999,0.0,1812000.0,0.0,0.0,0.0,0.0
Petroleum Liquids,PJMC,Distillate,2023,0.0,0.0,0.0,55.3,0.0,1327200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,PJMD,Distillate,2023,0.0,0.0,0.0,319.2999999999999,0.0,7663200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,PJME,Distillate,2023,0.0,0.0,0.0,738.6999999999999,0.0,17728800.0,0.0,0.0,0.0,0.0
Petroleum Liquids,PJMW,Distillate,2023,0.0,0.0,0.0,217.70000000000007,0.0,5224800.0,0.0,0.0,0.0,0.0
Petroleum Liquids,RMRG,Distillate,2023,0.0,0.0,0.0,21.1,0.0,506400.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SPPC,Distillate,2023,0.0,0.0,0.0,250.60000000000005,0.0,6014400.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SPPN,Distillate,2023,0.0,0.0,0.0,59.2,0.0,1420800.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SPPS,Distillate,2023,0.0,0.0,0.0,52.3,0.0,1255200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SRCA,Distillate,2023,0.0,0.0,0.0,197.8,0.0,4747200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SRCE,Distillate,2023,0.0,0.0,0.0,69.8,0.0,1675200.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SRSE,Distillate,2023,0.0,0.0,0.0,214.09999999999997,0.0,5138400.0,0.0,0.0,0.0,0.0
Petroleum Liquids,SRSG,Distillate,2023,0.0,0.0,0.0,173.5,0.0,4164000.0,0.0,0.0,0.0,0.0
Petroleum Liquids,TRE,Distillate,2023,0.0,0.0,0.0,131.9,0.0,3165600.0,0.0,0.0,0.0,0.0
Petroleum Liquids,TREW,Distillate,2023,0.0,0.0,0.0,54.0,0.0,1296000.0,0.0,0.0,0.0,0.0
Small Hydroelectric,BASN,Water,2023,1770.55912433664,0.0,0.0,435.60000000000014,0.0,20494108.8,11.57493614209486,0.4639999999999999,0.0,0.0
Small Hydroelectric,CANO,Water,2023,2102.3392319308805,0.0,0.0,664.8,0.0,31277510.4,14.87748024911915,0.3610000000000001,0.0,0.0
Small Hydroelectric,CASO,Water,2023,644.63333844672,0.0,0.0,250.3,0.0,11776114.4,18.267926428340186,0.29400000000000004,0.0,0.0
Small Hydroelectric,ISNE,Water,2023,2678.71807957824,0.0,0.0,693.4000000000001,0.0,32623083.200000003,12.178617618893458,0.44099999999999995,0.0,0.0
Small Hydroelectric,MISC,Water,2023,179.69232492287998,0.0,0.0,39.6,0.0,1863100.8,10.368282567436323,0.5179999999999999,0.0,0.0
Small Hydroelectric,MISE,Water,2023,160.97568841151994,0.0,0.0,24.599999999999998,0.0,1157380.8000000003,7.189786305129875,0.747,0.0,0.0
Small Hydroelectric,MISS,Water,2023,27.262901877120015,0.0,0.0,74.1,0.0,3486256.8,127.87548499838122,0.04200000000000003,0.0,0.0
Small Hydroelectric,MISW,Water,2023,4652.441098559999,0.0,0.0,531.0999999999999,0.0,24987192.799999993,5.370770369932014,1.0,0.0,0.0
Small Hydroelectric,NWPP,Water,2023,4063.7789654515186,0.0,0.0,770.6000000000001,0.0,36255188.79999999,8.921545465003348,0.6019999999999996,0.0,0.0
Small Hydroelectric,NYUP,Water,2023,4576.773011636161,0.0,0.0,736.9,0.0,34669671.199999996,7.5751345133032615,0.7090000000000003,0.0,0.0
Small Hydroelectric,PJMC,Water,2023,93.52711849535997,0.0,0.0,25.3,0.0,1190314.4,12.726944004578236,0.4219999999999999,0.0,0.0
Small Hydroelectric,PJMD,Water,2023,39.890455715519984,0.0,0.0,12.9,0.0,606919.2,15.214646940317326,0.3529999999999999,0.0,0.0
Small Hydroelectric,PJME,Water,2023,682.9522484400001,0.0,0.0,148.5,0.0,6986628.0,10.230038799870503,0.5250000000000001,0.0,0.0
Small Hydroelectric,PJMW,Water,2023,1586.2415143449596,0.0,0.0,288.8,0.0,13587462.400000002,8.565821961614063,0.6269999999999999,0.0,0.0
Small Hydroelectric,RMRG,Water,2023,920.7260650137599,0.0,0.0,243.30000000000004,0.0,11446778.399999999,12.432338819287072,0.4319999999999999,0.0,0.0
Small Hydroelectric,SPPC,Water,2023,187.46420543999997,0.0,0.0,21.4,0.0,1006827.2,5.370770369932016,1.0,0.0,0.0
Small Hydroelectric,SPPN,Water,2023,543.6549557855999,0.0,0.0,90.6,0.0,4262548.8,7.840540686032139,0.6849999999999999,0.0,0.0
Small Hydroelectric,SPPS,Water,2023,343.80059276736006,0.0,0.0,87.79999999999998,0.0,4130814.3999999994,12.015146241458643,0.4470000000000002,0.0,0.0
Small Hydroelectric,SRCA,Water,2023,313.25794329599995,0.0,0.0,119.2,0.0,5608121.6000000015,17.90256789977339,0.3,0.0,0.0
Small Hydroelectric,SRCE,Water,2023,401.78309630975997,0.0,0.0,130.3,0.0,6130354.4,15.257870369125047,0.3519999999999999,0.0,0.0
Small Hydroelectric,SRSE,Water,2023,239.30594225280004,0.0,0.0,94.19999999999999,0.0,4431921.6,18.519897827351766,0.29000000000000015,0.0,0.0
Small Hydroelectric,SRSG,Water,2023,718.3698432537599,0.0,0.0,218.10000000000002,0.0,10261168.8,14.283963749819188,0.37599999999999995,0.0,0.0
Small Hydroelectric,TRE,Water,2023,189.69450388415996,0.0,0.0,56.099999999999994,0.0,2639392.8,13.913912875471542,0.386,0.0,0.0
Solar Photovoltaic,BASN,Solar,2023,16725.0450414776,0.0,0.0,6777.200000000001,0.0,152676761.6,9.128630818115367,0.28171658276800104,0.0,0.0
Solar Photovoltaic,CANO,Solar,2023,12260.326054034267,0.0,0.0,5278.0,0.0,118902783.99999999,9.698174703997775,0.2651722368303,0.0,0.0
Solar Photovoltaic,CASO,Solar,2023,28794.468127588094,0.0,0.0,12607.4,0.0,284019507.2,9.863683049866088,0.26072276110545106,0.0,0.0
Solar Photovoltaic,FRCC,Solar,2023,14228.313732632538,0.0,0.0,6776.1,0.0,152651980.8,10.728747177530515,0.23970055747199182,0.0,0.0
Solar Photovoltaic,ISNE,Solar,2023,4942.679393641154,0.0,0.0,2359.6000000000004,0.0,53157068.8,10.754707025583638,0.2391219652299698,0.0,0.0
Solar Photovoltaic,MISC,Solar,2023,3064.1010541934556,0.0,0.0,1498.9,0.0,33767219.2,11.02026943719333,0.23335969180124574,0.0,0.0
Solar Photovoltaic,MISE,Solar,2023,1929.7440887541297,0.0,0.0,891.0,0.0,20072448.0,10.401611341615281,0.24723925889647425,0.0,0.0
Solar Photovoltaic,MISS,Solar,2023,3252.072796940046,0.0,0.0,1526.9,0.0,34398003.2,10.577254984072287,0.24313365644514445,0.0,0.0
Solar Photovoltaic,MISW,Solar,2023,6300.29562212881,0.0,0.0,2948.1,0.0,66414796.8,10.54153658547836,0.24395747798027714,0.0,0.0
Solar Photovoltaic,NWPP,Solar,2023,3282.102800546271,0.0,0.0,1525.7,0.0,34370969.599999994,10.472240416808186,0.24557177615045073,0.0,0.0
Solar Photovoltaic,NYCW,Solar,2023,316.9444163626017,0.0,0.0,157.29999999999998,0.0,3543654.3999999994,11.180680955571292,0.2300116325337645,0.0,0.0
Solar Photovoltaic,NYUP,Solar,2023,2983.841551390597,0.0,0.0,1467.9,0.0,33068851.2,11.082643173391197,0.23204633039206732,0.0,0.0
Solar Photovoltaic,PJMC,Solar,2023,686.9639914561269,0.0,0.0,309.1,0.0,6963404.8,10.13649170350251,0.2537057943372573,0.0,0.0
Solar Photovoltaic,PJMD,Solar,2023,10355.249839364951,0.0,0.0,4533.6,0.0,102132940.80000001,9.862914211084204,0.2607430850954775,0.0,0.0
Solar Photovoltaic,PJME,Solar,2023,4323.383573861659,0.0,0.0,2089.2,0.0,47065497.6,10.886264611021076,0.23623224047177668,0.0,0.0
Solar Photovoltaic,PJMW,Solar,2023,5059.509066475177,0.0,0.0,2361.1,0.0,53190860.800000004,10.513047827594196,0.24461856557715553,0.0,0.0
Solar Photovoltaic,RMRG,Solar,2023,5359.267354915357,0.0,0.0,2306.0,0.0,51949568.0,9.693408550023808,0.26530261942006017,0.0,0.0
Solar Photovoltaic,SPPC,Solar,2023,217.981984538292,0.0,0.0,101.9,0.0,2295603.2,10.531160200519878,0.24419785004345204,0.0,0.0
Solar Photovoltaic,SPPN,Solar,2023,295.66542442505767,0.0,0.0,125.6,0.0,2829516.8,9.569995563404802,0.2687239155328481,0.0,0.0
Solar Photovoltaic,SPPS,Solar,2023,848.4361488439105,0.0,0.0,334.8,0.0,7542374.399999999,8.889737206833221,0.2892871430950017,0.0,0.0
Solar Photovoltaic,SRCA,Solar,2023,14891.304418495145,0.0,0.0,6802.200000000001,0.0,153239961.6,10.290566715544038,0.2499071966119763,0.0,0.0
Solar Photovoltaic,SRCE,Solar,2023,3042.3386304616547,0.0,0.0,1465.2,0.0,33008025.599999998,10.849556742140585,0.23703149728149508,0.0,0.0
Solar Photovoltaic,SRSE,Solar,2023,12191.626475025321,0.0,0.0,5860.299999999999,0.0,132020838.4,10.828812601045982,0.23748556505463192,0.0,0.0
Solar Photovoltaic,SRSG,Solar,2023,17163.066833183148,0.0,0.0,6817.000000000001,0.0,153573376.0,8.947898268570544,0.2874067856206146,0.0,0.0
Solar Photovoltaic,TRE,Solar,2023,18474.005880486096,0.0,0.0,8532.2,0.0,192213401.6,10.40453287952198,0.24716983541776025,0.0,0.0
Solar Photovoltaic,TREW,Solar,2023,19738.083955709822,0.0,0.0,8269.6,0.0,186297548.8,9.438481932594474,0.2724682526062972,0.0,0.0
distributed_generation,BASN,Solar,2023,2016.5278302778997,0.0,0.0,859.0,0.0,0.0,0.0,0.2679825245967767,0.0,0.0
distributed_generation,CANO,Solar,2023,8072.6341885326,0.0,0.0,3582.0,0.0,0.0,0.0,0.2572676083939452,0.0,0.0
distributed_generation,CASO,Solar,2023,12561.9382933782,0.0,0.0,5574.0,0.0,0.0,0.0,0.25726760839394514,0.0,0.0
distributed_generation,FRCC,Solar,2023,2868.9276712521996,0.0,0.0,1322.0,0.0,0.0,0.0,0.24773282898000476,0.0,0.0
distributed_generation,ISNE,Solar,2023,5555.0211321528,0.0,0.0,3528.0,0.0,0.0,0.0,0.17974323625170457,0.0,0.0
distributed_generation,MISC,Solar,2023,648.3484226395,0.0,0.0,355.0,0.0,0.0,0.0,0.20848534057542586,0.0,0.0
distributed_generation,MISE,Solar,2023,293.2582738297,0.0,0.0,223.0,0.0,0.0,0.0,0.15012078570096543,0.0,0.0
distributed_generation,MISS,Solar,2023,1787.8825600848,0.0,0.0,948.0,0.0,0.0,0.0,0.21529109598236057,0.0,0.0
distributed_generation,MISW,Solar,2023,1656.5035859444997,0.0,0.0,1019.0,0.0,0.0,0.0,0.1855724981739746,0.0,0.0
distributed_generation,NWPP,Solar,2023,1279.8307119216,0.0,0.0,697.0,0.0,0.0,0.0,0.20961152974078934,0.0,0.0
distributed_generation,NYCW,Solar,2023,1518.4932781485,0.0,0.0,849.0,0.0,0.0,0.0,0.20417407721790626,0.0,0.0
distributed_generation,NYUP,Solar,2023,1126.797132195,0.0,0.0,630.0,0.0,0.0,0.0,0.20417407721790626,0.0,0.0
distributed_generation,PJMC,Solar,2023,513.5184958276,0.0,0.0,316.0,0.0,0.0,0.0,0.1855087614401701,0.0,0.0
distributed_generation,PJMD,Solar,2023,615.9528986193,0.0,0.0,363.0,0.0,0.0,0.0,0.19370297734605224,0.0,0.0
distributed_generation,PJME,Solar,2023,8104.573378799999,0.0,0.0,4500.0,0.0,0.0,0.0,0.20559524345726743,0.0,0.0
distributed_generation,PJMW,Solar,2023,1397.2604951969997,0.0,0.0,798.0,0.0,0.0,0.0,0.19988026057642674,0.0,0.0
distributed_generation,RMRG,Solar,2023,1431.2647379267996,0.0,0.0,756.0,0.0,0.0,0.0,0.216119320839557,0.0,0.0
distributed_generation,SPPC,Solar,2023,281.4742295126,0.0,0.0,137.0,0.0,0.0,0.0,0.23453814705865164,0.0,0.0
distributed_generation,SPPN,Solar,2023,244.38589126879995,0.0,0.0,137.0,0.0,0.0,0.0,0.20363432277517138,0.0,0.0
distributed_generation,SPPS,Solar,2023,645.2200585726999,0.0,0.0,299.0,0.0,0.0,0.0,0.24633838498304841,0.0,0.0
distributed_generation,SRCA,Solar,2023,2701.558471388,0.0,0.0,1361.0,0.0,0.0,0.0,0.2265957000777716,0.0,0.0
distributed_generation,SRCE,Solar,2023,360.6099103739999,0.0,0.0,186.0,0.0,0.0,0.0,0.22131972994641463,0.0,0.0
distributed_generation,SRSE,Solar,2023,343.5100969112,0.0,0.0,166.0,0.0,0.0,0.0,0.23622553258389123,0.0,0.0
distributed_generation,SRSG,Solar,2023,3431.4904393034994,0.0,0.0,1435.0,0.0,0.0,0.0,0.2729771593058528,0.0,0.0
distributed_generation,TRE,Solar,2023,2736.3169520076,0.0,0.0,1196.0,0.0,0.0,0.0,0.2611744201855669,0.0,0.0
distributed_generation,TREW,Solar,2023,132.860535756,0.0,0.0,65.0,0.0,0.0,0.0,0.2333340185380619,0.0,0.0
