GAS_ZONES,TIMESERIES,DEMAND_SECTORS,gas_ref_price,gas_demand_ref_quantity
ND,20230615,RC,6.419924742,21964.1199
ND,20230630,EI,4.2071591,116180.6059
ND,20230630,RC,5.277070245,19634.67786
ND,20230710,EI,3.48328831,110148.7046
ND,20230710,RC,4.369113851,18838.13315
ND,20230727,EI,3.024973065,104620.8319
ND,20230727,RC,3.794245707,17675.41159
ND,20230803,EI,2.986705839,104522.0485
ND,20230803,RC,3.746246847,17471.50968
ND,20230831,EI,3.127134785,118646.9759
ND,20230831,RC,3.922387896,19916.67858
ND,20230906,EI,3.040273942,117349.031
ND,20230906,RC,3.813437708,24251.33032
ND,20230912,EI,3.319625522,122911.8367
ND,20230912,RC,4.163830425,26080.42887
ND,20231005,EI,3.558626104,158213.7191
ND,20231005,RC,4.463610594,30916.58158
ND,20231020,EI,3.166359295,171406.013
ND,20231020,RC,3.971587483,38703.60632
ND,20231121,EI,3.200327625,149565.8479
ND,20231121,RC,4.014194206,85326.15922
ND,20231129,EI,3.284661514,141752.8301
ND,20231129,RC,4.119974817,105324.883
ND,20231218,EI,3.14754448,142579.8425
ND,20231218,RC,3.947987924,129336.1084
ND,20231228,EI,3.093446666,151046.9898
ND,20231228,RC,3.880132643,122903.1875
NE,20230103,EI,7.535100491,274931.2173
NE,20230103,RC,9.294328849,373586.4758
NE,20230130,EI,8.416817706,308044.4892
NE,20230130,RC,10.38190157,730058.3409
NE,20230213,EI,8.279688824,256946.0655
NE,20230213,RC,10.21275705,355401.6643
NE,20230216,EI,7.958450018,278052.5582
NE,20230216,RC,9.816518264,496297.778
NE,20230306,EI,4.807957158,235291.9319
NE,20230306,RC,5.930476305,263469.2261
NE,20230315,EI,3.736951451,251761.2423
NE,20230315,RC,4.609421695,335456.8096
NE,20230403,EI,3.827770423,216885.1031
NE,20230403,RC,4.721444274,178186.3645
NE,20230410,EI,4.212203485,210015.5121
NE,20230410,RC,5.195631354,151136.2658
NE,20230517,EI,5.148497752,211465.7832
NE,20230517,RC,6.350523293,97871.24745
NE,20230530,EI,11.83681138,214516.1001
NE,20230530,RC,14.600365,77462.49493
NE,20230615,EI,34.36248504,232058.8515
NE,20230615,RC,42.38513294,74946.84808
NE,20230630,EI,13.24529131,251722.6401
NE,20230630,RC,16.33768432,70480.09084
NE,20230710,EI,6.619187382,261783.7406
NE,20230710,RC,8.16457648,70737.14322
NE,20230727,EI,4.465890834,281584.2617
NE,20230727,RC,5.508547373,68688.90649
NE,20230803,EI,4.409395371,285615.776
NE,20230803,RC,5.438861851,68042.18936
NE,20230831,EI,4.616716339,270766.9095
NE,20230831,RC,5.694586278,63879.89394
NE,20230906,EI,4.488480141,261817.527
NE,20230906,RC,5.53641063,64489.15405
NE,20230912,EI,4.900898247,252007.2985
NE,20230912,RC,6.045116453,69293.7301
NE,20231005,EI,5.253744532,237972.4273
NE,20231005,RC,6.480342157,72762.79774
NE,20231020,EI,4.674625079,233056.5084
NE,20231020,RC,5.766015035,84142.36491
NE,20231121,EI,4.724773907,264239.6563
NE,20231121,RC,5.827872167,212775.281
NE,20231129,EI,4.84927946,277815.904
NE,20231129,RC,5.981446171,297784.3052
NE,20231218,EI,4.646848002,246736.6819
NE,20231218,RC,5.731752814,298257.5134
NE,20231228,EI,4.566981198,240425.953
NE,20231228,RC,5.633239417,364542.0808
NH,20230103,EI,5.849832228,33497.6746
NH,20230103,RC,10.13773389,84443.21694
NH,20230130,EI,8.654840571,33263.22042
NH,20230130,RC,14.99880119,78590.61988
NH,20230213,EI,13.35607367,33100.96504
NH,20230213,RC,23.14601777,74857.71872
NH,20230216,EI,13.23876816,29773.51274
NH,20230216,RC,22.94272783,58536.9401
NH,20230306,EI,8.88884553,34365.58207
NH,20230306,RC,15.40433077,74614.59409
NH,20230315,EI,7.283415211,36518.91696
NH,20230315,RC,12.62212699,81355.00053
NH,20230403,EI,4.117117544,41019.5269
NH,20230403,RC,7.134946857,92370.8675
NH,20230410,EI,3.639497116,36279.62883
NH,20230410,RC,6.307232726,61626.14407
NH,20230517,EI,3.243298656,30995.35544
NH,20230517,RC,5.620622512,21611.97287
NH,20230530,EI,4.823616396,31799.55711
NH,20230530,RC,8.359306306,21144.67976
NH,20230615,EI,8.542985717,29601.09741
NH,20230615,RC,14.80495722,13598.46098
NH,20230630,EI,7.008199458,29250.15026
NH,20230630,RC,12.14517928,11993.75525
NH,20230710,EI,5.79468052,29258.13143
NH,20230710,RC,10.04215622,11176.42727
NH,20230727,EI,5.028898439,29139.79097
NH,20230727,RC,8.715059196,10839.7053
NH,20230803,EI,4.965280685,27277.33986
NH,20230803,RC,8.604809905,11253.20057
NH,20230831,EI,5.198738271,29323.25266
NH,20230831,RC,9.009390889,11186.19016
NH,20230906,EI,5.054335543,31202.25834
NH,20230906,RC,8.759141588,11047.92588
NH,20230912,EI,5.51874653,31740.33526
NH,20230912,RC,9.563963814,11268.95463
NH,20231005,EI,5.916075574,33275.73696
NH,20231005,RC,10.25253333,13459.62536
NH,20231020,EI,5.263947471,32497.9411
NH,20231020,RC,9.12239815,19606.93298
NH,20231121,EI,5.320418481,32313.7159
NH,20231121,RC,9.220262165,76508.81468
NH,20231129,EI,5.460620246,34435.55703
NH,20231129,RC,9.463231217,74212.97311
NH,20231218,EI,5.232668583,38393.90627
NH,20231218,RC,9.068191973,50662.59423
NH,20231228,EI,5.142733101,40047.91347
NH,20231228,RC,8.912334173,58520.73113
NJ,20230103,EI,5.858247648,229360.3925
NJ,20230103,RC,8.715656997,1661139.016
NJ,20230130,EI,4.95075859,206741.1594
NJ,20230130,RC,7.365532551,1726698.562
NJ,20230213,EI,4.443891132,204605.9108
NJ,20230213,RC,6.611436246,1990906.599
NJ,20230216,EI,4.656573951,193298.3629
NJ,20230216,RC,6.92785689,1144132.819
NJ,20230306,EI,5.362216462,197522.0661
NJ,20230306,RC,7.977682445,1553661.177
NJ,20230315,EI,5.754055927,217960.1775
NJ,20230315,RC,8.560644891,2350855.789
NJ,20230403,EI,3.871536809,214244.123
NJ,20230403,RC,5.759911309,1782979.396
NJ,20230410,EI,3.649244566,212185.2706
NJ,20230410,RC,5.429194162,1564989.303
NJ,20230517,EI,8.352598782,207559.3778
NJ,20230517,RC,12.42664878,500714.0341
NJ,20230530,EI,5.521248479,207604.2316
NJ,20230530,RC,8.214283661,494623.9729
NJ,20230615,EI,3.753106771,211218.914
NJ,20230615,RC,5.583716027,419872.6711
NJ,20230630,EI,4.062040871,221792.948
NJ,20230630,RC,6.043335322,375924.2297
NJ,20230710,EI,4.04022045,227321.0347
NJ,20230710,RC,6.010871808,363450.3727
NJ,20230727,EI,3.845628218,227212.8726
NJ,20230727,RC,5.721365585,355460.1296
NJ,20230803,EI,3.796979347,205621.3507
NJ,20230803,RC,5.64898782,355263.0787
NJ,20230831,EI,3.975505737,227168.1848
NJ,20230831,RC,5.914591951,356799.2496
NJ,20230906,EI,3.865080121,238221.2871
NJ,20230906,RC,5.750305317,357773.921
NJ,20230912,EI,4.220217935,239349.0603
NJ,20230912,RC,6.278664573,361838.4375
NJ,20231005,EI,4.524057792,232686.7669
NJ,20231005,RC,6.730704865,416814.0813
NJ,20231020,EI,4.025371595,217875.0293
NJ,20231020,RC,5.9887803,588447.987
NJ,20231121,EI,4.068555309,212031.548
NJ,20231121,RC,6.053027231,1599401.915
NJ,20231129,EI,4.175768424,211523.9897
NJ,20231129,RC,6.212534441,2207482.223
NJ,20231218,EI,4.001452446,195442.4835
NJ,20231218,RC,5.953194385,1022532.532
NJ,20231228,EI,3.932678254,191809.8
NJ,20231228,RC,5.850875005,1378395.667
NM,20230103,EI,5.922116448,57859.19706
NM,20230103,RC,6.984533773,365620.5593
NM,20230130,EI,5.687183701,56535.45925
NM,20230130,RC,6.707454503,387002.3296
NM,20230213,EI,5.577951983,49381.26862
NM,20230213,RC,6.578626806,300207.4882
NM,20230216,EI,5.607434584,65332.53201
NM,20230216,RC,6.613398534,545068.2023
NM,20230306,EI,4.682172593,44774.86285
NM,20230306,RC,5.522146161,238471.6239
NM,20230315,EI,4.278384758,46865.7683
NM,20230315,RC,5.045919495,249463.9705
NM,20230403,EI,3.018305898,43555.66654
NM,20230403,RC,3.559784694,181100.3872
NM,20230410,EI,2.895094613,42057.03079
NM,20230410,RC,3.414469519,157273.0591
NM,20230517,EI,3.387160284,38267.52191
NM,20230517,RC,3.99481091,93452.81916
NM,20230530,EI,4.159154411,37922.02643
NM,20230530,RC,4.905299433,84744.87872
NM,20230615,EI,5.885275925,37458.28042
NM,20230615,RC,6.941084126,77059.99586
NM,20230630,EI,5.446289319,37262.52792
NM,20230630,RC,6.42334409,70227.40398
NM,20230710,EI,4.879947562,37697.19125
NM,20230710,RC,5.755401614,68509.22987
NM,20230727,EI,4.408635823,38620.44312
NM,20230727,RC,5.199537374,66998.88618
NM,20230803,EI,4.352864661,38617.47463
NM,20230803,RC,5.133760963,66372.36594
NM,20230831,EI,4.557527668,39875.65529
NM,20230831,RC,5.375140155,65998.26141
NM,20230906,EI,4.430935524,39786.56473
NM,20230906,RC,5.225837601,66567.93625
NM,20230912,EI,4.838066218,40334.45884
NM,20230912,RC,5.706006829,67563.78099
NM,20231005,EI,5.186388833,42146.35906
NM,20231005,RC,6.116817913,84366.71943
NM,20231020,EI,4.614693988,42956.02639
NM,20231020,RC,5.442562012,98098.05133
NM,20231121,EI,4.664199883,52656.67737
NM,20231121,RC,5.500949178,215883.855
NM,20231129,EI,4.78710921,61242.91199
NM,20231129,RC,5.645908224,287002.5206
NM,20231218,EI,4.587273028,50724.17028
NM,20231218,RC,5.41022178,309463.6039
NM,20231228,EI,4.508430157,60432.74737
NM,20231228,RC,5.317234637,389798.6442
NV,20230103,EI,8.845165903,58879.15293
NV,20230103,RC,10.43894689,468115.6575
NV,20230130,EI,7.162067878,58867.37307
NV,20230130,RC,8.45257704,501821.9725
NV,20230213,EI,8.993350986,64869.73564
NV,20230213,RC,10.61383295,365938.075
NV,20230216,EI,9.600576677,57366.61523
NV,20230216,RC,11.33047262,541897.1229
NV,20230306,EI,11.59335817,59288.34713
NV,20230306,RC,13.68232677,427885.3771
NV,20230315,EI,12.73960722,67957.8306
NV,20230315,RC,15.03511462,245468.725
NV,20230403,EI,5.625456224,61250.20449
NV,20230403,RC,6.639088449,252092.5111
NV,20230410,EI,4.540360274,65736.58407
NV,20230410,RC,5.358472673,187318.3034
NV,20230517,EI,4.285029724,62133.47392
NV,20230517,RC,5.057134961,137452.2107
NV,20230530,EI,4.106122853,59898.92577
NV,20230530,RC,4.845991456,132833.0623
NV,20230615,EI,4.338882575,58884.92773
NV,20230615,RC,5.120691378,121783.1771
NV,20230630,EI,4.479898585,57878.78447
NV,20230630,RC,5.287116593,115894.3786
NV,20230710,EI,4.318042383,58336.97498
NV,20230710,RC,5.096096062,106738.8438
NV,20230727,EI,4.046020755,58515.34183
NV,20230727,RC,4.775059763,100208.4191
NV,20230803,EI,3.994836832,58836.71217
NV,20230803,RC,4.714653178,97873.87833
NV,20230831,EI,4.182666085,60423.08303
NV,20230831,RC,4.936326759,101113.4276
NV,20230906,EI,4.066486281,61057.36584
NV,20230906,RC,4.799212904,102315.5247
NV,20230912,EI,4.440130035,62621.10854
NV,20230912,RC,5.240182281,97397.0684
NV,20231005,EI,4.759802739,64210.90461
NV,20231005,RC,5.617455745,116043.6001
NV,20231020,EI,4.235130413,67397.91725
NV,20231020,RC,4.99824446,118977.5211
NV,20231121,EI,4.280564394,62510.58016
NV,20231121,RC,5.051865039,240142.7792
NV,20231129,EI,4.393364297,62272.22441
NV,20231129,RC,5.18498998,281887.4378
NV,20231218,EI,4.209964856,66089.40264
NV,20231218,RC,4.968544405,347660.5611
NV,20231228,EI,4.137606897,67154.24207
NV,20231228,RC,4.883148507,410018.2375
NY,20230103,EI,7.335797148,298760.9727
NY,20230103,RC,11.17399515,3328983.092
NY,20230130,EI,6.524341954,305512.0753
NY,20230130,RC,9.93797455,3416863.415
NY,20230213,EI,5.278822129,312697.3763
NY,20230213,RC,8.040780257,3538308.352
NY,20230216,EI,5.573009277,270989.5881
NY,20230216,RC,8.48889049,2304720.897
NY,20230306,EI,6.956006169,304990.0979
NY,20230306,RC,10.59549189,3157613.493
NY,20230315,EI,7.771160403,347462.9375
NY,20230315,RC,11.83714693,4562910.55
NY,20230403,EI,5.071080286,318542.551
NY,20230403,RC,7.724344797,3554034.815
NY,20230410,EI,4.726307957,296068.8161
NY,20230410,RC,7.199182465,2847727.459
NY,20230517,EI,3.058030028,232154.1399
NY,20230517,RC,4.658036751,1187190.84
NY,20230530,EI,3.103014389,225502.3345
NY,20230530,RC,4.726557596,1023262.574
NY,20230615,EI,3.509696304,221275.1702
NY,20230615,RC,5.346021528,915145.878
NY,20230630,EI,3.597405756,224647.1807
NY,20230630,RC,5.479621869,801530.9565
NY,20230710,EI,3.450599413,228150.5683
NY,20230710,RC,5.256004267,767602.7941
NY,20230727,EI,3.225365602,231179.5372
NY,20230727,RC,4.912924782,745549.6269
NY,20230803,EI,3.184563324,225438.8252
NY,20230803,RC,4.850774145,759041.3293
NY,20230831,EI,3.334295134,229234.9899
NY,20230831,RC,5.078847862,745544.5349
NY,20230906,EI,3.241680102,241201.3402
NY,20230906,RC,4.93777527,697961.0429
NY,20230912,EI,3.539537622,239460.5351
NY,20230912,RC,5.391476268,713254.1797
NY,20231005,EI,3.794371051,242924.2667
NY,20231005,RC,5.779642331,756238.6864
NY,20231020,EI,3.376118112,250520.1897
NY,20231020,RC,5.142553244,1094517.513
NY,20231121,EI,3.412336711,318959.9267
NY,20231121,RC,5.19772195,3290335.841
NY,20231129,EI,3.502257388,338809.1976
NY,20231129,RC,5.334690461,4019678.669
NY,20231218,EI,3.35605689,234427.3153
NY,20231218,RC,5.111995692,2273140.666
NY,20231228,EI,3.29837531,242783.6891
NY,20231228,RC,5.024134252,2757956.86
OH,20230103,EI,6.574698908,903349.2309
OH,20230103,RC,8.84685592,1816567.332
OH,20230130,EI,8.020053745,1075545.796
OH,20230130,RC,10.79171243,2276371.1
OH,20230213,EI,8.295289751,1072969.461
OH,20230213,RC,11.16206753,2176638.541
OH,20230216,EI,8.451890382,887427.169
OH,20230216,RC,11.37278794,1297791.006
OH,20230306,EI,7.668308208,1014146.103
OH,20230306,RC,10.31840679,1775619.406
OH,20230315,EI,7.304041472,1229552.894
OH,20230315,RC,9.828252736,3485208.776
OH,20230403,EI,4.524819495,1017664.362
OH,20230403,RC,6.088556555,1905469.416
OH,20230410,EI,4.137186505,938410.4066
OH,20230410,RC,5.566961078,1366828.151
OH,20230517,EI,4.964139712,798428.6634
OH,20230517,RC,6.679701902,631173.1738
OH,20230530,EI,4.601763104,759959.5924
OH,20230530,RC,6.192091186,408807.3809
OH,20230615,EI,4.757535047,743942.1047
OH,20230615,RC,6.401696516,443288.5713
OH,20230630,EI,8.348824087,741838.9336
OH,20230630,RC,11.23410286,327771.229
OH,20230710,EI,11.46074142,730744.7861
OH,20230710,RC,15.42147093,333472.9981
OH,20230727,EI,12.81557989,741747.9742
OH,20230727,RC,17.24452943,299597.8399
OH,20230803,EI,12.65345723,733025.2709
OH,20230803,RC,17.02637863,307680.1947
OH,20230831,EI,13.24839753,728029.4372
OH,20230831,RC,17.82692497,353319.0215
OH,20230906,EI,12.88040348,768438.1587
OH,20230906,RC,17.33175547,299961.6995
OH,20230912,EI,14.06390245,765561.7428
OH,20230912,RC,18.92426107,329186.2629
OH,20231005,EI,15.07645066,795465.376
OH,20231005,RC,20.28673687,359826.1251
OH,20231020,EI,13.41457581,839720.8372
OH,20231020,RC,18.05053297,624842.8259
OH,20231121,EI,13.55848581,989458.7197
OH,20231121,RC,18.24417697,1693926.746
OH,20231129,EI,13.91577418,1217961.446
OH,20231129,RC,18.724941,3771732.186
OH,20231218,EI,13.3348651,966661.984
OH,20231218,RC,17.94327495,1754236.763
OH,20231228,EI,13.10567468,937434.5246
OH,20231228,RC,17.63487838,1739288.543
OK,20230103,EI,8.401621153,632403.2122
OK,20230103,RC,10.22288953,509493.3729
OK,20230130,EI,7.34520589,656110.786
OK,20230130,RC,8.937468978,1298508.269
OK,20230213,EI,5.76587181,638524.032
OK,20230213,RC,7.015773445,553280.1385
OK,20230216,EI,5.82690672,638016.6187
OK,20230216,RC,7.090039248,536481.0239
OK,20230306,EI,5.350981197,631020.4138
OK,20230306,RC,6.510944576,289472.4938
OK,20230315,EI,5.127691905,641609.405
OK,20230315,RC,6.239251563,661188.8847
OK,20230403,EI,3.505052624,619813.4306
OK,20230403,RC,4.264863308,243333.9609
OK,20230410,EI,3.323094612,620055.3773
OK,20230410,RC,4.043461198,260773.1774
OK,20230517,EI,4.461830154,590572.3313
OK,20230517,RC,5.42904708,147696.3486
OK,20230530,EI,3.925903682,566588.4217
OK,20230530,RC,4.776944703,109866.4897
OK,20230615,EI,3.773514002,564890.9139
OK,20230615,RC,4.591520624,101177.8491
OK,20230630,EI,4.805634309,559997.6439
OK,20230630,RC,5.847379664,93654.73416
OK,20230710,EI,5.327364547,564796.0845
OK,20230710,RC,6.482208407,91753.26069
OK,20230727,EI,5.3533435,562665.3799
OK,20230727,RC,6.513818968,88108.89018
OK,20230803,EI,5.285621374,562794.3796
OK,20230803,RC,6.431416324,87215.24512
OK,20230831,EI,5.53414074,560389.3617
OK,20230831,RC,6.733808681,85520.23579
OK,20230906,EI,5.380421707,556230.1233
OK,20230906,RC,6.546767077,85730.89794
OK,20230912,EI,5.874794693,558976.7637
OK,20230912,RC,7.148308176,86596.70361
OK,20231005,EI,6.297757869,555946.4443
OK,20231005,RC,7.662959545,94461.50733
OK,20231020,EI,5.603556985,579526.7527
OK,20231020,RC,6.81827269,126385.0186
OK,20231121,EI,5.663671286,604213.4236
OK,20231121,RC,6.891418318,265696.973
OK,20231129,EI,5.812918327,605371.7751
OK,20231129,RC,7.073018509,401349.4452
OK,20231218,EI,5.570260105,635185.8596
OK,20231218,RC,6.777757851,452251.8507
OK,20231228,EI,5.474522334,616927.9297
OK,20231228,RC,6.661266445,752776.7916
OR,20230103,EI,6.091513781,191240.3901
OR,20230103,RC,9.351873407,478730.9948
OR,20230130,EI,7.313920284,214666.467
OR,20230130,RC,11.22854828,684048.2422
OR,20230213,EI,7.163305637,185558.3569
OR,20230213,RC,10.99732019,444678.3634
OR,20230216,EI,7.149957451,195863.1078
OR,20230216,RC,10.97682766,558040.0257
OR,20230306,EI,5.673204474,190303.7843
OR,20230306,RC,8.709672499,535989.0212
OR,20230315,EI,5.05337753,181810.6879
OR,20230315,RC,7.758095711,424057.0835
OR,20230403,EI,3.389706895,177445.392
OR,20230403,RC,5.203978995,461648.8828
OR,20230410,EI,3.191479982,161668.9499
OR,20230410,RC,4.899655134,196823.7325
OR,20230517,EI,3.327949547,142746.8658
OR,20230517,RC,5.109167276,82611.70713
OR,20230530,EI,3.155918423,144817.0035
OR,20230530,RC,4.845059969,98765.16243
OR,20230615,EI,3.329020136,148381.8294
OR,20230615,RC,5.110810875,107196.2588
OR,20230630,EI,4.737494889,136071.6642
OR,20230630,RC,7.273143272,64483.83937
OR,20230710,EI,5.655384932,138141.591
OR,20230710,RC,8.682315407,66377.83168
OR,20230727,EI,5.897266101,138523.0437
OR,20230727,RC,9.053658582,62387.59199
OR,20230803,EI,5.822663118,136163.63
OR,20230803,RC,8.939125861,57501.27494
OR,20230831,EI,6.096433115,138003.7779
OR,20230831,RC,9.359425715,55107.77693
OR,20230906,EI,5.927095571,149834.663
OR,20230906,RC,9.099453672,70736.85876
OR,20230912,EI,6.471698967,142548.1647
OR,20230912,RC,9.935545028,60617.51161
OR,20231005,EI,6.937637011,149582.4905
OR,20231005,RC,10.65086699,79890.33033
OR,20231020,EI,6.172902347,149925.6103
OR,20231020,RC,9.476823558,96109.89572
OR,20231121,EI,6.239124518,175196.3863
OR,20231121,RC,9.578489807,293442.4867
OR,20231129,EI,6.403535697,187182.8317
OR,20231129,RC,9.830898746,393130.5056
OR,20231218,EI,6.136222362,178170.7061
OR,20231218,RC,9.420511351,415798.9804
OR,20231228,EI,6.030757223,164048.8206
OR,20231228,RC,9.258598129,423918.4669
PA,20230103,EI,6.656411848,749409.0714
PA,20230103,RC,10.96935734,1684472.49
PA,20230130,EI,6.360786931,823672.2388
PA,20230130,RC,10.48218566,1889012.075
PA,20230213,EI,6.248183532,856966.0322
PA,20230213,RC,10.29662219,2034421.887
PA,20230216,EI,6.365491042,739114.1637
PA,20230216,RC,10.48993775,1132406.649
PA,20230306,EI,5.848204733,824708.8313
PA,20230306,RC,9.637481724,1669502.062
PA,20230315,EI,5.605427176,892742.2622
PA,20230315,RC,9.237399242,2587638.327
PA,20230403,EI,3.430482243,801344.6314
PA,20230403,RC,5.653223756,1809984.788
PA,20230410,EI,3.122550647,758863.5469
PA,20230410,RC,5.145771424,1366598.461
PA,20230517,EI,2.895429615,658201.1734
PA,20230517,RC,4.771489932,494136.5235
PA,20230530,EI,3.194661446,646960.203
PA,20230530,RC,5.264605585,410416.344
PA,20230615,EI,4.010391742,636007.0561
PA,20230615,RC,6.608878944,406765.1935
PA,20230630,EI,4.691089266,635955.7122
PA,20230630,RC,7.730626599,316766.5777
PA,20230710,EI,4.91386806,637551.4494
PA,20230710,RC,8.097752351,292185.9917
PA,20230727,EI,4.799878396,639395.2133
PA,20230727,RC,7.909904395,279295.4652
PA,20230803,EI,4.739157845,635466.4001
PA,20230803,RC,7.809840662,294427.5487
PA,20230831,EI,4.961983587,647094.1534
PA,20230831,RC,8.17704378,303267.8954
PA,20230906,EI,4.824157074,651730.7554
PA,20230906,RC,7.949914164,281050.1629
PA,20230912,EI,5.267418415,654558.9928
PA,20230912,RC,8.680381591,301656.0825
PA,20231005,EI,5.646652777,667705.1859
PA,20231005,RC,9.305336497,361297.6385
PA,20231020,EI,5.024223108,712380.7406
PA,20231020,RC,8.279610683,624367.8609
PA,20231121,EI,5.078122383,830962.3931
PA,20231121,RC,8.368433373,1717842.46
PA,20231129,EI,5.211939248,927026.2218
PA,20231129,RC,8.588955337,2704780.581
PA,20231218,EI,4.994368686,705211.4019
PA,20231218,RC,8.230412431,1267090.994
PA,20231228,EI,4.908528937,704108.3495
PA,20231228,RC,8.088953805,1412391.614
RI,20230103,EI,6.605179482,17017.02161
RI,20230103,RC,11.21459409,165516.8437
RI,20230130,EI,4.673242404,20369.44921
RI,20230130,RC,7.934457613,138509.063
RI,20230213,EI,4.100671125,23709.87648
RI,20230213,RC,6.962318325,139101.3353
RI,20230216,EI,4.421560862,21709.44404
RI,20230216,RC,7.507140485,101715.4024
RI,20230306,EI,6.292078431,27052.19969
RI,20230306,RC,10.68299594,147322.1988
RI,20230315,EI,7.50575192,27650.84715
RI,20230315,RC,12.74362965,160962.9002
RI,20230403,EI,4.195058336,26764.42414
RI,20230403,RC,7.12257351,175292.8477
RI,20230410,EI,3.692968044,26171.87689
RI,20230410,RC,6.27010026,134078.4607
RI,20230517,EI,9.17181514,22806.98941
RI,20230517,RC,15.57235259,34181.35745
RI,20230530,EI,7.353160695,22327.84506
RI,20230530,RC,12.48455287,45617.90008
RI,20230615,EI,6.24685933,21720.97751
RI,20230615,RC,10.60622075,26049.72544
RI,20230630,EI,5.463415424,21568.41365
RI,20230630,RC,9.276051691,21949.98092
RI,20230710,EI,4.714378172,21509.95675
RI,20230710,RC,8.004299916,20185.19386
RI,20230727,EI,4.17961578,21710.07982
RI,20230727,RC,7.09635439,19364.10075
RI,20230803,EI,4.126741822,22516.54997
RI,20230803,RC,7.006582419,21205.13689
RI,20230831,EI,4.320772984,21670.9033
RI,20230831,RC,7.336017937,19029.20087
RI,20230906,EI,4.200757055,21100.5716
RI,20230906,RC,7.132249071,18151.33908
RI,20230912,EI,4.586738103,20894.68373
RI,20230912,RC,7.787586415,18170.45813
RI,20231005,EI,4.916966037,20855.36394
RI,20231005,RC,8.348263418,21146.51893
RI,20231020,EI,4.374969625,22823.93569
RI,20231020,RC,7.428035622,35032.52216
RI,20231121,EI,4.421903785,26964.50065
RI,20231121,RC,7.507722715,152721.8448
RI,20231129,EI,4.538428212,26239.13102
RI,20231129,RC,7.70556354,154149.517
RI,20231218,EI,4.34897313,25182.31813
RI,20231218,RC,7.383897512,95244.51471
RI,20231228,EI,4.274225993,25134.80455
RI,20231228,RC,7.256988198,111559.4326
SC,20230103,EI,8.183791884,356892.0653
SC,20230103,RC,12.03816303,254387.5558
SC,20230130,EI,8.976374226,326128.9668
SC,20230130,RC,13.20403278,344209.1581
SC,20230213,EI,8.052189085,326649.4133
SC,20230213,RC,11.84457844,437201.4764
SC,20230216,EI,8.064362438,330017.9321
SC,20230216,RC,11.86248516,216523.1516
SC,20230306,EI,6.705960394,321690.3423
SC,20230306,RC,9.864308088,191861.0194
SC,20230315,EI,6.115011465,334904.2103
SC,20230315,RC,8.995036282,537308.1712
SC,20230403,EI,4.472092393,308197.7096
SC,20230403,RC,6.578341441,150407.2994
SC,20230410,EI,4.346790667,315637.8185
SC,20230410,RC,6.394025586,259359.5022
SC,20230517,EI,4.403283882,291456.9299
SC,20230517,RC,6.477125759,74052.57098
SC,20230530,EI,4.986184711,292575.6064
SC,20230530,RC,7.334559002,77329.21282
SC,20230615,EI,6.390559231,289662.7289
SC,20230615,RC,9.400360486,68528.94916
SC,20230630,EI,5.50060682,288493.8974
SC,20230630,RC,8.091261676,65823.70083
SC,20230710,EI,4.696240067,288113.0355
SC,20230710,RC,6.908057333,64725.4399
SC,20230727,EI,4.141445773,287826.6612
SC,20230727,RC,6.091968135,63456.99394
SC,20230803,EI,4.089054682,287874.1643
SC,20230803,RC,6.014902087,63169.13712
SC,20230831,EI,4.28131387,289187.3517
SC,20230831,RC,6.297710776,63586.63653
SC,20230906,EI,4.162393977,289676.3973
SC,20230906,RC,6.122782444,64039.78495
SC,20230912,EI,4.544850083,290365.808
SC,20230912,RC,6.685366271,64672.51674
SC,20231005,EI,4.872062237,298504.4974
SC,20231005,RC,7.16668756,73124.12955
SC,20231020,EI,4.335015564,313257.992
SC,20231020,RC,6.37670469,101321.5663
SC,20231121,EI,4.381521102,317464.8361
SC,20231121,RC,6.445113228,149284.1351
SC,20231129,EI,4.496981379,333614.0484
SC,20231129,RC,6.614952548,400462.4749
SC,20231218,EI,4.30925648,317940.6782
SC,20231218,RC,6.338813691,247242.186
SC,20231228,EI,4.235191966,316121.4592
SC,20231228,RC,6.229866553,226674.725
SD,20230103,EI,5.643490089,137618.7296
SD,20230103,RC,7.310364078,146826.9398
SD,20230130,EI,6.310914733,192397.6093
SD,20230130,RC,8.174920772,265061.3813
SD,20230213,EI,6.550234338,130901.4241
SD,20230213,RC,8.484926358,120961.5166
SD,20230216,EI,6.542402767,163034.4685
SD,20230216,RC,8.474781635,182151.1829
SD,20230306,EI,5.138936716,135761.923
SD,20230306,RC,6.65678468,119523.4452
SD,20230315,EI,4.554409581,137003.3237
SD,20230315,RC,5.899610289,115498.7901
SD,20230403,EI,4.418138291,127254.6428
SD,20230403,RC,5.723089603,84065.38674
SD,20230410,EI,4.765409398,116043.722
SD,20230410,RC,6.172931488,63329.44222
SD,20230517,EI,4.56870055,106626.8528
SD,20230517,RC,5.918122271,30136.5934
SD,20230530,EI,5.455596729,104244.7031
SD,20230530,RC,7.06697411,23217.22418
SD,20230615,EI,7.518492755,107084.1294
SD,20230615,RC,9.739171768,21259.02979
SD,20230630,EI,8.546341855,107864.7635
SD,20230630,RC,11.0706087,18722.72693
SD,20230710,EI,8.782910118,108477.0049
SD,20230710,RC,11.3770503,18429.15853
SD,20230727,EI,8.497660451,109113.1172
SD,20230727,RC,11.00754865,16471.52836
SD,20230803,EI,8.390161348,109078.2543
SD,20230803,RC,10.86829837,16232.06057
SD,20230831,EI,8.784649986,106128.8589
