GENERATION_PROJECT,build_year,build_gen_predetermined,build_gen_energy_predetermined
ISNE_ma_natural_gas_internal_combustion_engine_1,1961,1.3,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1970,3.8,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1972,4.9,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1982,1.1,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1983,1.3,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1984,1.3,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1986,1.3,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1994,5.2,.
ISNE_ma_natural_gas_internal_combustion_engine_1,1999,1.9,.
ISNE_ma_natural_gas_internal_combustion_engine_1,2013,2.0,.
ISNE_ma_natural_gas_internal_combustion_engine_1,2017,2.0,.
ISNE_ma_natural_gas_internal_combustion_engine_1,2019,4.6,.
ISNE_ma_natural_gas_internal_combustion_engine_1,2021,4.0,.
ISNE_ri_natural_gas_internal_combustion_engine_1,2014,12.5,.
ISNE_ri_natural_gas_internal_combustion_engine_1,2015,2.0,.
ISNE_ct_natural_gas_steam_turbine_1,1954,83.0,.
ISNE_ct_natural_gas_steam_turbine_1,1958,120.0,.
ISNE_ct_natural_gas_steam_turbine_1,1964,245.0,.
ISNE_ct_natural_gas_steam_turbine_1,1975,453.3,.
ISNE_ct_natural_gas_steam_turbine_1,2021,0.6,.
ISNE_ma_natural_gas_steam_turbine_1,1939,2.5,.
ISNE_ma_natural_gas_steam_turbine_1,1947,3.0,.
ISNE_ma_natural_gas_steam_turbine_1,1954,3.1,.
ISNE_ma_natural_gas_steam_turbine_1,1969,3.3,.
ISNE_ma_natural_gas_steam_turbine_1,1971,5.0,.
ISNE_ma_natural_gas_steam_turbine_1,1974,3.0,.
ISNE_ma_natural_gas_steam_turbine_1,1980,20.6,.
ISNE_ma_natural_gas_steam_turbine_1,1985,4.1,.
ISNE_ma_natural_gas_steam_turbine_1,2002,3.0,.
ISNE_ma_natural_gas_steam_turbine_1,2003,3.0,.
ISNE_ma_natural_gas_steam_turbine_1,2007,3.0,.
ISNE_ma_natural_gas_steam_turbine_1,2013,0.6,.
ISNE_nh_natural_gas_steam_turbine_1,1974,400.2,.
ISNE_ri_natural_gas_steam_turbine_1,1958,2.0,.
ISNE_ri_natural_gas_steam_turbine_1,1974,3.4,.
ISNE_ri_natural_gas_steam_turbine_1,1993,7.0,.
MISC_ar_natural_gas_fired_combined_cycle_1,2007,482.0,.
MISC_ia_natural_gas_fired_combined_cycle_1,2004,50.0,.
MISC_il_natural_gas_fired_combined_cycle_1,1951,86.0,.
MISC_il_natural_gas_fired_combined_cycle_1,1958,105.0,.
MISC_il_natural_gas_fired_combined_cycle_1,2001,360.0,.
MISC_il_natural_gas_fired_combined_cycle_1,2002,687.5,.
MISC_in_natural_gas_fired_combined_cycle_1,1950,87.0,.
MISC_in_natural_gas_fired_combined_cycle_1,2002,901.4,.
MISC_in_natural_gas_fired_combined_cycle_1,2003,441.6,.
MISC_in_natural_gas_fired_combined_cycle_1,2018,644.0,.
MISC_mo_natural_gas_fired_combined_cycle_1,1999,256.6,.
MISC_mo_natural_gas_fired_combined_cycle_1,2000,18.0,.
MISC_mo_natural_gas_fired_combined_cycle_1,2001,220.0,.
MISC_ok_natural_gas_fired_combined_cycle_1,2000,458.0,.
MISC_ok_natural_gas_fired_combined_cycle_1,2011,480.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,1999,335.8,.
MISC_il_natural_gas_fired_combustion_turbine_1,2000,787.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,2001,546.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,2002,426.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,2003,732.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,2005,509.0,.
MISC_il_natural_gas_fired_combustion_turbine_1,2016,45.0,.
MISC_il_natural_gas_fired_combustion_turbine_2,1988,36.0,.
MISC_il_natural_gas_fired_combustion_turbine_2,2000,45.0,.
MISC_il_natural_gas_fired_combustion_turbine_2,2002,7.0,.
MISC_il_natural_gas_fired_combustion_turbine_2,2003,30.0,.
MISC_il_natural_gas_fired_combustion_turbine_2,2012,7.0,.
MISC_in_natural_gas_fired_combustion_turbine_1,1979,155.0,.
MISC_in_natural_gas_fired_combustion_turbine_1,1991,87.0,.
MISC_in_natural_gas_fired_combustion_turbine_1,2000,1539.4,.
MISC_in_natural_gas_fired_combustion_turbine_1,2001,89.6,.
MISC_in_natural_gas_fired_combustion_turbine_1,2002,87.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,1993,100.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,1994,67.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,1995,235.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,1997,42.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,2000,200.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,2001,370.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,2002,154.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,2005,300.0,.
MISC_in_natural_gas_fired_combustion_turbine_2,2017,98.5,.
MISC_in_natural_gas_fired_combustion_turbine_2,2021,68.4,.
MISC_in_natural_gas_fired_combustion_turbine_2,2022,17.2,.
MISC_in_natural_gas_fired_combustion_turbine_2,2025,496.6,.
MISC_ky_natural_gas_fired_combustion_turbine_1,1976,65.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,1963,12.5,.
MISC_mo_natural_gas_fired_combustion_turbine_1,1972,19.6,.
MISC_mo_natural_gas_fired_combustion_turbine_1,1986,84.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,1999,331.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2000,61.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2001,896.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2002,596.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2003,11.9,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2007,13.0,.
MISC_mo_natural_gas_fired_combustion_turbine_1,2015,27.6,.
MISC_ia_natural_gas_internal_combustion_engine_1,1955,1.3,.
MISC_ia_natural_gas_internal_combustion_engine_1,1961,2.5,.
MISC_ia_natural_gas_internal_combustion_engine_1,1967,3.7,.
MISC_ia_natural_gas_internal_combustion_engine_1,1971,1.2,.
MISC_ia_natural_gas_internal_combustion_engine_1,1972,2.5,.
MISC_ia_natural_gas_internal_combustion_engine_1,1973,5.6,.
MISC_ia_natural_gas_internal_combustion_engine_1,1992,3.0,.
MISC_ia_natural_gas_internal_combustion_engine_1,2001,2.0,.
MISC_il_natural_gas_internal_combustion_engine_1,1953,2.3,.
MISC_il_natural_gas_internal_combustion_engine_1,1958,3.0,.
MISC_il_natural_gas_internal_combustion_engine_1,1965,6.8,.
MISC_il_natural_gas_internal_combustion_engine_1,1967,1.3,.
MISC_il_natural_gas_internal_combustion_engine_1,1971,9.9,.
MISC_il_natural_gas_internal_combustion_engine_1,1974,2.8,.
MISC_il_natural_gas_internal_combustion_engine_1,1976,15.7,.
MISC_il_natural_gas_internal_combustion_engine_1,1991,1.6,.
MISC_il_natural_gas_internal_combustion_engine_1,1993,0.8,.
MISC_il_natural_gas_internal_combustion_engine_1,2017,1.0,.
MISC_in_natural_gas_internal_combustion_engine_1,1994,4.8,.
MISC_in_natural_gas_internal_combustion_engine_1,1999,3.2,.
MISC_in_natural_gas_internal_combustion_engine_1,2006,8.3,.
MISC_in_natural_gas_internal_combustion_engine_1,2011,2.0,.
MISC_in_natural_gas_internal_combustion_engine_1,2013,2.5,.
MISC_in_natural_gas_internal_combustion_engine_1,2020,0.9,.
MISC_in_natural_gas_internal_combustion_engine_1,2022,4.7,.
MISC_mo_natural_gas_internal_combustion_engine_1,1956,0.8,.
MISC_mo_natural_gas_internal_combustion_engine_1,1963,1.1,.
MISC_mo_natural_gas_internal_combustion_engine_1,1967,1.1,.
MISC_mo_natural_gas_internal_combustion_engine_1,1969,1.5,.
MISC_mo_natural_gas_internal_combustion_engine_1,1979,1.8,.
MISC_mo_natural_gas_internal_combustion_engine_1,1982,0.9,.
MISC_il_natural_gas_steam_turbine_1,1940,6.0,.
MISC_il_natural_gas_steam_turbine_1,1948,3.0,.
MISC_il_natural_gas_steam_turbine_1,1951,3.0,.
MISC_il_natural_gas_steam_turbine_1,1959,7.5,.
MISC_il_natural_gas_steam_turbine_1,1962,7.5,.
MISC_il_natural_gas_steam_turbine_1,1989,62.0,.
MISC_il_natural_gas_steam_turbine_1,2004,27.3,.
MISC_in_natural_gas_steam_turbine_1,1938,5.0,.
MISC_in_natural_gas_steam_turbine_1,1958,101.0,.
MISC_in_natural_gas_steam_turbine_1,1961,99.0,.
MISC_in_natural_gas_steam_turbine_1,1969,10.6,.
MISC_in_natural_gas_steam_turbine_1,1973,418.0,.
MISC_in_natural_gas_steam_turbine_1,1984,7.4,.
MISC_in_natural_gas_steam_turbine_1,1995,30.8,.
MISC_in_natural_gas_steam_turbine_1,1997,19.0,.
MISC_in_natural_gas_steam_turbine_1,2009,3.4,.
MISC_in_natural_gas_steam_turbine_1,2017,3.9,.
MISC_in_natural_gas_steam_turbine_1,2020,6.1,.
MISC_mo_natural_gas_steam_turbine_1,1939,4.1,.
MISC_mo_natural_gas_steam_turbine_1,1947,11.0,.
MISC_mo_natural_gas_steam_turbine_1,1948,11.0,.
MISC_mo_natural_gas_steam_turbine_1,1961,6.1,.
MISC_mo_natural_gas_steam_turbine_1,1970,35.0,.
MISC_mo_natural_gas_steam_turbine_1,1974,12.3,.
MISC_mo_natural_gas_steam_turbine_1,1986,19.4,.
MISC_mo_natural_gas_steam_turbine_1,1988,13.4,.
MISC_mo_natural_gas_steam_turbine_1,1999,3.0,.
MISC_mo_natural_gas_steam_turbine_1,2017,0.3,.
MISC_mo_natural_gas_steam_turbine_1,2023,8.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,1989,618.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,1990,1408.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,1998,13.4,.
MISE_mi_natural_gas_fired_combined_cycle_1,2002,1135.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,2004,1174.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,2022,1169.0,.
MISE_mi_natural_gas_fired_combined_cycle_1,2025,500.0,.
MISE_mi_natural_gas_fired_combined_cycle_2,1975,23.0,.
MISE_mi_natural_gas_fired_combined_cycle_2,1986,11.5,.
MISE_mi_natural_gas_fired_combined_cycle_2,1990,37.0,.
MISE_mi_natural_gas_fired_combined_cycle_2,1992,5.0,.
MISE_mi_natural_gas_fired_combined_cycle_2,1995,156.0,.
MISE_mi_natural_gas_fired_combined_cycle_2,1997,11.2,.
MISE_mi_natural_gas_fired_combined_cycle_2,1999,0.9,.
MISE_mi_natural_gas_fired_combined_cycle_2,2013,100.2,.
MISE_mi_natural_gas_fired_combined_cycle_2,2017,149.1,.
MISE_mi_natural_gas_fired_combined_cycle_2,2019,33.7,.
MISE_mi_natural_gas_fired_combined_cycle_2,2022,216.1,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1968,23.0,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1972,25.5,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1989,3.2,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1990,3.9,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1995,21.0,.
MISE_mi_natural_gas_fired_combustion_turbine_1,1999,76.0,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2000,60.099999999999994,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2001,108.60000000000001,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2002,61.4,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2006,14.3,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2013,3.7,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2016,11.6,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2018,6.8,.
MISE_mi_natural_gas_fired_combustion_turbine_1,2022,57.1,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1966,102.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1967,60.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1970,42.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1971,24.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1992,78.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,1999,916.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,2000,242.5,.
MISE_mi_natural_gas_fired_combustion_turbine_2,2001,760.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,2002,1535.0,.
MISE_mi_natural_gas_fired_combustion_turbine_2,2016,440.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,1948,1.4,.
MISE_mi_natural_gas_internal_combustion_engine_1,1957,2.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,1963,1.6,.
MISE_mi_natural_gas_internal_combustion_engine_1,1964,1.4,.
MISE_mi_natural_gas_internal_combustion_engine_1,1966,1.5,.
MISE_mi_natural_gas_internal_combustion_engine_1,1967,1.2,.
MISE_mi_natural_gas_internal_combustion_engine_1,1971,5.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,1973,7.5,.
MISE_mi_natural_gas_internal_combustion_engine_1,1974,6.2,.
MISE_mi_natural_gas_internal_combustion_engine_1,1976,6.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,1978,5.6,.
MISE_mi_natural_gas_internal_combustion_engine_1,1980,12.1,.
MISE_mi_natural_gas_internal_combustion_engine_1,1984,6.5,.
MISE_mi_natural_gas_internal_combustion_engine_1,1990,3.2,.
MISE_mi_natural_gas_internal_combustion_engine_1,1993,15.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,1999,0.8,.
MISE_mi_natural_gas_internal_combustion_engine_1,2002,2.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,2006,10.5,.
MISE_mi_natural_gas_internal_combustion_engine_1,2015,12.899999999999999,.
MISE_mi_natural_gas_internal_combustion_engine_1,2020,7.7,.
MISE_mi_natural_gas_internal_combustion_engine_1,2021,5.0,.
MISE_mi_natural_gas_internal_combustion_engine_1,2022,27.0,.
MISE_mi_natural_gas_steam_turbine_1,1948,1.2,.
MISE_mi_natural_gas_steam_turbine_1,1950,19.5,.
MISE_mi_natural_gas_steam_turbine_1,1951,1.2,.
MISE_mi_natural_gas_steam_turbine_1,1957,7.5,.
MISE_mi_natural_gas_steam_turbine_1,1965,12.5,.
MISE_mi_natural_gas_steam_turbine_1,1966,12.5,.
MISE_mi_natural_gas_steam_turbine_1,1968,2.0,.
MISE_mi_natural_gas_steam_turbine_1,1969,5.0,.
MISE_mi_natural_gas_steam_turbine_1,1974,15.0,.
MISE_mi_natural_gas_steam_turbine_1,1975,574.0,.
MISE_mi_natural_gas_steam_turbine_1,1976,46.5,.
MISE_mi_natural_gas_steam_turbine_1,1977,379.0,.
MISE_mi_natural_gas_steam_turbine_1,1979,785.0,.
MISE_mi_natural_gas_steam_turbine_1,1987,1.0,.
MISE_mi_natural_gas_steam_turbine_1,1992,1.5,.
MISE_mi_natural_gas_steam_turbine_1,1993,21.0,.
MISE_mi_natural_gas_steam_turbine_1,1998,2.1,.
MISE_mi_natural_gas_steam_turbine_1,2000,1.2,.
MISE_mi_natural_gas_steam_turbine_1,2006,25.0,.
MISE_mi_natural_gas_steam_turbine_1,2017,2.2,.
MISS_ar_natural_gas_fired_combined_cycle_1,2002,1262.8,.
MISS_ar_natural_gas_fired_combined_cycle_1,2003,2428.0,.
MISS_ar_natural_gas_fired_combined_cycle_1,2005,473.8,.
MISS_ar_natural_gas_fired_combined_cycle_1,2006,227.5,.
MISS_ar_natural_gas_fired_combined_cycle_2,2001,232.0,.
MISS_la_natural_gas_fired_combined_cycle_1,1961,113.6,.
MISS_la_natural_gas_fired_combined_cycle_1,1966,243.1,.
MISS_la_natural_gas_fired_combined_cycle_1,2000,566.0999999999999,.
MISS_la_natural_gas_fired_combined_cycle_1,2002,3544.8,.
MISS_la_natural_gas_fired_combined_cycle_1,2003,541.0,.
MISS_la_natural_gas_fired_combined_cycle_1,2014,957.3,.
MISS_la_natural_gas_fired_combined_cycle_1,2019,1000.0,.
MISS_la_natural_gas_fired_combined_cycle_1,2020,1000.0,.
MISS_la_natural_gas_fired_combined_cycle_1,2024,97.8,.
MISS_la_natural_gas_fired_combined_cycle_2,1958,57.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1962,80.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1966,94.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1969,49.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1978,65.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1979,65.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1996,116.0,.
MISS_la_natural_gas_fired_combined_cycle_2,1997,136.0,.
MISS_la_natural_gas_fired_combined_cycle_2,2002,496.6,.
MISS_la_natural_gas_fired_combined_cycle_2,2004,933.0,.
MISS_la_natural_gas_fired_combined_cycle_2,2016,66.0,.
MISS_ms_natural_gas_fired_combined_cycle_1,1945,5.6,.
MISS_ms_natural_gas_fired_combined_cycle_1,1954,13.0,.
MISS_ms_natural_gas_fired_combined_cycle_1,1961,7.5,.
MISS_ms_natural_gas_fired_combined_cycle_1,1965,15.0,.
MISS_ms_natural_gas_fired_combined_cycle_1,1968,16.7,.
MISS_ms_natural_gas_fired_combined_cycle_1,1970,118.0,.
MISS_ms_natural_gas_fired_combined_cycle_1,1971,23.0,.
MISS_ms_natural_gas_fired_combined_cycle_1,1996,6.8,.
MISS_ms_natural_gas_fired_combined_cycle_1,2012,167.0,.
MISS_ms_natural_gas_fired_combined_cycle_2,2001,1102.6,.
MISS_ms_natural_gas_fired_combined_cycle_2,2023,924.0,.
MISS_tx_natural_gas_fired_combined_cycle_1,2003,1197.7,.
MISS_tx_natural_gas_fired_combined_cycle_2,1948,5.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,1957,10.7,.
MISS_tx_natural_gas_fired_combined_cycle_2,1962,8.6,.
MISS_tx_natural_gas_fired_combined_cycle_2,1978,22.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,1983,38.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,1987,98.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,2001,450.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,2011,185.6,.
MISS_tx_natural_gas_fired_combined_cycle_2,2021,1000.0,.
MISS_tx_natural_gas_fired_combined_cycle_2,2026,1217.2,.
MISS_ar_natural_gas_fired_combustion_turbine_1,1999,45.0,.
MISS_ar_natural_gas_fired_combustion_turbine_1,2000,49.0,.
MISS_ar_natural_gas_fired_combustion_turbine_1,2003,49.0,.
MISS_ar_natural_gas_fired_combustion_turbine_1,2007,49.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,1969,17.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,1974,24.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,1980,71.3,.
MISS_la_natural_gas_fired_combustion_turbine_1,1985,37.7,.
MISS_la_natural_gas_fired_combustion_turbine_1,1990,126.5,.
MISS_la_natural_gas_fired_combustion_turbine_1,1996,37.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,1998,43.2,.
MISS_la_natural_gas_fired_combustion_turbine_1,1999,23.5,.
MISS_la_natural_gas_fired_combustion_turbine_1,2002,76.4,.
MISS_la_natural_gas_fired_combustion_turbine_1,2004,28.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,2005,94.3,.
MISS_la_natural_gas_fired_combustion_turbine_1,2006,93.6,.
MISS_la_natural_gas_fired_combustion_turbine_1,2011,16.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,2016,39.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,2019,48.0,.
MISS_la_natural_gas_fired_combustion_turbine_1,2020,129.7,.
MISS_la_natural_gas_fired_combustion_turbine_2,1973,53.2,.
MISS_la_natural_gas_fired_combustion_turbine_2,1977,63.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,1978,63.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,1986,157.2,.
MISS_la_natural_gas_fired_combustion_turbine_2,1987,100.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,1997,270.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,1999,164.4,.
MISS_la_natural_gas_fired_combustion_turbine_2,2000,152.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,2001,565.6,.
MISS_la_natural_gas_fired_combustion_turbine_2,2002,320.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,2011,34.0,.
MISS_la_natural_gas_fired_combustion_turbine_2,2020,399.6,.
MISS_ms_natural_gas_fired_combustion_turbine_1,1997,83.0,.
MISS_ms_natural_gas_fired_combustion_turbine_1,2002,308.0,.
MISS_ms_natural_gas_fired_combustion_turbine_1,2003,83.5,.
MISS_ms_natural_gas_fired_combustion_turbine_1,2004,83.5,.
MISS_ms_natural_gas_fired_combustion_turbine_1,2005,83.5,.
MISS_ms_natural_gas_fired_combustion_turbine_1,2006,83.5,.
MISS_ms_natural_gas_fired_combustion_turbine_2,1984,22.0,.
MISS_ms_natural_gas_fired_combustion_turbine_2,1991,4.0,.
MISS_ms_natural_gas_fired_combustion_turbine_2,1995,4.7,.
MISS_ms_natural_gas_fired_combustion_turbine_2,2003,141.0,.
MISS_ms_natural_gas_fired_combustion_turbine_2,2018,8.2,.
MISS_ms_natural_gas_fired_combustion_turbine_2,2020,31.3,.
MISS_tx_natural_gas_fired_combustion_turbine_1,1970,16.0,.
MISS_tx_natural_gas_fired_combustion_turbine_1,1973,30.5,.
MISS_tx_natural_gas_fired_combustion_turbine_1,1988,35.8,.
MISS_tx_natural_gas_fired_combustion_turbine_1,1992,71.0,.
MISS_tx_natural_gas_fired_combustion_turbine_1,1999,18.0,.
MISS_tx_natural_gas_fired_combustion_turbine_1,2000,37.3,.
MISS_tx_natural_gas_fired_combustion_turbine_1,2001,422.0,.
MISS_tx_natural_gas_fired_combustion_turbine_1,2006,84.2,.
MISS_tx_natural_gas_fired_combustion_turbine_1,2012,32.8,.
MISS_tx_natural_gas_fired_combustion_turbine_2,1993,38.0,.
MISS_tx_natural_gas_fired_combustion_turbine_2,2004,165.0,.
MISS_tx_natural_gas_fired_combustion_turbine_2,2005,330.0,.
MISS_la_natural_gas_internal_combustion_engine_1,2011,17.0,.
MISS_la_natural_gas_internal_combustion_engine_1,2016,60.199999999999996,.
MISS_ms_natural_gas_internal_combustion_engine_1,2020,22.6,.
MISS_ms_natural_gas_internal_combustion_engine_1,2021,3.2,.
MISS_tx_natural_gas_internal_combustion_engine_1,2019,1.2000000000000002,.
MISS_tx_natural_gas_internal_combustion_engine_1,2020,2.4000000000000004,.
MISS_tx_natural_gas_internal_combustion_engine_1,2021,1.2000000000000002,.
MISS_ar_natural_gas_steam_turbine_1,1972,134.0,.
MISS_ar_natural_gas_steam_turbine_1,1975,522.0,.
MISS_ar_natural_gas_steam_turbine_2,1962,28.0,.
MISS_ar_natural_gas_steam_turbine_2,1966,122.0,.
MISS_la_natural_gas_steam_turbine_1,1967,10.0,.
MISS_la_natural_gas_steam_turbine_1,1970,434.3,.
MISS_la_natural_gas_steam_turbine_1,1971,328.0,.
MISS_la_natural_gas_steam_turbine_1,1972,243.5,.
MISS_la_natural_gas_steam_turbine_1,1975,837.5,.
MISS_la_natural_gas_steam_turbine_1,1976,416.8,.
MISS_la_natural_gas_steam_turbine_1,1977,86.0,.
MISS_la_natural_gas_steam_turbine_1,1979,522.1,.
MISS_la_natural_gas_steam_turbine_1,1981,755.6,.
MISS_la_natural_gas_steam_turbine_1,1982,575.0,.
MISS_la_natural_gas_steam_turbine_1,1983,749.7,.
MISS_la_natural_gas_steam_turbine_1,1985,8.0,.
MISS_la_natural_gas_steam_turbine_1,1986,2.7,.
MISS_la_natural_gas_steam_turbine_1,1990,8.0,.
MISS_la_natural_gas_steam_turbine_2,1949,4.5,.
MISS_la_natural_gas_steam_turbine_2,1950,80.0,.
MISS_la_natural_gas_steam_turbine_2,1953,58.0,.
MISS_la_natural_gas_steam_turbine_2,1957,1.5,.
MISS_la_natural_gas_steam_turbine_2,1958,34.0,.
MISS_la_natural_gas_steam_turbine_2,1969,8.0,.
MISS_la_natural_gas_steam_turbine_2,1975,422.0,.
MISS_la_natural_gas_steam_turbine_2,1977,1.7,.
MISS_la_natural_gas_steam_turbine_2,2003,2.3,.
MISS_la_natural_gas_steam_turbine_2,2005,7.2,.
MISS_ms_natural_gas_steam_turbine_1,1967,505.6,.
MISS_ms_natural_gas_steam_turbine_1,1985,725.0,.
MISS_ms_natural_gas_steam_turbine_2,1975,59.0,.
MISS_tx_natural_gas_steam_turbine_1,1966,20.0,.
MISS_tx_natural_gas_steam_turbine_1,1967,30.0,.
MISS_tx_natural_gas_steam_turbine_1,1970,25.0,.
MISS_tx_natural_gas_steam_turbine_1,1978,25.0,.
MISS_tx_natural_gas_steam_turbine_1,1987,13.5,.
MISS_tx_natural_gas_steam_turbine_1,1993,38.6,.
MISS_tx_natural_gas_steam_turbine_1,2006,20.5,.
MISS_tx_natural_gas_steam_turbine_2,1974,206.6,.
MISS_tx_natural_gas_steam_turbine_2,1976,870.9,.
MISS_tx_natural_gas_steam_turbine_2,1979,443.2,.
MISS_tx_natural_gas_steam_turbine_2,1984,506.9,.
MISW_ia_natural_gas_fired_combined_cycle_1,2017,693.5,.
MISW_ia_natural_gas_fired_combined_cycle_2,2003,400.0,.
MISW_ia_natural_gas_fired_combined_cycle_2,2004,790.8000000000001,.
